essay_id,prompt_id,organization_score,question1,question2,question3
21037,8,5.0,medium,medium,medium
21038,8,4.0,low,low,low
21039,8,4.0,low,low,low
21042,8,3.0,medium,medium,medium
21043,8,4.0,medium,medium,medium
21044,8,4.0,medium,medium,medium
21045,8,4.0,low,low,low
21049,8,4.0,low,medium,low
21051,8,4.0,low,medium,medium
21052,8,4.0,low,low,low
21053,8,4.0,low,medium,medium
21054,8,5.0,low,medium,low
21055,8,4.0,medium,medium,low
21056,8,5.0,low,medium,medium
21057,8,4.0,low,medium,medium
21058,8,4.0,low,medium,low
21059,8,5.0,medium,medium,medium
21060,8,5.0,low,medium,low
21061,8,3.0,low,low,low
21063,8,4.0,low,low,low
21064,8,3.0,low,low,low
21065,8,5.0,medium,medium,medium
21067,8,4.0,medium,medium,medium
21068,8,4.0,low,low,low
21069,8,5.0,low,low,low
21070,8,4.0,low,medium,medium
21071,8,3.0,low,low,low
21072,8,3.0,low,low,low
21073,8,4.0,low,medium,medium
21074,8,4.0,low,medium,medium
21075,8,3.0,low,medium,medium
21076,8,4.0,low,medium,low
21077,8,4.0,low,medium,low
21078,8,4.0,low,low,low
21079,8,3.0,medium,medium,medium
21081,8,3.0,low,medium,low
21083,8,4.0,medium,medium,medium
21085,8,4.0,medium,medium,medium
21086,8,3.0,low,low,low
21087,8,4.0,low,medium,low
21089,8,4.0,medium,medium,medium
21090,8,4.0,low,medium,low
21091,8,4.0,low,low,low
21092,8,5.0,low,medium,medium
21093,8,5.0,low,low,low
21094,8,4.0,low,medium,medium
21095,8,4.0,low,medium,low
21096,8,4.0,low,low,low
21097,8,5.0,medium,medium,medium
21098,8,4.0,medium,medium,medium
21099,8,4.0,low,medium,medium
21101,8,4.0,low,medium,low
21102,8,3.0,low,low,low
21103,8,4.0,medium,medium,medium
21105,8,4.0,medium,medium,medium
21106,8,4.0,low,medium,medium
21107,8,4.0,medium,medium,medium
21109,8,4.0,medium,medium,low
21110,8,5.0,medium,medium,medium
21111,8,4.0,low,medium,medium
21112,8,4.0,low,medium,low
21113,8,3.0,low,low,low
21114,8,4.0,medium,medium,medium
21115,8,3.0,low,low,low
21116,8,4.0,low,medium,low
21118,8,6.0,low,low,low
21119,8,4.0,low,low,low
21120,8,5.0,medium,medium,medium
21122,8,5.0,medium,medium,medium
21123,8,5.0,medium,medium,medium
21126,8,3.0,low,medium,low
21127,8,4.0,low,medium,medium
21129,8,4.0,low,medium,low
21130,8,4.0,medium,medium,medium
21131,8,3.0,low,low,low
21132,8,4.0,low,low,low
21133,8,3.0,low,low,medium
21134,8,4.0,low,medium,medium
21135,8,4.0,medium,medium,medium
21136,8,3.0,medium,medium,medium
21137,8,4.0,medium,medium,medium
21138,8,3.0,low,low,low
21140,8,3.0,medium,medium,medium
21141,8,4.0,low,low,low
21142,8,4.0,medium,medium,medium
21143,8,4.0,medium,medium,medium
21144,8,4.0,low,medium,medium
21145,8,3.0,low,low,low
21146,8,5.0,medium,medium,medium
21147,8,4.0,low,low,low
21148,8,4.0,low,low,low
21149,8,4.0,medium,medium,medium
21150,8,3.0,low,medium,low
21151,8,4.0,medium,medium,medium
21153,8,3.0,low,low,low
21154,8,4.0,low,low,low
21155,8,4.0,low,medium,low
21156,8,4.0,medium,medium,medium
21157,8,4.0,low,medium,low
21158,8,4.0,low,low,low
21159,8,5.0,low,medium,medium
21160,8,3.0,low,medium,low
21161,8,4.0,low,low,low
21163,8,4.0,medium,medium,medium
21164,8,5.0,low,low,low
21166,8,3.0,medium,medium,medium
21167,8,4.0,low,medium,low
21168,8,3.0,low,medium,low
21170,8,4.0,medium,medium,medium
21171,8,3.0,low,low,low
21174,8,5.0,medium,medium,medium
21175,8,4.0,low,low,low
21176,8,3.0,low,medium,medium
21177,8,3.0,low,low,low
21178,8,4.0,low,low,low
21179,8,3.0,low,low,low
21180,8,4.0,low,medium,low
21181,8,5.0,low,medium,low
21182,8,3.0,low,low,low
21183,8,4.0,low,low,low
21185,8,5.0,low,medium,low
21186,8,4.0,low,medium,low
21188,8,4.0,low,low,low
21189,8,4.0,medium,medium,medium
21190,8,4.0,low,low,low
21191,8,4.0,low,medium,low
21192,8,4.0,low,medium,low
21193,8,4.0,low,medium,medium
21194,8,4.0,low,low,low
21195,8,4.0,medium,medium,medium
21198,8,4.0,low,medium,low
21199,8,4.0,low,medium,low
21200,8,4.0,low,medium,medium
21202,8,4.0,low,low,low
21203,8,4.0,low,low,low
21204,8,3.0,medium,medium,medium
21205,8,3.0,low,low,low
21206,8,4.0,low,low,low
21207,8,5.0,low,medium,low
21208,8,4.0,low,low,low
21209,8,5.0,low,medium,low
21210,8,4.0,low,low,low
21211,8,3.0,medium,medium,medium
21213,8,4.0,low,medium,medium
21214,8,4.0,medium,medium,medium
21215,8,4.0,low,low,low
21217,8,3.0,low,medium,low
21218,8,4.0,medium,medium,medium
21219,8,4.0,low,medium,medium
21220,8,3.0,low,low,low
21221,8,3.0,low,low,low
21222,8,3.0,low,low,low
21223,8,4.0,low,medium,medium
21224,8,5.0,low,medium,low
21225,8,5.0,low,low,low
21227,8,4.0,low,low,low
21229,8,4.0,low,medium,low
21230,8,4.0,low,medium,medium
21233,8,4.0,low,low,low
21235,8,4.0,low,low,low
21236,8,4.0,low,medium,low
21237,8,4.0,medium,medium,medium
21238,8,4.0,low,medium,low
21240,8,3.0,low,low,low
21241,8,3.0,low,medium,medium
21244,8,3.0,low,medium,low
21245,8,4.0,low,low,low
21246,8,4.0,low,medium,low
21247,8,4.0,low,low,low
21248,8,3.0,low,low,low
21249,8,4.0,medium,medium,medium
21250,8,5.0,medium,medium,medium
21251,8,4.0,low,low,low
21253,8,4.0,low,low,low
21255,8,5.0,low,low,low
21256,8,3.0,low,medium,low
21257,8,4.0,low,low,low
21258,8,4.0,medium,medium,medium
21259,8,5.0,medium,medium,medium
21261,8,4.0,low,medium,medium
21262,8,4.0,low,low,low
21263,8,3.0,low,low,low
21264,8,4.0,low,low,low
21265,8,4.0,low,low,low
21266,8,4.0,low,low,low
21268,8,4.0,low,medium,medium
21269,8,4.0,medium,medium,medium
21271,8,3.0,low,medium,low
21272,8,4.0,low,medium,medium
21273,8,4.0,medium,medium,medium
21274,8,4.0,medium,medium,medium
21275,8,4.0,low,medium,low
21276,8,4.0,low,low,low
21277,8,3.0,low,low,low
21279,8,3.0,low,medium,medium
21280,8,4.0,low,low,low
21281,8,4.0,low,medium,medium
21284,8,4.0,medium,medium,medium
21285,8,4.0,medium,medium,medium
21286,8,4.0,low,medium,medium
21287,8,4.0,medium,medium,medium
21288,8,5.0,medium,medium,medium
21289,8,6.0,medium,medium,medium
21290,8,4.0,low,low,low
21291,8,3.0,low,low,low
21292,8,5.0,medium,medium,medium
21293,8,3.0,low,low,low
21294,8,3.0,low,low,low
21295,8,5.0,medium,medium,medium
21296,8,4.0,medium,medium,medium
21297,8,4.0,low,low,low
21298,8,3.0,low,low,low
21299,8,5.0,medium,medium,medium
21300,8,4.0,low,medium,medium
21301,8,2.0,low,low,medium
21302,8,4.0,low,medium,low
21304,8,4.0,medium,medium,medium
21306,8,6.0,low,medium,medium
21307,8,3.0,low,low,low
21308,8,4.0,medium,medium,medium
21309,8,4.0,low,medium,medium
21310,8,4.0,medium,medium,medium
21312,8,4.0,low,medium,low
21315,8,3.0,low,low,low
21318,8,3.0,low,low,low
21319,8,5.0,medium,medium,medium
21321,8,4.0,medium,medium,medium
21322,8,4.0,low,medium,low
21323,8,4.0,medium,medium,medium
21324,8,4.0,medium,medium,medium
21325,8,4.0,medium,medium,medium
21327,8,4.0,low,medium,low
21329,8,3.0,medium,medium,medium
21330,8,4.0,low,medium,medium
21331,8,4.0,low,low,low
21332,8,4.0,low,low,low
21333,8,4.0,low,low,low
21334,8,4.0,low,low,low
21336,8,4.0,medium,medium,medium
21338,8,4.0,low,low,low
21339,8,4.0,low,medium,medium
21340,8,4.0,medium,medium,medium
21342,8,4.0,medium,medium,medium
21343,8,5.0,medium,medium,medium
21344,8,5.0,low,low,low
21345,8,4.0,low,low,low
21346,8,4.0,low,medium,low
21347,8,3.0,low,medium,low
21348,8,4.0,low,medium,medium
21350,8,3.0,low,low,low
21351,8,4.0,low,low,low
21352,8,4.0,low,medium,low
21354,8,4.0,medium,medium,medium
21355,8,3.0,low,low,low
21356,8,4.0,medium,medium,medium
21357,8,5.0,low,low,low
21358,8,5.0,medium,medium,medium
21360,8,4.0,low,medium,medium
21361,8,5.0,low,medium,medium
21364,8,5.0,low,low,low
21365,8,4.0,low,low,low
21366,8,5.0,low,low,low
21367,8,4.0,medium,medium,medium
21369,8,3.0,low,low,low
21370,8,3.0,low,low,low
21373,8,4.0,low,medium,medium
21374,8,4.0,low,medium,low
21375,8,4.0,medium,medium,medium
21377,8,4.0,low,medium,low
21379,8,4.0,low,medium,low
21380,8,4.0,low,medium,low
21382,8,4.0,medium,medium,medium
21383,8,4.0,medium,medium,medium
21384,8,4.0,low,low,low
21385,8,5.0,medium,medium,medium
21386,8,4.0,low,medium,medium
21387,8,4.0,medium,medium,medium
21388,8,4.0,medium,medium,medium
21389,8,2.0,low,low,low
21390,8,4.0,low,low,low
21391,8,4.0,low,low,low
21392,8,4.0,low,medium,medium
21393,8,3.0,low,medium,low
21394,8,3.0,low,low,low
21397,8,4.0,medium,medium,medium
21398,8,5.0,low,medium,medium
21399,8,2.0,low,low,low
21403,8,5.0,low,medium,low
21404,8,4.0,medium,medium,medium
21405,8,4.0,low,low,low
21407,8,4.0,low,low,low
21408,8,2.0,low,low,low
21409,8,5.0,low,medium,medium
21410,8,3.0,medium,medium,medium
21411,8,4.0,low,low,low
21412,8,4.0,low,low,low
21413,8,5.0,medium,medium,medium
21414,8,4.0,medium,medium,medium
21415,8,3.0,medium,medium,medium
21416,8,4.0,medium,medium,medium
21418,8,5.0,low,medium,medium
21419,8,5.0,low,medium,medium
21421,8,5.0,low,low,low
21422,8,4.0,medium,medium,medium
21424,8,4.0,low,medium,low
21425,8,4.0,medium,medium,medium
21426,8,4.0,medium,medium,medium
21427,8,4.0,medium,medium,medium
21428,8,3.0,low,low,low
21429,8,5.0,medium,medium,medium
21431,8,4.0,low,medium,medium
21432,8,4.0,medium,medium,medium
21433,8,3.0,low,medium,medium
21434,8,4.0,low,medium,low
21436,8,4.0,low,low,low
21437,8,4.0,low,medium,low
21438,8,5.0,medium,medium,medium
21440,8,4.0,low,low,low
21441,8,5.0,medium,medium,medium
21442,8,4.0,medium,medium,medium
21443,8,5.0,low,medium,low
21444,8,3.0,low,low,low
21446,8,3.0,low,low,low
21447,8,4.0,low,medium,medium
21448,8,3.0,low,low,low
21449,8,4.0,low,medium,low
21450,8,4.0,low,medium,low
21451,8,5.0,low,medium,medium
21452,8,4.0,medium,medium,medium
21453,8,4.0,low,medium,medium
21454,8,5.0,low,low,low
21456,8,4.0,low,low,low
21457,8,4.0,low,low,low
21458,8,4.0,medium,medium,medium
21459,8,4.0,low,low,low
21460,8,4.0,low,low,low
21462,8,3.0,low,low,low
21463,8,3.0,low,low,low
21465,8,4.0,low,low,low
21467,8,4.0,medium,medium,medium
21468,8,4.0,low,low,low
21470,8,4.0,low,medium,medium
21471,8,4.0,medium,medium,medium
21472,8,4.0,low,low,low
21473,8,5.0,low,medium,medium
21475,8,4.0,medium,medium,medium
21476,8,3.0,low,low,low
21477,8,2.0,low,low,low
21478,8,6.0,low,low,low
21479,8,3.0,low,low,low
21480,8,4.0,low,low,low
21481,8,4.0,low,medium,low
21482,8,3.0,low,low,low
21483,8,5.0,medium,medium,medium
21484,8,5.0,medium,medium,medium
21485,8,4.0,low,low,low
21487,8,3.0,low,low,low
21488,8,4.0,low,medium,low
21489,8,3.0,low,low,low
21490,8,5.0,medium,medium,medium
21491,8,3.0,low,low,low
21494,8,5.0,medium,medium,medium
21495,8,4.0,low,low,low
21500,8,4.0,low,medium,low
21501,8,3.0,low,low,low
21502,8,3.0,low,low,low
21503,8,3.0,low,medium,low
21505,8,4.0,medium,medium,medium
21506,8,4.0,low,medium,low
21507,8,3.0,low,medium,medium
21508,8,4.0,medium,medium,medium
21509,8,3.0,low,medium,medium
21510,8,4.0,medium,medium,medium
21511,8,4.0,medium,medium,medium
21512,8,3.0,low,medium,low
21513,8,5.0,low,medium,low
21514,8,4.0,low,low,low
21515,8,4.0,low,medium,medium
21516,8,4.0,low,low,low
21517,8,3.0,low,medium,medium
21518,8,4.0,low,low,low
21519,8,4.0,low,medium,medium
21521,8,4.0,low,medium,low
21522,8,4.0,medium,medium,medium
21525,8,3.0,low,low,low
21526,8,4.0,low,medium,medium
21529,8,3.0,low,medium,low
21530,8,5.0,low,low,low
21531,8,6.0,medium,medium,medium
21532,8,5.0,medium,medium,medium
21533,8,4.0,medium,medium,medium
21535,8,3.0,medium,medium,medium
21536,8,4.0,medium,medium,medium
21537,8,4.0,medium,medium,medium
21539,8,5.0,low,low,low
21540,8,5.0,medium,medium,medium
21541,8,4.0,low,medium,low
21542,8,4.0,medium,medium,medium
21544,8,4.0,low,medium,medium
21545,8,4.0,medium,medium,medium
21546,8,4.0,low,medium,low
21547,8,5.0,low,medium,low
21548,8,4.0,low,low,low
21549,8,3.0,low,low,low
21550,8,4.0,medium,medium,medium
21552,8,4.0,low,medium,low
21553,8,2.0,low,low,low
21554,8,4.0,low,medium,low
21555,8,3.0,low,low,low
21556,8,5.0,medium,medium,medium
21557,8,5.0,low,medium,low
21558,8,4.0,low,medium,low
21559,8,3.0,medium,medium,medium
21560,8,5.0,medium,medium,medium
21561,8,4.0,medium,medium,medium
21563,8,5.0,medium,medium,medium
21564,8,4.0,low,medium,medium
21566,8,4.0,medium,medium,medium
21567,8,5.0,medium,medium,medium
21568,8,4.0,low,medium,medium
21569,8,3.0,low,low,low
21570,8,3.0,low,low,low
21571,8,4.0,low,low,low
21573,8,4.0,low,medium,low
21574,8,4.0,medium,medium,medium
21575,8,3.0,low,low,low
21577,8,4.0,low,low,low
21578,8,4.0,low,medium,medium
21579,8,3.0,low,low,low
21581,8,4.0,medium,medium,medium
21582,8,3.0,low,low,low
21584,8,3.0,low,medium,low
21586,8,5.0,low,low,low
21587,8,3.0,low,low,low
21589,8,4.0,low,low,low
21592,8,4.0,medium,medium,medium
21594,8,3.0,medium,medium,medium
21595,8,3.0,low,medium,medium
21596,8,3.0,medium,medium,medium
21598,8,3.0,low,low,low
21599,8,5.0,medium,medium,medium
21601,8,4.0,low,low,low
21603,8,4.0,low,medium,low
21604,8,4.0,low,low,low
21605,8,3.0,medium,medium,medium
21606,8,3.0,low,low,low
21607,8,5.0,medium,medium,medium
21608,8,4.0,low,low,low
21609,8,4.0,medium,medium,medium
21610,8,4.0,medium,medium,medium
21611,8,4.0,medium,medium,medium
21613,8,4.0,low,low,low
21615,8,4.0,low,low,low
21617,8,4.0,low,medium,low
21618,8,4.0,low,medium,low
21619,8,1.0,low,low,low
21620,8,3.0,medium,medium,medium
21621,8,4.0,low,low,low
21623,8,4.0,medium,medium,medium
21624,8,3.0,low,low,low
21626,8,4.0,low,low,low
21628,8,4.0,low,low,low
21629,8,6.0,low,medium,low
21630,8,4.0,medium,medium,medium
21633,8,4.0,medium,medium,medium
