essay_id,prompt_id,content_score,question1,question2,question3
10527,4,0.0,low,low,low
10528,4,2.0,medium,medium,medium
10529,4,1.0,medium,medium,medium
10530,4,2.0,high,medium,medium
10531,4,0.0,low,low,low
10532,4,2.0,medium,medium,high
10533,4,0.0,low,low,low
10534,4,1.0,medium,medium,medium
10535,4,0.0,medium,low,medium
10536,4,2.0,medium,medium,medium
10537,4,1.0,low,low,low
10538,4,0.0,low,low,low
10539,4,2.0,medium,medium,medium
10540,4,2.0,medium,medium,medium
10541,4,0.0,low,low,low
10542,4,2.0,medium,medium,medium
10543,4,0.0,low,low,low
10544,4,0.0,medium,low,low
10545,4,3.0,medium,medium,medium
10546,4,1.0,medium,medium,medium
10547,4,2.0,medium,medium,medium
10548,4,3.0,medium,medium,medium
10549,4,0.0,low,low,low
10550,4,0.0,medium,low,medium
10551,4,1.0,medium,low,medium
10552,4,0.0,low,low,low
10553,4,3.0,medium,medium,medium
10554,4,2.0,medium,medium,medium
10555,4,2.0,medium,medium,medium
10556,4,1.0,medium,medium,medium
10557,4,1.0,medium,medium,medium
10558,4,2.0,high,medium,high
10559,4,1.0,medium,medium,medium
10560,4,0.0,low,low,low
10561,4,0.0,low,low,low
10562,4,1.0,medium,low,medium
10563,4,1.0,medium,low,low
10564,4,2.0,medium,medium,medium
10565,4,0.0,low,low,low
10566,4,0.0,low,low,low
10567,4,0.0,low,low,low
10568,4,1.0,medium,medium,medium
10569,4,0.0,low,low,low
10570,4,2.0,high,medium,medium
10571,4,1.0,medium,medium,medium
10572,4,1.0,high,medium,medium
10573,4,1.0,medium,low,medium
10574,4,0.0,medium,low,medium
10575,4,2.0,medium,medium,medium
10576,4,2.0,medium,medium,medium
10577,4,1.0,medium,medium,medium
10578,4,3.0,medium,medium,medium
10579,4,1.0,medium,medium,medium
10580,4,2.0,medium,medium,medium
10581,4,2.0,medium,low,medium
10582,4,1.0,medium,low,medium
10584,4,1.0,medium,medium,medium
10585,4,0.0,low,low,low
10586,4,2.0,medium,medium,medium
10587,4,0.0,low,low,low
10588,4,2.0,medium,medium,medium
10589,4,2.0,high,medium,high
10590,4,1.0,medium,low,medium
10591,4,0.0,medium,medium,medium
10592,4,2.0,high,high,high
10593,4,0.0,low,low,low
10594,4,2.0,medium,medium,medium
10595,4,3.0,high,medium,high
10596,4,1.0,medium,medium,medium
10597,4,1.0,medium,medium,medium
10598,4,0.0,low,low,low
10599,4,3.0,medium,medium,medium
10600,4,0.0,medium,low,low
10601,4,0.0,medium,medium,medium
10602,4,2.0,medium,medium,medium
10603,4,2.0,medium,medium,medium
10604,4,3.0,high,medium,high
10605,4,0.0,low,low,low
10606,4,0.0,low,low,low
10607,4,0.0,medium,low,medium
10608,4,0.0,low,low,low
10609,4,3.0,medium,medium,medium
10610,4,3.0,medium,medium,medium
10611,4,2.0,medium,low,medium
10612,4,2.0,medium,medium,medium
10613,4,2.0,high,medium,high
10614,4,3.0,medium,medium,medium
10615,4,2.0,medium,medium,medium
10616,4,2.0,medium,medium,medium
10617,4,0.0,low,low,low
10618,4,1.0,medium,medium,medium
10619,4,2.0,medium,medium,medium
10620,4,2.0,medium,medium,medium
10621,4,0.0,low,low,low
10622,4,1.0,medium,low,medium
10623,4,1.0,medium,low,medium
10624,4,0.0,medium,low,low
10625,4,2.0,medium,medium,medium
10626,4,3.0,medium,medium,medium
10627,4,0.0,low,low,low
10628,4,2.0,medium,medium,medium
10629,4,0.0,low,low,low
10630,4,2.0,medium,medium,medium
10631,4,1.0,medium,medium,medium
10632,4,0.0,low,low,low
10633,4,2.0,medium,low,medium
10634,4,2.0,high,medium,high
10635,4,1.0,medium,medium,medium
10636,4,1.0,medium,medium,medium
10637,4,0.0,low,low,low
10638,4,0.0,medium,low,medium
10639,4,1.0,medium,medium,medium
10640,4,1.0,medium,medium,medium
10641,4,0.0,medium,low,low
10642,4,1.0,medium,medium,medium
11827,5,2.0,medium,medium,medium
11828,5,3.0,medium,medium,medium
11829,5,2.0,medium,medium,medium
11830,5,1.0,low,low,low
11831,5,4.0,medium,medium,medium
11832,5,3.0,medium,medium,medium
11833,5,3.0,medium,medium,medium
11834,5,4.0,medium,medium,medium
11835,5,3.0,medium,medium,medium
11836,5,2.0,medium,medium,medium
11837,5,0.0,low,low,low
11838,5,2.0,medium,medium,medium
11839,5,2.0,medium,low,medium
11840,5,1.0,low,low,low
11841,5,2.0,medium,low,medium
11842,5,3.0,medium,medium,medium
11843,5,2.0,medium,medium,medium
11844,5,3.0,medium,medium,medium
11845,5,2.0,medium,medium,medium
11846,5,3.0,medium,medium,medium
11847,5,4.0,medium,medium,high
11848,5,3.0,medium,medium,medium
11849,5,3.0,medium,medium,medium
11850,5,4.0,medium,medium,medium
11851,5,2.0,low,low,medium
11852,5,2.0,medium,medium,medium
11853,5,3.0,medium,medium,medium
11854,5,1.0,medium,low,medium
11855,5,2.0,medium,medium,medium
11856,5,2.0,medium,medium,medium
11857,5,2.0,medium,medium,medium
11858,5,1.0,medium,low,medium
11859,5,2.0,medium,low,medium
11860,5,2.0,medium,medium,medium
11861,5,2.0,medium,low,medium
11862,5,2.0,medium,medium,medium
11863,5,2.0,medium,medium,medium
11864,5,3.0,medium,medium,medium
11865,5,2.0,medium,low,medium
11866,5,4.0,medium,medium,medium
11867,5,3.0,medium,low,medium
11868,5,2.0,medium,medium,medium
11869,5,2.0,medium,medium,medium
11870,5,2.0,medium,low,medium
11871,5,1.0,low,low,low
11872,5,2.0,medium,low,medium
11873,5,4.0,medium,medium,medium
11874,5,3.0,medium,low,medium
11875,5,3.0,medium,low,medium
11876,5,2.0,medium,low,medium
11877,5,1.0,medium,low,medium
11878,5,2.0,medium,low,medium
11879,5,2.0,medium,low,medium
11880,5,1.0,medium,low,medium
11881,5,2.0,medium,low,medium
11882,5,2.0,medium,low,medium
11883,5,3.0,medium,medium,medium
11884,5,4.0,medium,medium,medium
11885,5,1.0,low,low,low
11886,5,4.0,medium,medium,medium
11887,5,1.0,medium,medium,medium
11888,5,2.0,medium,low,medium
11889,5,2.0,medium,medium,medium
11890,5,2.0,medium,medium,medium
11891,5,2.0,medium,medium,medium
11892,5,1.0,medium,medium,medium
11893,5,2.0,medium,medium,medium
11894,5,1.0,medium,low,medium
11895,5,2.0,medium,medium,medium
11896,5,3.0,medium,medium,medium
11897,5,2.0,medium,medium,medium
11898,5,1.0,low,low,low
11899,5,2.0,medium,medium,medium
11900,5,2.0,medium,medium,medium
11901,5,2.0,medium,medium,medium
11902,5,1.0,medium,low,medium
11903,5,1.0,medium,low,low
11904,5,2.0,medium,medium,medium
11905,5,1.0,medium,low,medium
11906,5,4.0,medium,medium,medium
11907,5,1.0,medium,low,medium
11908,5,3.0,medium,medium,medium
11909,5,2.0,medium,medium,medium
11910,5,1.0,medium,medium,medium
11911,5,2.0,medium,medium,medium
11912,5,1.0,medium,low,low
11913,5,2.0,medium,medium,medium
11914,5,1.0,medium,low,medium
11915,5,2.0,medium,low,medium
11916,5,3.0,medium,low,medium
11917,5,1.0,medium,low,medium
11918,5,1.0,medium,medium,medium
11919,5,1.0,medium,low,low
11920,5,3.0,medium,medium,medium
11921,5,2.0,medium,medium,medium
11922,5,1.0,medium,medium,medium
11923,5,2.0,medium,medium,medium
11924,5,1.0,medium,medium,medium
11925,5,2.0,medium,medium,medium
11926,5,1.0,medium,low,medium
11927,5,1.0,medium,low,low
11928,5,3.0,medium,medium,medium
11929,5,3.0,medium,low,medium
11930,5,1.0,medium,low,medium
11931,5,1.0,medium,low,medium
11932,5,3.0,medium,medium,medium
11933,5,2.0,medium,medium,medium
11934,5,3.0,medium,medium,medium
11935,5,0.0,low,low,low
11936,5,2.0,medium,medium,medium
11937,5,3.0,medium,medium,medium
11938,5,2.0,medium,medium,medium
11939,5,2.0,medium,medium,medium
11940,5,2.0,medium,medium,medium
11941,5,2.0,medium,medium,medium
11942,5,3.0,medium,medium,medium
11943,5,1.0,medium,medium,medium
11944,5,1.0,medium,low,medium
11945,5,3.0,medium,medium,medium
11946,5,3.0,medium,medium,medium
11947,5,2.0,medium,medium,medium
11948,5,1.0,medium,medium,medium
11949,5,3.0,medium,medium,medium
11950,5,0.0,low,low,low
11951,5,1.0,medium,medium,medium
11952,5,1.0,medium,medium,medium
11953,5,0.0,medium,low,medium
11954,5,4.0,medium,medium,medium
11955,5,0.0,low,low,low
11956,5,2.0,medium,low,medium
11957,5,2.0,medium,medium,medium
11958,5,2.0,medium,low,medium
11959,5,3.0,medium,medium,medium
11960,5,3.0,medium,medium,medium
11961,5,1.0,low,low,low
11962,5,2.0,medium,medium,medium
11963,5,3.0,medium,medium,medium
11964,5,3.0,medium,medium,medium
11965,5,3.0,medium,medium,medium
11966,5,1.0,medium,medium,medium
11967,5,0.0,medium,low,medium
11968,5,3.0,medium,low,medium
11969,5,2.0,medium,medium,medium
11970,5,3.0,medium,medium,medium
11971,5,0.0,low,low,low
11972,5,2.0,medium,low,medium
11973,5,2.0,medium,medium,medium
11974,5,2.0,medium,medium,medium
11975,5,2.0,medium,medium,medium
11976,5,0.0,medium,low,low
11977,5,0.0,medium,medium,medium
11978,5,3.0,medium,medium,medium
11979,5,3.0,medium,medium,medium
11980,5,3.0,medium,medium,medium
11981,5,2.0,medium,low,medium
11982,5,1.0,low,low,low
11983,5,1.0,medium,low,low
11984,5,1.0,medium,medium,medium
11985,5,2.0,medium,medium,medium
11986,5,3.0,medium,medium,medium
11987,5,2.0,medium,medium,medium
11988,5,2.0,medium,low,medium
11989,5,3.0,medium,medium,medium
11990,5,2.0,medium,low,medium
11991,5,4.0,medium,medium,medium
11992,5,1.0,medium,low,low
11993,5,0.0,low,low,low
11994,5,3.0,medium,medium,medium
11995,5,1.0,medium,low,medium
11996,5,2.0,medium,medium,medium
11997,5,2.0,medium,medium,medium
11998,5,0.0,medium,low,low
11999,5,1.0,medium,low,low
12000,5,1.0,medium,low,medium
12001,5,0.0,medium,low,medium
12002,5,0.0,medium,low,low
12003,5,3.0,medium,medium,medium
12004,5,2.0,medium,medium,medium
12005,5,2.0,medium,low,medium
12006,5,1.0,medium,low,low
12007,5,3.0,medium,medium,medium
12008,5,2.0,medium,medium,medium
12009,5,1.0,medium,low,medium
12010,5,2.0,medium,medium,medium
12011,5,2.0,medium,medium,medium
12012,5,1.0,medium,medium,medium
12013,5,1.0,low,low,low
12014,5,4.0,medium,medium,medium
12015,5,1.0,medium,medium,medium
12016,5,3.0,medium,medium,medium
12017,5,0.0,medium,low,medium
12018,5,3.0,medium,medium,medium
12019,5,1.0,medium,low,medium
12020,5,2.0,high,medium,medium
12021,5,2.0,medium,medium,medium
12022,5,2.0,medium,low,medium
12023,5,0.0,medium,low,medium
12024,5,2.0,medium,medium,medium
12025,5,2.0,medium,low,medium
12026,5,3.0,medium,medium,medium
12027,5,1.0,medium,low,medium
12028,5,4.0,medium,medium,high
12029,5,3.0,medium,medium,medium
12030,5,2.0,medium,medium,medium
12031,5,3.0,medium,medium,medium
12032,5,1.0,medium,low,medium
12033,5,2.0,medium,medium,medium
12034,5,3.0,medium,medium,medium
12035,5,1.0,medium,low,low
12036,5,0.0,low,low,low
12037,5,4.0,medium,medium,medium
12038,5,2.0,medium,medium,medium
12039,5,1.0,medium,medium,medium
12040,5,1.0,medium,low,medium
12041,5,1.0,medium,low,medium
12042,5,2.0,medium,low,medium
12043,5,0.0,medium,low,medium
12044,5,1.0,medium,medium,medium
12045,5,1.0,medium,low,medium
12046,5,0.0,medium,low,low
12047,5,3.0,medium,medium,high
12048,5,2.0,medium,medium,medium
12049,5,4.0,medium,medium,medium
12050,5,0.0,low,low,low
12051,5,1.0,medium,medium,medium
12052,5,2.0,medium,medium,medium
12053,5,0.0,low,low,low
12054,5,4.0,medium,medium,medium
12055,5,1.0,medium,low,low
12056,5,2.0,medium,medium,medium
12057,5,0.0,low,low,low
12058,5,2.0,medium,medium,medium
12059,5,1.0,medium,low,medium
12060,5,2.0,medium,medium,medium
12061,5,2.0,medium,medium,medium
12062,5,1.0,medium,medium,medium
12063,5,1.0,medium,medium,medium
12064,5,1.0,low,low,medium
12065,5,1.0,medium,medium,medium
12066,5,0.0,low,low,low
12067,5,1.0,medium,low,medium
12068,5,2.0,medium,medium,medium
12069,5,3.0,medium,medium,medium
12070,5,1.0,medium,medium,medium
12071,5,2.0,medium,medium,medium
12072,5,2.0,medium,medium,medium
12073,5,0.0,medium,low,low
12074,5,1.0,medium,low,medium
12075,5,2.0,medium,low,medium
12076,5,3.0,medium,medium,medium
12077,5,1.0,low,low,low
12078,5,0.0,medium,low,low
12079,5,4.0,medium,medium,high
12080,5,2.0,medium,medium,medium
12081,5,3.0,medium,medium,medium
12082,5,2.0,medium,medium,medium
12083,5,0.0,medium,low,medium
12084,5,2.0,medium,medium,medium
12085,5,2.0,medium,medium,medium
12086,5,4.0,medium,medium,medium
12087,5,1.0,medium,low,medium
12088,5,1.0,medium,medium,medium
12089,5,0.0,low,low,low
12090,5,2.0,medium,medium,medium
12091,5,2.0,medium,medium,medium
12092,5,0.0,low,low,low
12093,5,2.0,medium,medium,medium
12094,5,1.0,medium,low,medium
12095,5,0.0,medium,low,medium
12096,5,0.0,medium,low,medium
12097,5,1.0,medium,low,medium
12098,5,0.0,medium,low,medium
12099,5,4.0,medium,medium,medium
12100,5,2.0,medium,low,medium
12101,5,2.0,medium,medium,medium
12102,5,2.0,medium,medium,medium
12103,5,1.0,medium,medium,medium
12104,5,2.0,medium,medium,medium
12105,5,2.0,medium,medium,medium
12106,5,2.0,medium,medium,medium
12107,5,1.0,medium,medium,medium
12108,5,2.0,low,low,low
12109,5,2.0,medium,medium,medium
12110,5,2.0,medium,medium,medium
12111,5,0.0,medium,low,low
12112,5,3.0,medium,medium,medium
12113,5,1.0,medium,low,low
12114,5,0.0,medium,low,medium
12115,5,1.0,low,low,low
12116,5,1.0,medium,medium,medium
12117,5,1.0,medium,medium,medium
12118,5,1.0,medium,low,medium
12119,5,1.0,medium,low,medium
12120,5,2.0,medium,medium,medium
12121,5,0.0,medium,low,low
12122,5,0.0,low,low,low
12123,5,3.0,medium,low,medium
12124,5,2.0,medium,medium,medium
12125,5,3.0,medium,medium,medium
12126,5,4.0,medium,medium,medium
12127,5,2.0,medium,medium,medium
12128,5,3.0,medium,medium,medium
12129,5,0.0,medium,medium,medium
12130,5,0.0,medium,medium,medium
12131,5,3.0,medium,medium,medium
12132,5,3.0,medium,medium,medium
12133,5,2.0,medium,medium,medium
12134,5,2.0,medium,medium,medium
12135,5,0.0,medium,low,medium
12136,5,0.0,medium,low,medium
12137,5,0.0,medium,medium,medium
12138,5,1.0,medium,low,low
12139,5,3.0,medium,medium,medium
12140,5,2.0,medium,medium,medium
12141,5,2.0,medium,medium,medium
12142,5,2.0,medium,medium,medium
12143,5,1.0,medium,low,low
12144,5,3.0,medium,medium,medium
12145,5,0.0,low,low,low
12146,5,1.0,medium,medium,medium
12147,5,2.0,medium,medium,medium
12148,5,3.0,medium,medium,medium
12149,5,0.0,medium,low,medium
12150,5,2.0,medium,medium,medium
12151,5,3.0,medium,medium,medium
12152,5,3.0,medium,medium,medium
12153,5,0.0,medium,low,medium
12154,5,4.0,medium,medium,medium
12155,5,2.0,medium,medium,medium
12156,5,3.0,medium,medium,medium
12157,5,2.0,medium,low,medium
12158,5,2.0,medium,medium,medium
12159,5,2.0,medium,medium,medium
12160,5,2.0,medium,medium,medium
12161,5,2.0,low,low,low
12162,5,3.0,medium,medium,medium
12163,5,1.0,medium,medium,medium
12164,5,2.0,medium,medium,medium
12165,5,0.0,medium,low,medium
12166,5,2.0,medium,medium,medium
12167,5,1.0,medium,low,low
12168,5,2.0,medium,medium,medium
12169,5,0.0,medium,low,medium
12170,5,3.0,medium,medium,medium
12171,5,1.0,medium,low,medium
12172,5,1.0,medium,low,medium
12173,5,2.0,medium,medium,medium
12174,5,1.0,medium,medium,medium
12175,5,2.0,medium,medium,medium
12176,5,0.0,low,low,low
12177,5,2.0,medium,low,medium
12178,5,1.0,medium,low,medium
12179,5,3.0,medium,medium,medium
12180,5,1.0,medium,low,medium
12181,5,1.0,low,low,low
12182,5,1.0,medium,low,medium
12183,5,0.0,low,low,low
12184,5,1.0,medium,medium,medium
12185,5,3.0,medium,medium,medium
12186,5,1.0,medium,low,medium
12187,5,2.0,medium,medium,medium
12188,5,4.0,medium,medium,high
12189,5,1.0,medium,low,medium
12190,5,1.0,medium,medium,medium
12191,5,2.0,medium,medium,medium
12192,5,1.0,low,low,low
12193,5,3.0,medium,medium,medium
12194,5,1.0,medium,low,medium
12195,5,1.0,medium,low,medium
12196,5,2.0,medium,medium,medium
12197,5,2.0,medium,medium,medium
12198,5,2.0,medium,low,medium
12199,5,1.0,medium,low,medium
12200,5,4.0,high,medium,high
12201,5,2.0,medium,medium,medium
12202,5,1.0,medium,medium,medium
12203,5,1.0,medium,medium,medium
12204,5,3.0,medium,low,medium
12205,5,2.0,medium,medium,medium
12206,5,2.0,medium,medium,medium
12207,5,2.0,medium,medium,medium
12208,5,1.0,medium,low,medium
12209,5,1.0,medium,low,low
12210,5,2.0,medium,low,medium
12211,5,2.0,medium,medium,medium
12212,5,3.0,medium,medium,medium
12213,5,2.0,medium,medium,medium
12214,5,0.0,medium,low,medium
12215,5,1.0,medium,low,low
12216,5,2.0,medium,medium,medium
12217,5,2.0,medium,medium,medium
12218,5,0.0,medium,low,medium
12219,5,2.0,medium,medium,medium
12220,5,2.0,medium,low,medium
12221,5,1.0,medium,medium,medium
12222,5,1.0,medium,low,low
12223,5,3.0,medium,medium,high
12224,5,2.0,medium,low,medium
12225,5,4.0,medium,medium,high
12226,5,3.0,medium,medium,high
12227,5,0.0,low,low,low
12228,5,2.0,medium,medium,medium
12229,5,2.0,low,low,low
12230,5,2.0,medium,medium,medium
12231,5,4.0,medium,medium,medium
12232,5,2.0,medium,medium,medium
12233,5,1.0,medium,medium,medium
12234,5,1.0,medium,low,medium
12235,5,2.0,medium,medium,high
12236,5,2.0,medium,medium,medium
12237,5,1.0,medium,low,medium
12238,5,1.0,medium,low,low
12239,5,2.0,medium,low,medium
12240,5,3.0,medium,medium,medium
12241,5,3.0,medium,medium,medium
12242,5,3.0,medium,medium,medium
12243,5,2.0,medium,medium,medium
12244,5,3.0,medium,medium,medium
12245,5,1.0,medium,medium,medium
12246,5,2.0,medium,low,medium
12247,5,2.0,medium,medium,medium
12248,5,2.0,medium,medium,medium
12249,5,0.0,low,low,low
12250,5,0.0,low,low,low
12251,5,3.0,medium,medium,medium
12252,5,3.0,medium,medium,medium
12253,5,3.0,medium,medium,medium
12254,5,0.0,medium,low,low
12255,5,1.0,medium,medium,medium
12256,5,3.0,medium,medium,medium
12257,5,2.0,medium,medium,medium
12258,5,0.0,medium,low,low
12259,5,1.0,medium,low,medium
12260,5,1.0,medium,medium,medium
12261,5,4.0,medium,medium,medium
12262,5,2.0,medium,low,medium
12263,5,3.0,medium,medium,medium
12264,5,2.0,low,low,medium
12265,5,2.0,medium,medium,medium
12266,5,2.0,medium,medium,medium
12267,5,2.0,medium,medium,medium
12268,5,2.0,medium,low,medium
12269,5,3.0,medium,medium,medium
12270,5,4.0,medium,medium,medium
12271,5,0.0,medium,low,medium
12272,5,2.0,medium,medium,medium
12273,5,2.0,medium,medium,medium
12274,5,0.0,medium,low,medium
12275,5,1.0,medium,low,medium
12276,5,3.0,low,low,medium
12277,5,2.0,medium,low,medium
12278,5,3.0,medium,medium,medium
12279,5,1.0,medium,low,medium
12280,5,3.0,medium,medium,medium
12281,5,2.0,medium,medium,medium
12282,5,2.0,medium,medium,medium
12283,5,2.0,medium,low,low
12284,5,3.0,high,medium,high
12285,5,2.0,medium,medium,medium
12286,5,0.0,low,low,low
12287,5,2.0,medium,medium,medium
12288,5,2.0,medium,low,medium
12289,5,1.0,medium,low,low
12290,5,2.0,medium,medium,medium
12291,5,2.0,low,low,low
12292,5,1.0,medium,low,medium
12293,5,2.0,medium,low,medium
12294,5,0.0,low,low,low
12295,5,3.0,medium,medium,medium
12296,5,4.0,medium,medium,high
12297,5,2.0,medium,medium,medium
12298,5,1.0,medium,medium,medium
12299,5,3.0,medium,medium,medium
12300,5,1.0,medium,medium,medium
12301,5,0.0,low,low,low
12302,5,1.0,medium,medium,medium
12303,5,2.0,medium,low,medium
12304,5,0.0,medium,low,low
12305,5,2.0,medium,medium,medium
12306,5,1.0,medium,low,medium
12307,5,0.0,low,low,medium
12308,5,2.0,medium,medium,medium
12309,5,2.0,medium,medium,medium
12310,5,1.0,medium,medium,medium
12311,5,1.0,low,low,low
12312,5,2.0,medium,medium,medium
12313,5,2.0,medium,medium,medium
12314,5,2.0,medium,medium,medium
12315,5,2.0,medium,medium,medium
12316,5,1.0,medium,low,medium
12317,5,1.0,medium,medium,medium
12318,5,2.0,medium,medium,medium
12319,5,2.0,medium,medium,medium
12320,5,1.0,medium,low,medium
12321,5,3.0,medium,medium,medium
12322,5,1.0,low,low,low
12323,5,2.0,medium,medium,medium
12324,5,3.0,medium,medium,medium
12325,5,0.0,medium,low,medium
12326,5,2.0,low,low,low
12327,5,3.0,medium,medium,medium
12328,5,3.0,medium,medium,medium
12329,5,2.0,medium,medium,medium
12330,5,3.0,medium,medium,medium
12331,5,1.0,medium,low,medium
12332,5,0.0,medium,medium,medium
12333,5,1.0,medium,medium,medium
12334,5,2.0,medium,low,medium
12335,5,1.0,medium,medium,medium
12336,5,1.0,medium,low,medium
12337,5,2.0,medium,low,medium
12338,5,3.0,medium,medium,medium
12339,5,2.0,medium,low,medium
12340,5,3.0,medium,medium,medium
12341,5,2.0,medium,low,medium
12342,5,1.0,medium,low,medium
12343,5,4.0,medium,medium,medium
12344,5,1.0,medium,low,low
12345,5,0.0,low,low,low
12346,5,1.0,medium,low,medium
12347,5,2.0,medium,medium,medium
12348,5,2.0,medium,medium,medium
12349,5,2.0,medium,low,medium
12350,5,4.0,medium,medium,medium
12351,5,2.0,medium,medium,medium
12352,5,3.0,medium,medium,high
12353,5,3.0,medium,medium,medium
12354,5,2.0,medium,low,medium
12355,5,4.0,medium,medium,medium
12356,5,0.0,low,low,low
12357,5,2.0,medium,medium,medium
12358,5,0.0,low,low,low
12359,5,2.0,medium,medium,medium
12360,5,3.0,medium,medium,medium
12361,5,1.0,medium,low,low
12362,5,0.0,low,low,low
12363,5,2.0,medium,medium,medium
12364,5,3.0,medium,medium,medium
12365,5,3.0,medium,medium,medium
12366,5,3.0,medium,medium,medium
12367,5,3.0,medium,low,medium
12368,5,2.0,medium,medium,medium
12369,5,1.0,medium,medium,medium
12370,5,1.0,medium,low,medium
12371,5,2.0,medium,medium,medium
12372,5,2.0,medium,low,medium
12373,5,3.0,medium,medium,medium
12374,5,2.0,medium,low,medium
12375,5,1.0,medium,low,medium
12376,5,3.0,medium,medium,medium
12377,5,1.0,medium,low,medium
