essay_id,prompt_id,content_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
10534,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10535,4,0.0,medium,medium,medium,medium,low,low,low,medium,medium,low
10536,4,2.0,medium,high,medium,high,medium,medium,high,medium,medium,medium
10537,4,1.0,low,low,low,low,low,low,low,low,low,low
10538,4,0.0,low,low,low,low,low,low,low,low,low,low
10539,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10540,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10541,4,0.0,medium,medium,low,medium,low,low,low,low,medium,medium
10542,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10543,4,0.0,low,low,low,low,low,low,low,low,low,low
10544,4,0.0,low,medium,medium,medium,medium,medium,medium,medium,low,low
10545,4,3.0,medium,high,medium,high,medium,medium,medium,high,medium,medium
10546,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10547,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10548,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10549,4,0.0,low,low,low,low,low,low,low,low,low,low
10550,4,0.0,medium,medium,medium,medium,medium,low,medium,medium,low,medium
10551,4,1.0,low,low,low,low,low,low,low,low,low,low
10552,4,0.0,medium,medium,medium,high,low,medium,low,medium,medium,low
10553,4,3.0,medium,medium,low,medium,medium,low,low,medium,low,low
10554,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10555,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10556,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10557,4,1.0,medium,medium,medium,medium,low,low,low,medium,medium,medium
10558,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10559,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10560,4,0.0,low,low,low,low,low,low,low,low,low,low
10561,4,0.0,low,low,low,low,low,low,low,low,low,low
10562,4,1.0,medium,medium,medium,medium,low,low,low,low,low,low
10563,4,1.0,medium,medium,low,medium,low,low,low,medium,medium,medium
10564,4,2.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
10565,4,0.0,low,low,low,low,low,low,low,low,low,low
10566,4,0.0,high,high,high,high,high,medium,high,high,medium,medium
10567,4,0.0,low,low,low,low,low,low,low,low,low,low
10568,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10569,4,0.0,medium,low,low,low,low,low,low,low,low,low
10570,4,2.0,medium,medium,medium,high,low,medium,medium,medium,medium,medium
10571,4,1.0,medium,medium,low,medium,medium,low,low,low,low,low
10572,4,1.0,medium,medium,medium,high,medium,low,medium,medium,medium,medium
10573,4,1.0,medium,medium,low,medium,low,low,low,low,medium,low
10574,4,0.0,medium,medium,medium,medium,low,low,medium,low,medium,low
10575,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10576,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10577,4,1.0,medium,medium,low,medium,low,low,medium,low,medium,low
10578,4,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10579,4,1.0,medium,medium,low,medium,medium,medium,medium,low,medium,medium
10580,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10581,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10582,4,1.0,medium,medium,low,medium,low,low,low,medium,medium,low
10584,4,1.0,low,medium,low,medium,low,low,low,low,low,low
10585,4,0.0,medium,medium,low,medium,medium,low,low,low,low,medium
10586,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10587,4,0.0,low,low,low,low,low,low,low,low,low,low
10588,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10589,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10590,4,1.0,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
10591,4,0.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
10592,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10593,4,0.0,low,low,low,low,low,low,low,low,low,low
10594,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10595,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10596,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10597,4,1.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
10598,4,0.0,low,medium,low,medium,low,low,low,low,low,low
10599,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10600,4,0.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
10601,4,0.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10602,4,2.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
10603,4,2.0,low,medium,low,medium,low,low,low,low,medium,low
10604,4,3.0,high,high,high,high,high,medium,high,high,medium,medium
10605,4,0.0,low,low,low,low,low,low,low,low,low,low
10606,4,0.0,low,medium,low,high,medium,medium,low,medium,medium,low
10607,4,0.0,medium,low,low,medium,low,low,low,low,medium,low
10608,4,0.0,medium,medium,low,high,medium,medium,low,medium,medium,low
10609,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10610,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,low
10611,4,2.0,medium,medium,low,low,low,low,low,low,medium,low
10612,4,2.0,low,medium,low,high,medium,medium,medium,medium,medium,low
10613,4,2.0,high,high,medium,high,high,medium,high,high,medium,high
10614,4,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10615,4,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10616,4,2.0,low,low,low,low,low,low,low,low,low,low
10617,4,0.0,low,low,low,low,low,low,low,low,low,low
10618,4,1.0,medium,medium,low,medium,low,low,low,medium,low,low
10619,4,2.0,medium,medium,low,medium,medium,low,medium,medium,medium,low
10620,4,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,low
10621,4,0.0,low,low,low,low,low,low,low,low,low,low
10622,4,1.0,medium,medium,low,medium,low,low,low,low,low,low
10623,4,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
10624,4,0.0,medium,low,medium,medium,low,low,low,low,medium,low
10625,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10626,4,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10627,4,0.0,low,low,low,low,low,low,low,low,low,low
10628,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10629,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10630,4,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10631,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10632,4,0.0,low,low,low,medium,low,low,low,low,low,low
10633,4,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
10634,4,2.0,high,high,medium,high,medium,medium,medium,high,medium,medium
10635,4,1.0,low,medium,low,medium,low,low,low,low,medium,low
10636,4,1.0,medium,low,low,low,low,low,low,medium,medium,low
10637,4,0.0,low,low,low,low,low,low,low,low,low,low
10638,4,0.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
10639,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10640,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10641,4,0.0,low,medium,low,medium,low,low,medium,low,medium,low
10642,4,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11827,5,2.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
11828,5,3.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
11829,5,2.0,low,low,low,low,low,low,low,low,low,low
11830,5,1.0,low,low,low,low,low,low,low,low,low,low
11831,5,4.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
11832,5,3.0,medium,medium,medium,medium,low,medium,low,medium,medium,low
11833,5,3.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
11834,5,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11835,5,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,low
11836,5,2.0,low,low,low,low,low,low,low,low,low,low
11837,5,0.0,low,low,low,low,low,low,low,low,low,low
11838,5,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11839,5,2.0,medium,low,medium,low,low,low,low,medium,medium,low
11840,5,1.0,low,low,low,low,low,low,low,low,low,low
11841,5,2.0,medium,low,low,low,low,low,low,low,low,low
11842,5,3.0,medium,medium,low,medium,medium,medium,medium,low,medium,medium
11843,5,2.0,low,medium,low,low,low,low,low,low,low,low
11844,5,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
11845,5,2.0,medium,medium,low,medium,low,low,low,low,low,low
11846,5,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11847,5,4.0,high,high,high,high,medium,high,high,high,medium,medium
11848,5,3.0,medium,medium,medium,high,medium,medium,high,medium,medium,medium
11849,5,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11850,5,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11851,5,2.0,low,low,low,low,low,low,low,low,low,low
11852,5,2.0,medium,medium,medium,medium,low,medium,low,medium,medium,medium
11853,5,3.0,medium,medium,medium,low,low,low,low,low,medium,low
11854,5,1.0,low,low,low,low,low,low,low,low,low,low
11855,5,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11856,5,2.0,medium,medium,low,medium,medium,medium,medium,medium,medium,low
11857,5,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
11858,5,1.0,low,low,low,low,low,low,low,low,low,low
11859,5,2.0,low,low,low,low,low,low,low,low,low,low
11860,5,2.0,medium,medium,low,medium,low,medium,medium,medium,medium,low
11861,5,2.0,medium,low,low,low,low,low,low,low,low,low
11862,5,2.0,medium,low,medium,medium,medium,low,medium,medium,medium,low
11863,5,2.0,medium,medium,low,medium,medium,low,medium,low,low,low
11864,5,3.0,high,high,high,high,medium,medium,high,high,medium,medium
11865,5,2.0,medium,medium,medium,low,low,low,low,low,medium,low
11866,5,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11867,5,3.0,low,low,low,low,low,low,low,low,low,low
11868,5,2.0,medium,medium,medium,medium,low,low,medium,medium,medium,low
11869,5,2.0,medium,medium,low,low,low,low,low,low,medium,low
11870,5,2.0,medium,low,medium,low,low,low,low,low,low,low
11871,5,1.0,low,low,low,low,low,low,low,low,low,low
11872,5,2.0,low,medium,low,low,low,low,low,low,medium,low
11873,5,4.0,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
11874,5,3.0,low,low,low,low,low,low,low,low,low,low
11875,5,3.0,medium,medium,low,medium,low,low,low,low,medium,low
11876,5,2.0,low,low,low,low,low,low,low,low,low,low
11877,5,1.0,low,low,low,low,low,low,low,low,low,low
11878,5,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11879,5,2.0,low,low,low,low,low,low,low,low,low,low
11880,5,1.0,medium,medium,medium,medium,low,low,low,low,medium,low
11881,5,2.0,medium,medium,low,medium,low,low,medium,medium,medium,low
11882,5,2.0,low,low,low,low,low,low,low,low,low,low
11883,5,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11884,5,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11885,5,1.0,low,low,low,low,low,low,low,low,low,low
11886,5,4.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
11887,5,1.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11888,5,2.0,medium,medium,medium,medium,low,low,medium,medium,medium,low
11889,5,2.0,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
11890,5,2.0,medium,medium,low,medium,low,low,low,medium,medium,low
11891,5,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11892,5,1.0,medium,medium,medium,low,low,low,medium,medium,medium,low
11893,5,2.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
11894,5,1.0,medium,low,low,medium,low,low,low,low,low,low
11895,5,2.0,medium,low,low,low,low,low,low,low,low,low
11896,5,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
11897,5,2.0,low,low,low,low,low,low,low,low,low,low
11898,5,1.0,low,low,low,low,low,low,low,low,low,low
11899,5,2.0,medium,medium,low,medium,low,medium,low,low,medium,low
11900,5,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11901,5,2.0,low,low,low,low,low,low,low,low,low,low
11902,5,1.0,low,low,low,low,low,low,low,low,low,low
11903,5,1.0,low,low,low,low,low,low,low,low,low,low
11904,5,2.0,low,low,low,low,low,low,low,low,low,low
11905,5,1.0,low,low,low,low,low,low,low,low,low,low
11906,5,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11907,5,1.0,medium,medium,medium,medium,medium,low,medium,low,medium,low
11908,5,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11909,5,2.0,medium,low,low,medium,low,low,medium,medium,medium,low
11910,5,1.0,low,low,low,low,low,low,low,low,low,low
11911,5,2.0,medium,medium,low,medium,low,low,medium,low,medium,low
11912,5,1.0,low,low,low,medium,medium,low,low,low,low,low
11913,5,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
11914,5,1.0,low,low,low,low,low,low,low,low,low,low
11915,5,2.0,low,medium,low,low,low,low,low,low,medium,low
11916,5,3.0,medium,medium,low,low,low,low,low,low,medium,low
11917,5,1.0,low,low,low,low,low,low,low,low,low,low
11918,5,1.0,medium,medium,low,medium,medium,medium,low,medium,medium,low
11919,5,1.0,low,low,low,low,low,low,low,low,low,low
11920,5,3.0,medium,medium,low,low,low,low,low,low,low,low
11921,5,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11922,5,1.0,low,low,low,low,low,low,low,low,low,low
11923,5,2.0,low,medium,low,low,low,low,low,low,low,low
11924,5,1.0,low,low,low,low,low,low,low,low,low,low
11925,5,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11926,5,1.0,low,low,low,low,low,low,low,low,low,low
11927,5,1.0,low,low,low,low,low,low,low,low,low,low
11928,5,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
11929,5,3.0,low,low,low,low,low,low,low,low,low,low
11930,5,1.0,low,low,low,low,low,low,low,low,low,low
11931,5,1.0,low,low,low,low,low,low,low,low,low,low
11932,5,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11933,5,2.0,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
11934,5,3.0,medium,medium,medium,high,low,medium,medium,medium,medium,medium
11935,5,0.0,low,low,low,low,low,low,low,low,low,low
11936,5,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,low
11937,5,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11938,5,2.0,medium,low,medium,high,low,low,low,low,medium,low
11939,5,2.0,medium,low,low,medium,low,low,medium,low,medium,low
11940,5,2.0,low,low,low,low,low,low,low,low,low,low
11941,5,2.0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
11942,5,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11943,5,1.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
11944,5,1.0,medium,medium,low,medium,medium,low,medium,medium,medium,medium
11945,5,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
11946,5,3.0,low,medium,low,medium,low,low,low,low,medium,low
11947,5,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11948,5,1.0,medium,low,low,low,low,low,low,low,low,low
11949,5,3.0,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
11950,5,0.0,low,low,low,low,low,low,low,low,low,low
11951,5,1.0,medium,medium,low,medium,low,low,low,medium,low,low
11952,5,1.0,medium,medium,low,high,low,medium,low,low,medium,medium
11953,5,0.0,low,low,low,low,low,low,low,low,low,low
11954,5,4.0,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
11955,5,0.0,low,low,low,low,low,low,low,low,low,low
11956,5,2.0,low,low,low,low,low,low,low,low,low,low
11957,5,2.0,high,high,medium,high,high,medium,high,high,medium,medium
11958,5,2.0,medium,medium,low,medium,low,low,low,low,low,low
11959,5,3.0,low,low,low,low,low,low,low,low,low,low
11960,5,3.0,high,high,medium,high,medium,medium,high,medium,medium,medium
11961,5,1.0,low,low,low,low,low,low,low,low,low,low
11962,5,2.0,medium,low,low,low,low,low,low,low,medium,low
11963,5,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11964,5,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
