essay_id,prompt_id,conventions_score,question1,question2,question3,question4,question5
17913,7,3,medium,medium,medium,medium,medium
17914,7,2,medium,medium,medium,medium,medium
17915,7,2,medium,medium,medium,medium,low
17916,7,2,medium,low,low,medium,low
17917,7,1,medium,medium,medium,medium,low
17918,7,2,medium,medium,medium,medium,medium
17919,7,3,medium,medium,medium,medium,medium
17920,7,2,low,low,low,low,low
17921,7,1,medium,low,medium,medium,low
17922,7,3,medium,medium,medium,medium,medium
17923,7,3,medium,medium,medium,medium,medium
17924,7,3,medium,low,low,medium,low
17926,7,3,medium,medium,medium,medium,medium
17927,7,0,low,low,low,low,low
17928,7,2,medium,medium,medium,medium,medium
17930,7,3,medium,medium,medium,medium,medium
17931,7,3,medium,medium,medium,medium,medium
17932,7,3,medium,medium,medium,medium,medium
17933,7,2,medium,low,medium,medium,low
17935,7,2,medium,medium,medium,medium,medium
17936,7,2,medium,low,low,medium,low
17937,7,2,medium,medium,medium,medium,low
17938,7,2,medium,medium,medium,medium,medium
17939,7,3,medium,medium,medium,medium,medium
17940,7,1,medium,low,low,medium,low
17941,7,2,medium,low,low,medium,low
17942,7,3,medium,medium,medium,medium,medium
17943,7,1,low,low,low,low,low
17944,7,2,medium,low,low,low,low
17945,7,3,medium,low,medium,medium,medium
17946,7,2,medium,medium,medium,medium,medium
17947,7,3,medium,low,medium,medium,medium
17949,7,1,medium,low,low,medium,low
17950,7,2,medium,medium,medium,medium,low
17951,7,2,medium,medium,medium,medium,low
17952,7,3,medium,medium,medium,medium,low
17953,7,2,medium,medium,medium,medium,medium
17954,7,2,medium,low,medium,medium,low
17955,7,3,medium,medium,medium,medium,medium
17957,7,2,medium,medium,medium,medium,low
17959,7,2,medium,medium,medium,medium,medium
17961,7,3,medium,low,medium,medium,low
17962,7,3,medium,medium,medium,medium,medium
17963,7,2,medium,low,low,medium,low
17964,7,3,low,low,low,low,low
17965,7,2,medium,medium,medium,medium,medium
17966,7,3,medium,medium,medium,medium,medium
17967,7,2,medium,low,low,low,low
17968,7,3,medium,medium,medium,medium,medium
17969,7,2,medium,medium,medium,medium,medium
17970,7,2,medium,medium,medium,medium,low
17971,7,2,low,low,low,low,low
17973,7,2,medium,low,low,medium,low
17974,7,3,medium,medium,medium,medium,medium
17975,7,2,medium,medium,medium,medium,medium
17976,7,2,medium,medium,medium,medium,medium
17977,7,2,medium,medium,medium,medium,medium
17978,7,1,low,low,low,low,low
17979,7,2,medium,medium,medium,medium,medium
17980,7,3,medium,medium,medium,medium,medium
17981,7,2,medium,medium,medium,medium,medium
17982,7,1,medium,medium,medium,medium,low
17983,7,2,medium,low,low,medium,low
17984,7,3,medium,medium,medium,medium,medium
17985,7,2,medium,low,medium,medium,low
17986,7,3,medium,medium,medium,medium,medium
17987,7,3,medium,medium,medium,medium,low
17988,7,2,medium,medium,medium,medium,medium
17989,7,2,medium,medium,medium,medium,medium
17990,7,3,medium,medium,low,medium,low
17991,7,3,medium,medium,medium,medium,medium
17992,7,2,medium,medium,medium,medium,low
17993,7,2,medium,medium,medium,medium,low
17996,7,1,medium,low,low,medium,low
17997,7,2,medium,medium,medium,medium,medium
17998,7,3,medium,medium,medium,medium,medium
18000,7,3,medium,medium,medium,medium,medium
18001,7,2,low,low,low,low,low
18002,7,1,medium,low,medium,medium,low
18004,7,2,medium,low,low,medium,low
18005,7,2,low,low,low,low,low
18006,7,2,medium,medium,medium,medium,medium
18008,7,2,medium,medium,medium,medium,medium
18011,7,2,medium,low,medium,medium,low
18012,7,3,low,low,low,low,low
18013,7,2,medium,low,medium,medium,low
18014,7,3,medium,medium,medium,medium,medium
18015,7,1,medium,medium,medium,medium,medium
18016,7,3,medium,low,low,medium,low
18017,7,3,medium,medium,medium,medium,medium
18018,7,2,medium,medium,medium,medium,low
18019,7,3,medium,medium,medium,medium,medium
18020,7,1,medium,medium,medium,medium,low
18021,7,2,medium,medium,medium,medium,low
18022,7,3,medium,low,medium,medium,medium
18023,7,2,low,low,low,low,low
18025,7,3,medium,medium,medium,medium,medium
18026,7,3,medium,medium,medium,medium,medium
18028,7,3,medium,medium,medium,medium,medium
18029,7,2,medium,medium,medium,medium,medium
18030,7,3,medium,medium,medium,medium,medium
18031,7,2,medium,low,medium,medium,low
18032,7,2,medium,medium,medium,medium,medium
18033,7,2,medium,medium,medium,medium,medium
18034,7,3,medium,medium,medium,medium,medium
18035,7,3,medium,medium,medium,medium,medium
18036,7,1,medium,medium,medium,medium,low
18037,7,2,medium,low,medium,medium,low
18038,7,3,medium,medium,medium,medium,medium
18039,7,2,medium,medium,medium,medium,medium
18040,7,2,medium,medium,medium,medium,medium
18041,7,3,medium,medium,medium,medium,medium
18042,7,2,medium,low,low,medium,low
18043,7,1,medium,medium,medium,medium,low
18044,7,2,medium,medium,medium,medium,medium
18045,7,3,medium,low,medium,medium,medium
18046,7,1,low,low,low,medium,low
18047,7,3,medium,medium,medium,medium,medium
18048,7,3,medium,medium,medium,medium,medium
18049,7,2,medium,low,medium,medium,low
18050,7,1,medium,medium,medium,medium,low
18051,7,3,medium,medium,medium,medium,medium
18052,7,3,medium,medium,medium,medium,medium
18053,7,3,medium,low,medium,medium,medium
18054,7,2,medium,low,low,low,low
18055,7,2,medium,medium,medium,medium,medium
18056,7,3,medium,low,medium,medium,medium
18057,7,2,medium,medium,medium,medium,medium
18058,7,3,medium,medium,medium,medium,medium
18060,7,1,medium,medium,medium,medium,low
18061,7,2,medium,low,medium,medium,low
18062,7,3,medium,medium,medium,medium,medium
18064,7,2,medium,low,medium,medium,low
18065,7,2,medium,medium,medium,medium,medium
18066,7,3,medium,low,medium,low,low
18067,7,3,low,low,low,low,low
18068,7,3,medium,medium,medium,medium,medium
18070,7,3,medium,medium,medium,medium,low
18071,7,2,medium,low,medium,medium,low
18072,7,2,medium,medium,medium,medium,medium
18073,7,3,medium,medium,medium,medium,low
18074,7,2,low,low,low,low,low
18075,7,2,medium,low,medium,medium,low
18076,7,1,medium,low,low,low,low
18077,7,3,medium,medium,medium,medium,medium
18078,7,3,medium,medium,medium,medium,medium
18079,7,3,medium,medium,medium,medium,medium
18080,7,2,medium,low,low,low,low
18081,7,3,medium,medium,medium,medium,medium
18082,7,1,medium,medium,medium,medium,medium
18083,7,3,medium,medium,medium,medium,low
18084,7,2,medium,medium,medium,medium,medium
18086,7,2,medium,low,medium,medium,low
18087,7,3,medium,medium,medium,medium,medium
18088,7,1,low,low,low,medium,low
18089,7,3,low,low,low,low,low
18090,7,2,medium,low,low,low,low
18091,7,1,low,low,low,medium,low
18092,7,2,medium,medium,medium,medium,low
18093,7,2,medium,medium,medium,medium,low
18094,7,3,medium,medium,medium,medium,medium
18095,7,3,medium,medium,medium,medium,medium
18096,7,2,medium,medium,medium,medium,medium
18097,7,3,medium,medium,medium,medium,medium
18098,7,3,medium,medium,medium,medium,medium
18099,7,3,medium,low,medium,medium,medium
18100,7,3,medium,low,medium,medium,low
18102,7,3,medium,medium,medium,medium,medium
18103,7,1,low,low,low,low,low
18105,7,2,medium,medium,medium,medium,medium
18106,7,2,low,low,low,low,low
18107,7,2,low,low,low,low,low
18108,7,2,low,low,low,low,low
18109,7,1,medium,low,low,medium,low
18110,7,3,medium,low,medium,medium,low
18112,7,3,medium,low,medium,medium,medium
18114,7,2,medium,low,low,medium,low
18115,7,2,medium,medium,medium,medium,medium
18116,7,2,medium,medium,medium,medium,medium
18117,7,3,medium,medium,medium,medium,medium
18118,7,2,medium,low,medium,medium,low
18119,7,2,medium,medium,medium,medium,medium
18120,7,2,medium,medium,medium,medium,medium
18121,7,3,medium,medium,medium,medium,medium
18123,7,2,medium,low,medium,medium,low
18124,7,2,medium,low,low,medium,low
18126,7,1,low,low,low,low,low
18127,7,2,medium,medium,medium,medium,medium
18128,7,3,medium,medium,medium,high,medium
18129,7,2,medium,medium,medium,medium,medium
18130,7,2,medium,medium,medium,medium,medium
18131,7,2,medium,medium,medium,medium,medium
18132,7,3,medium,medium,medium,medium,medium
18133,7,2,low,low,low,low,low
18134,7,2,medium,medium,medium,medium,medium
18135,7,2,medium,medium,medium,medium,medium
18136,7,2,medium,medium,medium,medium,medium
18137,7,2,medium,medium,medium,medium,low
18138,7,2,medium,low,low,medium,low
18140,7,3,medium,medium,medium,medium,medium
18141,7,2,medium,medium,medium,medium,medium
18142,7,3,medium,medium,medium,medium,medium
18143,7,3,medium,medium,medium,medium,medium
18144,7,2,medium,medium,medium,medium,medium
18146,7,3,medium,low,medium,medium,low
18147,7,2,medium,medium,medium,medium,medium
18148,7,3,medium,medium,medium,medium,medium
18149,7,2,medium,medium,medium,high,medium
18150,7,2,medium,medium,medium,medium,medium
18151,7,3,medium,medium,medium,medium,medium
18152,7,1,medium,medium,low,medium,low
18153,7,3,medium,low,medium,medium,medium
18154,7,2,medium,medium,low,medium,low
18156,7,2,medium,medium,medium,medium,low
18159,7,3,medium,medium,medium,medium,medium
18160,7,3,medium,low,medium,medium,low
18161,7,1,low,low,low,low,low
18162,7,3,medium,low,medium,medium,medium
18163,7,2,medium,medium,medium,medium,medium
18164,7,3,medium,medium,medium,medium,medium
18165,7,2,medium,low,low,medium,low
18166,7,2,medium,low,low,medium,low
18167,7,2,medium,medium,medium,medium,low
18168,7,3,medium,medium,medium,medium,medium
18169,7,2,low,low,low,low,low
18170,7,2,medium,medium,medium,medium,medium
18171,7,3,medium,low,medium,medium,low
18172,7,3,medium,low,low,medium,low
18173,7,2,medium,medium,medium,medium,medium
18174,7,3,medium,low,low,low,low
18175,7,3,medium,low,medium,medium,low
18177,7,2,medium,medium,medium,medium,medium
18178,7,3,medium,medium,medium,medium,medium
18179,7,1,low,low,low,low,low
18180,7,3,medium,medium,medium,medium,medium
18181,7,2,medium,low,medium,medium,low
18182,7,2,medium,medium,medium,medium,low
18183,7,2,medium,medium,medium,medium,medium
18184,7,1,medium,low,low,medium,low
18185,7,1,medium,medium,medium,medium,low
18186,7,2,medium,medium,medium,medium,low
18187,7,3,medium,medium,medium,medium,medium
18189,7,3,medium,medium,medium,medium,medium
18190,7,2,medium,medium,medium,medium,medium
18191,7,2,medium,medium,medium,medium,low
18192,7,3,medium,low,medium,medium,low
18193,7,2,medium,low,medium,medium,low
18194,7,3,medium,medium,medium,medium,medium
18195,7,1,medium,low,low,medium,low
18196,7,1,medium,medium,medium,medium,low
18197,7,2,medium,medium,medium,medium,medium
18198,7,3,medium,medium,medium,medium,medium
18200,7,3,medium,low,medium,medium,low
18201,7,3,medium,low,low,low,low
18202,7,3,medium,medium,medium,medium,medium
18203,7,1,low,low,low,medium,low
18205,7,3,medium,low,low,low,low
18206,7,2,medium,medium,medium,medium,low
18207,7,1,low,low,low,low,low
18208,7,3,medium,medium,medium,medium,medium
18209,7,2,medium,low,medium,medium,low
18210,7,3,medium,medium,medium,medium,medium
18211,7,3,medium,medium,medium,medium,medium
18212,7,3,medium,medium,medium,medium,medium
18213,7,3,medium,medium,medium,medium,medium
18215,7,2,medium,medium,medium,medium,low
18217,7,3,medium,medium,medium,medium,medium
18218,7,2,medium,medium,medium,medium,medium
18219,7,1,low,low,low,low,low
18220,7,3,medium,medium,medium,medium,medium
18221,7,2,medium,medium,medium,medium,medium
18222,7,3,medium,low,medium,medium,medium
18223,7,2,medium,low,medium,medium,low
18225,7,2,medium,medium,medium,medium,low
18226,7,3,medium,medium,medium,medium,medium
18227,7,3,medium,medium,medium,medium,low
18228,7,3,medium,medium,medium,medium,medium
18229,7,3,medium,low,low,low,low
18230,7,2,medium,low,medium,medium,low
18231,7,3,medium,medium,medium,medium,medium
18232,7,3,medium,medium,medium,medium,medium
18233,7,2,medium,medium,medium,medium,low
18234,7,3,medium,low,low,low,low
18235,7,2,medium,low,medium,medium,low
18236,7,3,low,low,low,low,low
18237,7,2,medium,low,medium,medium,low
18238,7,2,medium,medium,medium,medium,medium
18239,7,1,medium,low,low,medium,low
18240,7,2,medium,low,low,low,low
18241,7,3,medium,medium,medium,medium,medium
18242,7,3,medium,medium,medium,medium,medium
18243,7,3,medium,medium,medium,medium,medium
18244,7,2,medium,medium,medium,medium,medium
18245,7,2,medium,medium,medium,medium,medium
18246,7,2,medium,low,medium,low,low
18247,7,1,medium,medium,medium,medium,medium
18248,7,3,medium,medium,medium,medium,medium
18249,7,3,medium,medium,medium,medium,medium
18250,7,3,medium,low,medium,medium,low
18251,7,2,medium,medium,medium,medium,medium
18252,7,2,low,low,low,low,low
18253,7,2,medium,medium,medium,medium,medium
18254,7,3,medium,medium,medium,medium,low
18255,7,3,medium,medium,medium,medium,medium
18256,7,3,low,low,low,low,low
18257,7,3,medium,medium,medium,medium,medium
18258,7,1,medium,medium,medium,medium,low
18259,7,1,medium,medium,medium,medium,medium
18260,7,3,medium,low,medium,medium,low
18261,7,3,low,low,low,low,low
18262,7,2,medium,medium,medium,medium,medium
18263,7,1,medium,low,low,medium,low
18264,7,2,medium,low,low,medium,low
18265,7,2,medium,medium,medium,medium,medium
18266,7,3,medium,medium,medium,medium,medium
18267,7,2,medium,medium,medium,medium,medium
18268,7,1,medium,medium,medium,medium,medium
18269,7,2,medium,medium,medium,medium,low
18271,7,3,medium,medium,medium,medium,medium
18272,7,2,medium,medium,medium,medium,medium
18273,7,3,medium,medium,medium,medium,medium
18275,7,3,medium,low,medium,medium,low
18276,7,3,medium,medium,medium,medium,medium
18277,7,3,medium,medium,medium,medium,medium
18278,7,2,medium,medium,medium,medium,low
18279,7,3,medium,medium,medium,medium,medium
18280,7,2,medium,medium,medium,medium,medium
18281,7,3,medium,low,medium,medium,medium
18282,7,3,medium,medium,medium,medium,medium
18283,7,3,medium,low,medium,medium,low
18284,7,3,medium,low,medium,medium,low
18285,7,2,medium,medium,medium,medium,medium
18286,7,3,medium,medium,medium,medium,medium
18287,7,3,medium,medium,medium,medium,medium
18288,7,1,medium,medium,medium,medium,medium
18289,7,2,medium,medium,medium,medium,low
18290,7,1,medium,medium,medium,medium,low
18291,7,3,medium,medium,medium,medium,medium
18292,7,2,medium,medium,medium,medium,medium
18293,7,2,medium,medium,medium,medium,medium
18294,7,3,medium,medium,medium,medium,medium
18295,7,2,medium,medium,medium,medium,medium
18296,7,1,medium,medium,medium,medium,medium
18297,7,3,medium,low,medium,medium,medium
18298,7,2,medium,medium,medium,medium,low
18300,7,3,medium,low,low,low,low
18301,7,2,medium,medium,medium,medium,medium
18302,7,2,medium,low,medium,medium,medium
18303,7,2,medium,low,medium,medium,low
18304,7,3,medium,medium,medium,medium,medium
18305,7,2,medium,medium,medium,medium,low
18306,7,2,medium,low,medium,medium,low
18307,7,3,medium,medium,medium,medium,medium
18308,7,3,medium,medium,medium,medium,medium
18309,7,3,medium,medium,medium,medium,medium
18310,7,1,medium,medium,medium,medium,low
18311,7,3,medium,low,medium,medium,medium
18312,7,3,medium,medium,medium,medium,medium
18314,7,3,low,low,low,low,low
18317,7,2,medium,medium,medium,medium,medium
18318,7,2,medium,low,low,medium,low
18319,7,3,medium,low,medium,medium,medium
18320,7,2,medium,medium,medium,medium,medium
18321,7,3,medium,medium,medium,medium,medium
18322,7,3,medium,low,medium,medium,low
18324,7,3,medium,low,low,low,low
18325,7,2,medium,medium,medium,medium,low
18326,7,2,medium,medium,medium,high,medium
18327,7,2,medium,medium,medium,medium,medium
18329,7,3,medium,low,medium,medium,medium
18330,7,1,low,low,low,medium,low
18331,7,2,medium,medium,medium,medium,medium
18332,7,3,medium,low,low,medium,low
18333,7,2,medium,low,medium,medium,low
18334,7,2,medium,low,medium,medium,medium
18335,7,2,low,low,low,low,low
18336,7,3,medium,medium,medium,medium,medium
18337,7,2,medium,medium,medium,medium,medium
18338,7,3,medium,medium,medium,medium,medium
18339,7,3,medium,medium,medium,medium,medium
18340,7,2,medium,low,medium,medium,low
18341,7,3,medium,medium,medium,medium,medium
18342,7,2,medium,low,medium,medium,low
18343,7,3,medium,low,medium,medium,low
18344,7,2,medium,medium,medium,medium,medium
18345,7,2,medium,medium,medium,medium,low
18346,7,3,medium,medium,medium,medium,medium
18347,7,2,medium,medium,medium,medium,low
18348,7,1,medium,medium,medium,medium,low
18349,7,3,medium,medium,medium,medium,medium
18350,7,2,medium,medium,medium,medium,low
18352,7,3,medium,medium,medium,medium,medium
18353,7,2,medium,medium,medium,medium,low
18354,7,2,medium,medium,medium,medium,medium
18355,7,1,medium,medium,medium,medium,medium
18356,7,2,medium,medium,medium,medium,medium
18357,7,2,medium,low,medium,medium,low
18358,7,2,medium,medium,medium,medium,medium
18361,7,2,medium,medium,medium,medium,low
18362,7,3,low,low,low,low,low
18363,7,3,medium,low,medium,medium,medium
18364,7,2,medium,medium,medium,medium,low
18365,7,2,medium,medium,medium,medium,medium
18366,7,2,medium,medium,medium,medium,medium
18367,7,2,medium,medium,medium,medium,medium
18368,7,2,low,low,low,low,low
18369,7,3,medium,medium,medium,medium,medium
18370,7,1,low,low,low,low,low
18371,7,2,medium,low,low,medium,low
18373,7,2,medium,medium,medium,high,medium
18374,7,1,medium,medium,medium,medium,medium
18375,7,1,medium,medium,medium,medium,low
18376,7,2,medium,low,low,low,low
18377,7,3,medium,low,low,medium,low
18378,7,2,medium,medium,medium,medium,medium
18379,7,2,medium,medium,medium,medium,medium
18380,7,3,medium,medium,medium,medium,medium
18381,7,3,medium,low,medium,medium,low
18383,7,2,medium,medium,medium,medium,medium
18384,7,2,low,low,low,low,low
18386,7,3,medium,low,medium,medium,medium
18387,7,2,medium,medium,medium,medium,medium
18388,7,3,medium,low,low,medium,low
18389,7,3,medium,medium,medium,medium,medium
18390,7,2,low,low,low,low,low
18391,7,3,medium,medium,medium,medium,medium
18392,7,2,medium,low,medium,medium,medium
18393,7,3,medium,medium,medium,medium,medium
18394,7,2,medium,medium,medium,medium,medium
18395,7,3,low,low,low,low,low
18396,7,2,medium,medium,medium,medium,medium
18398,7,3,medium,medium,medium,medium,medium
18399,7,3,medium,medium,medium,medium,medium
