essay_id,prompt_id,language_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
12284,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12285,5,2,low,low,low,low,low,low,low,low,low,low
12286,5,0,low,low,low,low,low,low,low,low,low,low
12287,5,2,medium,low,low,medium,medium,low,medium,low,low,low
12288,5,2,low,low,low,low,low,low,low,low,low,low
12289,5,2,medium,low,low,low,low,low,low,low,medium,low
12290,5,2,medium,low,low,medium,medium,low,low,low,medium,low
12291,5,2,medium,low,low,low,low,low,low,low,low,low
12292,5,2,low,low,low,low,low,low,low,low,low,low
12293,5,3,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
12294,5,1,medium,low,low,low,low,low,low,low,low,low
12295,5,2,medium,medium,medium,low,medium,low,low,low,medium,low
12296,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12297,5,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12298,5,2,low,low,low,low,low,low,low,low,low,low
12299,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12300,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12301,5,2,medium,low,medium,low,low,low,low,low,low,low
12302,5,2,low,low,low,low,low,low,low,low,low,low
12303,5,2,medium,low,medium,low,low,low,low,low,medium,low
12304,5,1,low,low,low,low,low,low,low,low,low,low
12305,5,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12306,5,1,medium,medium,low,medium,medium,medium,low,medium,low,medium
12307,5,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12308,5,2,medium,low,low,medium,medium,low,medium,medium,medium,low
12309,5,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
12310,5,2,medium,medium,low,medium,medium,low,medium,medium,low,low
12311,5,1,low,low,low,low,low,low,low,low,low,low
12312,5,2,medium,medium,low,medium,medium,medium,medium,medium,low,low
12313,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12314,5,2,low,low,low,low,low,low,low,low,low,low
12315,5,2,medium,medium,medium,medium,medium,low,low,low,medium,low
12316,5,1,low,low,low,low,low,low,low,low,low,low
12317,5,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12318,5,2,medium,medium,low,low,low,low,low,low,medium,low
12319,5,3,medium,medium,medium,medium,medium,low,low,low,medium,low
12320,5,2,low,low,low,low,low,low,low,low,low,low
12321,5,3,medium,medium,low,medium,medium,low,medium,medium,medium,low
12322,5,2,medium,low,low,low,low,low,low,low,low,low
12323,5,2,medium,medium,medium,medium,medium,low,low,low,medium,low
12324,5,2,low,low,low,low,low,low,low,low,low,low
12325,5,2,medium,low,medium,low,medium,medium,low,low,medium,medium
12326,5,2,low,low,low,low,low,low,low,low,low,low
12327,5,2,low,low,low,low,low,low,low,low,low,low
12328,5,3,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
12329,5,2,medium,medium,medium,medium,medium,low,low,medium,low,low
12330,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12331,5,1,low,low,low,low,low,low,low,low,low,low
12332,5,1,medium,low,low,low,low,low,low,low,medium,low
12333,5,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12334,5,2,medium,medium,medium,medium,medium,medium,medium,low,low,low
12335,5,2,medium,medium,medium,low,medium,low,low,low,medium,low
12336,5,2,low,low,low,low,low,low,low,low,low,low
12337,5,2,low,low,low,low,low,low,low,low,low,low
12338,5,3,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
12339,5,2,low,low,low,low,low,low,low,low,low,low
12340,5,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12341,5,2,low,low,low,low,low,low,low,low,low,low
12342,5,2,medium,medium,low,medium,medium,low,low,low,medium,low
12343,5,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12344,5,2,low,low,low,low,low,low,low,low,low,low
12345,5,0,low,low,low,low,medium,low,low,low,low,low
12346,5,2,low,low,low,low,low,low,low,low,low,low
12347,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12348,5,2,medium,medium,low,medium,low,medium,medium,medium,low,medium
12349,5,2,low,low,low,low,low,low,low,low,low,low
12350,5,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12351,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12352,5,4,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
12353,5,3,medium,medium,medium,low,low,low,low,low,medium,low
12354,5,2,low,low,low,low,low,low,low,low,low,low
12355,5,4,low,low,low,low,low,low,low,low,low,low
12356,5,0,low,low,low,low,low,low,low,low,low,low
12357,5,2,low,low,low,low,low,low,low,low,low,low
12358,5,1,low,low,low,low,low,low,low,low,low,low
12359,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
12360,5,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12361,5,1,low,low,low,low,low,low,low,low,low,low
12362,5,1,low,low,low,low,low,low,low,low,low,low
12363,5,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
12364,5,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12365,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12366,5,4,medium,medium,medium,low,medium,low,low,medium,low,low
12367,5,2,medium,low,low,low,low,low,low,low,low,low
12368,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12369,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12370,5,2,medium,low,low,low,low,low,low,low,low,low
12371,5,3,medium,medium,low,medium,medium,medium,medium,medium,medium,low
12372,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12373,5,4,medium,medium,medium,medium,medium,low,low,medium,medium,low
12374,5,2,medium,medium,medium,medium,medium,low,medium,medium,low,medium
12375,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12376,5,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12377,5,2,low,low,low,low,low,low,low,low,low,low
12378,5,2,medium,medium,medium,medium,medium,low,low,low,medium,low
12379,5,2,medium,medium,medium,medium,low,medium,medium,medium,low,medium
12380,5,2,low,low,low,low,low,low,low,low,low,low
12381,5,3,low,low,low,low,low,low,low,low,low,low
12382,5,2,low,low,low,low,low,low,low,low,low,low
12383,5,2,low,medium,medium,medium,low,low,medium,medium,medium,low
12384,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12385,5,2,medium,medium,medium,low,medium,low,low,low,medium,low
12386,5,2,low,low,low,medium,medium,medium,low,low,low,medium
12387,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12388,5,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12389,5,2,low,low,low,low,low,low,low,low,low,low
12390,5,2,low,medium,low,medium,low,low,low,low,low,low
12391,5,2,low,low,low,low,low,low,low,low,low,low
12392,5,2,medium,low,low,low,low,low,low,low,medium,low
12393,5,3,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
12394,5,3,medium,low,low,low,low,low,low,low,low,low
12395,5,3,medium,medium,low,medium,medium,low,medium,low,low,medium
12396,5,1,medium,low,medium,medium,medium,low,low,low,medium,low
12397,5,2,low,low,low,low,low,low,low,low,low,low
12398,5,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12399,5,2,low,low,low,low,low,low,low,low,low,low
12400,5,3,low,low,low,low,low,low,low,low,low,low
12401,5,2,medium,medium,low,medium,medium,low,low,low,low,low
12402,5,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12403,5,3,medium,medium,medium,medium,medium,low,low,medium,medium,low
12404,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12405,5,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12406,5,2,medium,low,medium,low,medium,low,low,low,medium,low
12407,5,3,low,low,low,medium,low,medium,medium,low,low,low
12408,5,3,medium,medium,low,medium,medium,medium,medium,medium,medium,low
12409,5,2,low,low,low,low,low,low,low,low,low,low
12410,5,2,medium,low,low,low,low,low,low,low,medium,low
12411,5,2,medium,low,low,low,low,low,low,low,low,low
12412,5,2,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
12413,5,3,low,low,low,low,low,low,low,low,low,low
12414,5,0,low,low,low,low,low,low,low,low,low,low
12415,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12416,5,3,low,low,low,medium,low,low,low,low,low,low
12417,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12418,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12419,5,2,low,low,low,low,low,low,low,low,low,low
12420,5,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12421,5,2,low,low,low,low,low,low,low,low,low,low
12422,5,3,medium,medium,medium,low,low,low,low,low,low,low
12423,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
12424,5,4,medium,medium,medium,medium,medium,low,low,medium,medium,low
12425,5,2,medium,medium,low,medium,medium,low,low,medium,low,low
12426,5,0,low,low,low,low,low,low,low,low,low,low
12427,5,1,low,low,low,low,low,low,low,low,low,low
12428,5,2,medium,medium,medium,medium,medium,medium,medium,low,low,medium
12429,5,2,medium,medium,low,medium,medium,medium,medium,medium,low,medium
12430,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12431,5,1,low,low,low,low,low,low,low,low,low,low
12432,5,2,medium,low,low,low,medium,low,low,low,medium,low
12433,5,1,medium,medium,medium,medium,low,low,low,low,low,low
12434,5,2,medium,medium,low,medium,low,low,low,low,low,low
12435,5,0,low,low,low,low,low,low,low,low,low,low
12436,5,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12437,5,2,low,low,low,low,low,low,low,low,low,low
12438,5,2,medium,low,low,medium,low,low,low,low,medium,low
12439,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12440,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12441,5,1,low,low,low,low,low,low,low,low,low,low
12442,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12443,5,1,low,low,low,low,low,low,low,low,low,low
12444,5,1,low,low,low,low,low,low,low,low,low,low
12445,5,2,medium,low,low,medium,low,low,medium,low,low,medium
12446,5,2,medium,medium,medium,medium,medium,low,medium,medium,low,medium
12447,5,3,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12448,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12449,5,3,medium,low,low,medium,low,low,low,low,low,low
12450,5,2,low,low,low,low,low,low,low,low,low,low
12451,5,1,low,low,low,low,low,low,low,low,low,low
12452,5,2,low,low,low,low,low,low,low,low,low,low
12453,5,2,low,low,low,low,low,low,low,low,low,low
12454,5,3,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12455,5,2,medium,low,low,low,low,low,low,low,low,low
12456,5,2,medium,medium,medium,medium,medium,low,low,low,low,low
12457,5,2,medium,medium,low,medium,medium,low,low,medium,medium,low
12458,5,3,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
12459,5,2,medium,low,low,low,low,low,low,low,low,low
12460,5,3,low,low,low,low,low,low,low,low,low,low
12461,5,1,medium,low,low,low,medium,low,low,low,medium,low
12462,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12463,5,2,low,low,low,low,low,low,low,low,low,low
12464,5,1,low,low,low,medium,medium,low,low,low,medium,low
12465,5,1,low,low,low,low,low,low,low,low,low,low
12466,5,2,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
12467,5,3,medium,low,low,low,low,low,low,low,low,low
12468,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12469,5,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
12470,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12471,5,2,low,low,low,low,low,low,low,low,low,low
12472,5,2,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
12473,5,1,medium,low,low,low,low,low,low,low,low,low
12474,5,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
12475,5,1,low,low,low,low,low,low,low,low,low,low
12476,5,1,low,low,low,low,low,low,low,low,low,low
12477,5,1,low,low,low,low,low,low,low,low,low,low
12478,5,3,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12479,5,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12480,5,1,medium,low,low,low,low,low,low,low,low,low
12481,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12482,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
12483,5,3,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12484,5,1,low,low,low,low,low,low,low,low,low,low
12485,5,2,low,low,low,low,low,low,low,low,low,low
12486,5,2,low,low,low,low,low,low,low,low,low,low
12487,5,3,medium,medium,medium,medium,medium,medium,low,low,medium,low
12488,5,2,medium,low,medium,medium,low,medium,low,medium,medium,medium
12489,5,3,medium,low,low,medium,medium,low,medium,low,medium,low
12490,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12491,5,3,low,low,low,medium,low,low,low,low,low,low
12492,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12493,5,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12494,5,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
12495,5,1,medium,low,low,medium,medium,low,medium,low,low,low
12496,5,1,low,low,low,low,low,low,low,low,low,low
12497,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12498,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12499,5,3,medium,low,low,medium,low,low,medium,low,low,low
12500,5,2,medium,low,low,low,low,low,low,low,low,low
12501,5,3,medium,medium,low,medium,low,medium,medium,low,low,medium
12502,5,1,low,low,low,low,low,low,low,low,low,low
12503,5,1,medium,medium,medium,low,medium,low,low,low,medium,low
12504,5,2,low,medium,medium,medium,low,low,medium,medium,medium,low
12505,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12506,5,0,low,low,low,low,low,low,low,low,low,low
12507,5,2,medium,medium,medium,low,medium,low,low,low,medium,low
12508,5,2,low,low,low,low,low,low,low,low,low,low
12509,5,3,medium,low,low,low,low,low,low,low,low,low
12510,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12511,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12512,5,2,medium,medium,medium,medium,medium,low,medium,low,low,medium
12513,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12514,5,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12515,5,2,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
12516,5,3,medium,medium,low,low,medium,low,medium,low,low,low
12517,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12518,5,2,medium,medium,medium,medium,medium,medium,low,low,medium,medium
12519,5,2,medium,medium,medium,low,medium,low,low,low,medium,medium
12520,5,2,medium,low,medium,low,low,low,low,low,medium,low
12521,5,0,medium,medium,medium,medium,medium,low,medium,medium,medium,low
12522,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12523,5,3,low,low,low,low,low,low,low,low,low,low
12524,5,1,low,low,low,low,low,low,low,low,low,low
12525,5,3,low,low,low,medium,low,low,low,low,medium,low
12526,5,0,low,low,low,low,low,low,low,low,low,low
12527,5,1,medium,low,low,medium,medium,low,low,low,low,low
12528,5,2,low,low,low,low,low,low,low,low,low,low
12529,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12530,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12531,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12532,5,1,medium,medium,medium,medium,low,medium,medium,medium,medium,medium
12533,5,2,low,low,low,low,low,low,low,low,low,low
12534,5,2,medium,low,low,medium,low,low,low,low,low,low
12535,5,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
12536,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12537,5,4,medium,medium,low,low,medium,medium,medium,medium,medium,medium
12538,5,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12539,5,3,low,low,low,low,low,low,low,low,low,low
12540,5,1,low,low,low,low,low,low,low,low,low,low
12541,5,3,medium,medium,low,medium,low,medium,low,low,low,medium
12542,5,1,low,low,low,low,low,low,low,low,low,low
12543,5,3,medium,low,low,low,low,low,low,low,low,low
12544,5,3,medium,low,low,medium,low,low,medium,low,low,low
12545,5,3,medium,low,low,medium,low,low,low,low,low,low
12546,5,2,low,low,low,low,low,low,low,low,low,low
12547,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
