essay_id,prompt_id,word_choice_score,question1,question2,question3,question4,question5,question6,question7,question8
3706,2,4,medium,medium,medium,medium,low,medium,medium,medium
3707,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3708,2,3,medium,medium,low,low,low,medium,medium,medium
3709,2,2,medium,medium,low,low,low,medium,medium,medium
3710,2,2,low,low,low,low,low,low,medium,medium
3711,2,3,medium,medium,low,medium,low,medium,medium,medium
3712,2,3,medium,medium,low,low,low,medium,medium,medium
3713,2,3,medium,medium,low,medium,low,medium,high,medium
3714,2,1,low,low,low,low,low,low,medium,medium
3715,2,3,medium,medium,low,low,low,medium,medium,medium
3716,2,3,medium,medium,low,low,low,medium,high,medium
3717,2,2,medium,low,low,low,low,medium,medium,medium
3718,2,2,low,low,low,low,low,low,high,medium
3719,2,3,medium,low,low,low,low,medium,high,high
3720,2,2,medium,medium,low,low,low,medium,medium,medium
3721,2,3,medium,medium,medium,medium,low,medium,medium,medium
3722,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3723,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3724,2,2,low,low,low,low,low,low,medium,medium
3725,2,2,low,low,low,low,low,medium,medium,medium
3726,2,3,medium,medium,medium,medium,low,medium,medium,medium
3727,2,2,low,low,low,low,low,low,medium,high
3728,2,3,medium,medium,low,medium,low,medium,medium,medium
3729,2,2,medium,medium,low,low,low,medium,medium,medium
3730,2,2,medium,medium,low,low,low,medium,medium,medium
3731,2,3,low,low,low,low,low,low,medium,medium
3732,2,3,medium,medium,low,medium,low,medium,medium,medium
3733,2,3,medium,medium,low,medium,low,medium,medium,medium
3734,2,1,low,low,low,low,low,low,high,high
3735,2,2,low,low,low,low,low,low,high,medium
3736,2,3,medium,medium,low,medium,low,medium,medium,medium
3737,2,5,medium,medium,low,low,low,medium,high,medium
3738,2,2,medium,medium,low,low,low,medium,medium,medium
3739,2,3,low,low,low,low,low,low,medium,medium
3740,2,5,medium,medium,low,medium,medium,medium,high,medium
3741,2,1,low,low,low,low,low,low,medium,medium
3742,2,5,medium,medium,medium,medium,low,medium,medium,medium
3743,2,4,medium,medium,medium,medium,low,medium,medium,medium
3744,2,3,medium,low,low,low,low,medium,medium,medium
3745,2,1,low,low,low,low,low,low,high,high
3746,2,4,medium,low,low,low,low,medium,medium,medium
3747,2,3,medium,medium,low,medium,low,medium,medium,medium
3748,2,4,medium,low,low,low,low,medium,high,medium
3749,2,4,medium,medium,medium,medium,low,medium,medium,medium
3750,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3751,2,5,medium,medium,medium,medium,medium,medium,high,medium
3752,2,4,medium,medium,low,low,low,medium,medium,medium
3753,2,3,medium,medium,low,low,low,medium,medium,medium
3754,2,3,low,low,low,low,low,low,medium,medium
3755,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3756,2,4,medium,medium,medium,medium,low,medium,medium,medium
3757,2,3,medium,low,low,low,low,medium,medium,medium
3758,2,4,medium,medium,low,low,low,medium,medium,medium
3759,2,2,medium,medium,medium,medium,low,medium,medium,medium
3760,2,3,medium,medium,low,low,low,medium,medium,medium
3761,2,3,medium,medium,low,medium,medium,medium,medium,medium
3762,2,1,medium,low,low,low,low,medium,medium,medium
3763,2,4,medium,medium,medium,medium,medium,medium,medium,low
3764,2,2,medium,medium,low,low,low,medium,medium,medium
3765,2,3,medium,medium,low,low,low,medium,medium,medium
3766,2,2,medium,medium,low,medium,low,medium,medium,medium
3767,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3768,2,3,medium,medium,low,medium,low,medium,high,medium
3769,2,3,medium,medium,low,low,low,medium,medium,medium
3770,2,5,medium,medium,medium,medium,low,medium,medium,medium
3771,2,4,medium,medium,low,low,low,medium,medium,medium
3772,2,2,medium,low,low,low,low,low,medium,medium
3773,2,2,medium,low,low,low,low,medium,medium,medium
3774,2,2,medium,medium,low,medium,low,medium,medium,medium
3775,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3776,2,2,medium,low,low,low,low,medium,high,medium
3777,2,3,medium,medium,low,low,low,medium,medium,medium
3778,2,4,low,low,low,low,low,low,medium,medium
3779,2,1,low,low,low,low,low,low,medium,medium
3780,2,3,medium,medium,low,low,low,medium,high,medium
3781,2,3,medium,medium,medium,medium,low,medium,medium,medium
3782,2,4,medium,medium,low,medium,low,medium,medium,medium
3783,2,3,medium,medium,medium,medium,medium,medium,medium,medium
3784,2,6,medium,medium,medium,medium,medium,medium,medium,medium
3785,2,2,low,low,low,low,low,low,medium,medium
3786,2,3,medium,low,low,low,low,medium,medium,medium
3787,2,3,medium,medium,low,low,low,medium,medium,medium
3788,2,4,medium,medium,medium,medium,low,medium,medium,low
3789,2,4,medium,medium,medium,medium,low,medium,medium,medium
3790,2,4,medium,medium,low,medium,low,medium,medium,medium
3791,2,3,medium,low,low,low,low,medium,medium,medium
3792,2,4,medium,medium,low,low,low,medium,medium,medium
3793,2,6,medium,medium,medium,medium,low,medium,medium,medium
3794,2,4,medium,medium,medium,medium,low,medium,medium,medium
3795,2,3,medium,medium,low,low,low,medium,medium,medium
3796,2,4,medium,medium,medium,medium,low,medium,medium,low
3797,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3798,2,4,medium,low,low,low,low,medium,high,medium
3799,2,3,medium,medium,low,low,low,medium,medium,medium
3800,2,2,medium,medium,low,low,low,medium,medium,medium
3801,2,1,low,low,low,low,low,low,high,high
3802,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3803,2,3,medium,medium,medium,medium,low,medium,medium,medium
3804,2,5,medium,medium,low,low,low,medium,medium,medium
3805,2,3,medium,medium,low,low,low,medium,medium,medium
3806,2,5,medium,medium,medium,medium,low,medium,medium,medium
3807,2,4,medium,medium,medium,medium,low,medium,medium,medium
3808,2,3,medium,medium,medium,medium,medium,medium,medium,medium
3809,2,6,high,medium,medium,medium,medium,medium,medium,low
3810,2,2,medium,low,low,low,low,medium,medium,medium
3811,2,2,medium,medium,low,low,low,medium,medium,medium
3812,2,3,medium,low,low,low,low,medium,medium,medium
3813,2,3,medium,medium,medium,medium,low,medium,medium,medium
3814,2,2,low,low,low,low,low,low,high,medium
3815,2,3,medium,medium,medium,medium,low,medium,medium,medium
3816,2,2,low,low,low,low,low,low,high,medium
3817,2,3,low,low,low,low,low,low,medium,medium
3818,2,4,medium,medium,medium,medium,low,medium,medium,medium
3819,2,3,medium,medium,medium,medium,medium,medium,medium,medium
3820,2,4,medium,medium,medium,medium,low,medium,medium,medium
3821,2,4,medium,medium,medium,medium,low,medium,medium,medium
3822,2,4,medium,medium,low,low,low,medium,medium,medium
3823,2,3,medium,medium,low,low,low,medium,medium,medium
3824,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3825,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3826,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3827,2,3,medium,medium,low,medium,low,medium,medium,medium
3828,2,2,medium,medium,low,low,low,medium,medium,medium
3829,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3830,2,3,medium,medium,medium,medium,low,medium,medium,medium
3831,2,4,medium,medium,medium,medium,low,medium,medium,medium
3832,2,3,medium,medium,medium,medium,low,medium,medium,medium
3833,2,3,medium,medium,low,medium,medium,medium,high,medium
3834,2,3,low,low,low,low,low,low,high,medium
3835,2,2,medium,medium,low,low,low,medium,medium,medium
3836,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3837,2,4,medium,medium,medium,medium,low,medium,medium,medium
3838,2,3,medium,medium,low,low,low,medium,medium,medium
3839,2,3,medium,low,low,low,low,medium,medium,medium
3840,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3841,2,2,medium,low,low,low,low,low,medium,medium
3842,2,3,medium,low,low,low,low,medium,medium,medium
3843,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3844,2,3,medium,medium,medium,medium,medium,medium,medium,medium
3845,2,1,low,low,low,low,low,low,medium,medium
3846,2,4,medium,medium,medium,medium,low,medium,high,medium
3847,2,4,medium,medium,low,medium,low,medium,medium,medium
3848,2,2,medium,medium,low,medium,low,medium,medium,medium
3849,2,3,medium,medium,low,medium,low,medium,medium,medium
3850,2,2,low,low,low,low,low,low,medium,medium
3851,2,4,medium,medium,low,medium,low,medium,medium,medium
3852,2,3,medium,medium,medium,medium,low,medium,medium,medium
3853,2,3,medium,medium,low,low,medium,medium,medium,medium
3854,2,2,medium,medium,low,low,low,medium,medium,medium
3855,2,3,low,low,low,low,low,low,high,medium
3856,2,3,medium,medium,medium,medium,low,medium,medium,medium
3857,2,3,medium,medium,low,medium,low,medium,medium,medium
3858,2,3,medium,medium,low,low,low,medium,medium,medium
3859,2,1,medium,medium,low,low,low,medium,medium,medium
3860,2,2,medium,medium,low,medium,low,medium,medium,medium
3861,2,2,medium,medium,low,low,low,medium,medium,medium
3862,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3863,2,3,medium,medium,medium,medium,low,medium,medium,medium
3864,2,4,medium,medium,medium,medium,low,medium,medium,medium
3865,2,3,medium,medium,low,low,low,medium,medium,medium
3866,2,4,medium,medium,medium,medium,low,medium,medium,low
3867,2,4,medium,medium,low,low,low,medium,medium,medium
3868,2,3,medium,medium,medium,medium,medium,medium,medium,medium
3869,2,2,medium,medium,low,medium,low,medium,medium,medium
3870,2,2,low,low,low,low,low,low,medium,medium
3871,2,4,high,medium,medium,medium,medium,medium,medium,low
3872,2,3,medium,medium,medium,medium,low,medium,medium,medium
3873,2,4,medium,medium,medium,medium,medium,medium,high,medium
3874,2,2,low,low,low,low,low,low,medium,medium
3875,2,6,medium,medium,medium,medium,medium,medium,medium,low
3876,2,5,medium,medium,low,medium,low,medium,high,medium
3877,2,4,medium,medium,medium,medium,low,medium,medium,medium
3878,2,2,medium,low,low,low,low,medium,medium,medium
3879,2,1,low,low,low,low,low,low,medium,medium
3880,2,2,low,low,low,low,low,low,medium,medium
3881,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3882,2,1,low,low,low,low,low,low,medium,medium
3883,2,1,low,low,low,low,low,low,medium,medium
3884,2,3,medium,medium,low,low,low,medium,medium,medium
3885,2,3,medium,medium,medium,medium,low,medium,medium,medium
3886,2,3,medium,low,low,low,low,low,medium,medium
3887,2,4,medium,medium,medium,medium,low,medium,medium,medium
3888,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3889,2,5,medium,medium,low,low,low,medium,medium,medium
3890,2,5,medium,medium,low,medium,low,medium,medium,medium
3891,2,4,medium,low,low,low,low,medium,medium,medium
3892,2,3,medium,medium,medium,medium,medium,medium,medium,medium
3893,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3894,2,4,medium,medium,low,low,low,medium,medium,medium
3895,2,3,medium,low,low,low,low,medium,medium,medium
3896,2,5,medium,medium,low,medium,low,medium,medium,medium
3897,2,4,medium,medium,medium,medium,low,medium,medium,medium
3898,2,4,medium,medium,medium,medium,low,medium,medium,medium
3899,2,4,medium,medium,low,low,low,medium,medium,medium
3900,2,3,medium,low,low,low,low,low,medium,medium
3901,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3902,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3903,2,1,medium,medium,medium,medium,low,medium,medium,medium
3904,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3905,2,3,medium,low,low,low,low,medium,medium,medium
3906,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3907,2,4,medium,medium,medium,medium,low,medium,medium,medium
3908,2,3,medium,medium,medium,medium,medium,medium,medium,medium
3909,2,4,medium,medium,medium,medium,low,medium,medium,medium
3910,2,2,medium,medium,low,low,low,medium,medium,medium
3911,2,2,medium,medium,low,low,low,medium,medium,medium
3912,2,3,medium,medium,medium,medium,low,medium,medium,medium
3913,2,2,medium,low,low,low,low,low,high,medium
3914,2,2,medium,low,low,low,low,medium,high,medium
3915,2,3,medium,medium,medium,medium,medium,medium,medium,medium
3916,2,4,medium,medium,medium,medium,low,medium,medium,medium
3917,2,3,medium,medium,low,low,low,medium,medium,medium
3918,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3919,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3920,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3921,2,5,medium,medium,low,medium,medium,medium,medium,medium
3922,2,3,medium,medium,medium,medium,low,medium,medium,medium
3923,2,3,medium,medium,low,low,low,medium,high,medium
3924,2,2,medium,medium,low,low,low,medium,high,medium
3925,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3926,2,2,low,low,low,low,low,low,high,high
3927,2,2,medium,medium,medium,medium,low,medium,medium,medium
3928,2,3,medium,medium,low,medium,low,medium,medium,medium
3929,2,2,medium,low,low,low,low,medium,medium,medium
3930,2,3,medium,medium,medium,medium,medium,medium,medium,medium
3931,2,4,medium,medium,low,low,low,medium,medium,medium
3932,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3933,2,2,low,low,low,low,low,low,high,medium
3934,2,3,medium,low,low,low,low,medium,medium,medium
3935,2,3,medium,medium,low,low,low,medium,medium,medium
3936,2,2,low,low,low,low,low,low,high,high
3937,2,6,medium,medium,medium,medium,medium,medium,medium,medium
3938,2,2,medium,low,low,low,low,medium,medium,medium
3939,2,3,medium,medium,medium,medium,low,medium,medium,medium
3940,2,3,medium,medium,medium,medium,low,medium,medium,medium
3941,2,3,medium,low,low,low,low,medium,medium,medium
3942,2,2,low,low,low,low,low,low,high,high
3943,2,3,medium,medium,low,medium,low,medium,medium,medium
3944,2,3,medium,medium,medium,medium,low,medium,medium,medium
3945,2,4,medium,medium,low,low,low,medium,medium,medium
3946,2,4,medium,medium,medium,medium,low,medium,medium,medium
3947,2,2,medium,low,low,low,low,medium,high,medium
3948,2,4,medium,medium,low,low,low,medium,medium,low
3949,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3950,2,2,low,low,low,low,low,low,medium,medium
3951,2,6,medium,medium,medium,medium,medium,medium,medium,low
3952,2,1,low,low,low,low,low,low,medium,medium
3953,2,3,medium,medium,low,medium,low,medium,medium,medium
3954,2,4,medium,medium,medium,medium,low,medium,medium,medium
3955,2,4,medium,medium,low,low,low,medium,medium,medium
3956,2,3,medium,medium,low,medium,low,medium,high,medium
3957,2,3,medium,low,low,low,low,medium,medium,medium
3958,2,3,medium,low,low,low,low,medium,high,medium
3959,2,3,medium,low,low,low,low,medium,high,medium
3960,2,3,medium,medium,low,low,low,medium,medium,medium
3961,2,5,medium,medium,medium,medium,medium,medium,high,medium
3962,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3963,2,3,medium,medium,medium,medium,low,medium,medium,medium
3964,2,2,low,low,low,low,low,low,medium,high
3965,2,3,medium,medium,medium,medium,medium,medium,medium,medium
3966,2,2,low,low,low,low,low,low,medium,medium
3967,2,3,medium,medium,medium,medium,low,medium,medium,medium
3968,2,2,medium,low,low,low,low,medium,medium,medium
3969,2,2,medium,medium,low,low,low,medium,medium,high
3970,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3971,2,4,medium,medium,medium,medium,low,medium,medium,medium
3972,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3973,2,2,medium,medium,medium,medium,low,medium,medium,medium
3974,2,1,medium,medium,low,low,low,medium,medium,medium
3975,2,4,medium,medium,low,low,low,medium,medium,medium
3976,2,4,medium,medium,medium,medium,medium,medium,medium,low
3977,2,5,medium,medium,medium,medium,medium,medium,medium,medium
3978,2,3,medium,medium,medium,medium,medium,medium,medium,medium
3979,2,3,medium,low,low,low,low,medium,medium,medium
3980,2,2,medium,low,low,low,low,medium,medium,medium
3981,2,3,medium,medium,medium,medium,medium,medium,medium,medium
3982,2,3,medium,medium,medium,medium,low,medium,medium,medium
3983,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3984,2,3,medium,medium,medium,medium,low,medium,medium,medium
3985,2,2,low,low,low,low,low,low,high,high
3986,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3987,2,3,low,low,low,low,low,low,high,medium
3988,2,4,medium,medium,medium,medium,low,medium,medium,medium
3989,2,4,medium,low,low,low,low,medium,medium,medium
3990,2,4,medium,medium,medium,medium,medium,medium,medium,medium
3991,2,3,medium,medium,low,low,low,medium,medium,medium
3992,2,3,medium,medium,low,medium,low,medium,medium,medium
3993,2,2,medium,medium,medium,low,low,medium,medium,medium
3994,2,4,medium,medium,medium,medium,low,medium,medium,medium
3995,2,2,medium,medium,medium,medium,low,medium,medium,medium
3996,2,3,medium,medium,low,medium,low,medium,medium,medium
3997,2,3,medium,low,low,low,low,medium,medium,medium
