essay_id,prompt_id,sentence_fluency_score,question1,question2,question3,question4,question5
21441,8,5,medium,medium,medium,medium,medium
21442,8,4,medium,medium,medium,medium,medium
21443,8,4,medium,medium,medium,medium,medium
21444,8,3,medium,low,medium,medium,low
21446,8,4,low,low,medium,medium,low
21447,8,3,medium,medium,medium,medium,medium
21448,8,3,medium,medium,medium,medium,medium
21449,8,4,medium,medium,medium,medium,medium
21450,8,4,medium,medium,medium,medium,medium
21451,8,5,medium,medium,medium,medium,medium
21452,8,4,medium,medium,medium,medium,medium
21453,8,4,medium,medium,medium,medium,low
21454,8,4,medium,medium,medium,medium,low
21456,8,5,medium,medium,medium,medium,low
21457,8,4,medium,medium,medium,medium,low
21458,8,4,medium,medium,medium,medium,low
21459,8,4,medium,medium,medium,medium,low
21460,8,4,medium,low,medium,medium,medium
21462,8,4,medium,medium,medium,medium,medium
21463,8,3,low,low,low,low,low
21465,8,4,medium,medium,medium,medium,low
21467,8,5,medium,medium,medium,medium,medium
21468,8,4,medium,medium,medium,medium,low
21470,8,4,medium,medium,medium,medium,medium
21471,8,4,medium,medium,medium,medium,medium
21472,8,4,medium,medium,medium,medium,low
21473,8,4,medium,medium,medium,medium,medium
21475,8,4,medium,medium,medium,medium,medium
21476,8,3,medium,medium,medium,medium,medium
21477,8,3,low,low,low,low,low
21478,8,5,medium,medium,medium,medium,medium
21479,8,4,medium,medium,medium,medium,medium
21480,8,3,low,low,low,low,low
21481,8,4,medium,medium,medium,medium,medium
21482,8,3,low,low,low,low,low
21483,8,4,medium,medium,medium,medium,medium
21484,8,5,medium,medium,medium,medium,medium
21485,8,4,medium,medium,medium,medium,medium
21487,8,3,medium,medium,medium,medium,low
21488,8,4,medium,medium,medium,medium,low
21489,8,2,low,low,low,low,low
21490,8,5,medium,medium,medium,medium,medium
21491,8,3,medium,medium,medium,medium,low
21494,8,4,medium,medium,medium,medium,medium
21495,8,4,medium,medium,medium,medium,low
21500,8,4,medium,medium,medium,medium,medium
21501,8,3,medium,medium,medium,medium,low
21502,8,4,medium,medium,medium,medium,medium
21503,8,3,medium,medium,medium,medium,medium
21505,8,4,medium,medium,medium,medium,medium
21506,8,5,medium,medium,medium,medium,medium
21507,8,4,medium,medium,medium,medium,medium
21508,8,5,medium,medium,medium,medium,medium
21509,8,3,medium,medium,medium,medium,medium
21510,8,5,medium,medium,medium,medium,medium
21511,8,4,medium,medium,medium,medium,medium
21512,8,3,medium,medium,medium,medium,low
21513,8,4,medium,medium,medium,medium,low
21514,8,4,medium,medium,medium,medium,low
21515,8,4,medium,medium,medium,medium,low
21516,8,4,medium,medium,medium,medium,medium
21517,8,4,medium,medium,medium,medium,medium
21518,8,4,medium,medium,medium,medium,low
21519,8,4,medium,medium,medium,medium,medium
21521,8,4,medium,medium,medium,medium,medium
21522,8,4,medium,medium,medium,medium,medium
21525,8,3,medium,medium,medium,medium,low
21526,8,4,medium,medium,medium,medium,medium
21529,8,4,medium,medium,medium,medium,low
21530,8,5,medium,medium,medium,medium,low
21531,8,5,medium,medium,medium,medium,medium
21532,8,5,medium,medium,high,medium,medium
21533,8,4,medium,medium,medium,medium,medium
21535,8,4,medium,medium,medium,medium,medium
21536,8,4,medium,medium,medium,medium,medium
21537,8,4,medium,medium,medium,medium,medium
21539,8,5,medium,medium,medium,medium,low
21540,8,5,medium,medium,medium,medium,medium
21541,8,4,medium,medium,medium,medium,low
21542,8,4,medium,medium,medium,medium,medium
21544,8,3,medium,medium,medium,medium,medium
21545,8,4,medium,medium,medium,medium,medium
21546,8,4,medium,medium,medium,medium,low
21547,8,4,medium,medium,medium,medium,low
21548,8,4,medium,medium,medium,medium,low
21549,8,3,medium,low,medium,medium,low
21550,8,4,medium,medium,medium,medium,medium
21552,8,4,medium,medium,medium,medium,medium
21553,8,3,low,low,low,low,low
21554,8,3,medium,medium,medium,medium,low
21555,8,3,medium,low,medium,medium,low
21556,8,5,medium,medium,medium,medium,medium
21557,8,5,medium,medium,medium,medium,medium
21558,8,4,medium,medium,medium,medium,medium
21559,8,4,medium,medium,medium,medium,medium
21560,8,5,medium,medium,high,medium,medium
21561,8,4,medium,medium,medium,medium,medium
21563,8,5,medium,medium,medium,medium,medium
21564,8,4,medium,medium,medium,medium,medium
21566,8,4,medium,medium,medium,medium,medium
21567,8,5,medium,medium,medium,medium,medium
21568,8,4,medium,medium,medium,medium,medium
21569,8,4,medium,medium,medium,medium,low
21570,8,4,medium,medium,medium,medium,low
21571,8,4,low,low,medium,medium,low
21573,8,4,medium,medium,medium,medium,low
21574,8,4,medium,medium,medium,medium,medium
21575,8,3,low,low,medium,low,low
21577,8,4,medium,medium,medium,medium,low
21578,8,3,medium,medium,medium,medium,low
21579,8,3,low,low,low,low,low
21581,8,4,medium,medium,medium,medium,medium
21582,8,4,medium,medium,medium,medium,low
21584,8,3,medium,medium,medium,medium,low
21586,8,4,medium,medium,medium,medium,medium
21587,8,3,medium,medium,medium,medium,low
21589,8,3,low,low,medium,low,low
21592,8,4,medium,medium,medium,medium,medium
21594,8,3,medium,medium,medium,medium,medium
21595,8,4,medium,medium,medium,medium,medium
21596,8,4,medium,medium,medium,medium,low
21598,8,3,medium,medium,medium,medium,low
21599,8,5,medium,medium,medium,medium,medium
21601,8,4,medium,medium,medium,medium,low
21603,8,4,medium,medium,medium,medium,medium
21604,8,3,medium,medium,medium,medium,low
21605,8,4,medium,medium,medium,medium,low
21606,8,4,medium,medium,medium,medium,low
21607,8,5,medium,medium,medium,medium,medium
21608,8,4,medium,medium,medium,medium,low
21609,8,4,medium,medium,medium,medium,medium
21610,8,4,medium,medium,medium,medium,medium
21611,8,4,medium,medium,medium,medium,medium
21613,8,4,medium,medium,medium,medium,medium
21615,8,3,low,low,medium,medium,low
21617,8,4,medium,medium,medium,medium,low
21618,8,4,medium,medium,medium,medium,low
21619,8,1,low,low,low,low,low
21620,8,4,medium,medium,medium,medium,medium
21621,8,5,medium,medium,medium,medium,low
21623,8,4,medium,medium,medium,medium,medium
21624,8,4,medium,medium,medium,medium,low
21626,8,4,medium,medium,medium,medium,medium
21628,8,4,medium,medium,medium,medium,medium
21629,8,5,medium,medium,medium,medium,medium
21630,8,4,medium,medium,medium,medium,medium
21633,8,4,medium,medium,medium,medium,medium
