essay_id,prompt_id,content_score,question1,question2,question3,question4,question5
10256,4,0.0,medium,medium,medium,medium,medium
10257,4,2.0,high,medium,medium,medium,medium
10258,4,2.0,high,high,high,high,medium
10259,4,1.0,medium,medium,medium,medium,medium
10260,4,0.0,low,medium,low,low,low
10261,4,0.0,low,medium,low,medium,medium
10262,4,0.0,low,low,low,low,low
10263,4,0.0,medium,medium,low,medium,medium
10264,4,3.0,high,medium,high,high,medium
10265,4,2.0,high,high,high,high,medium
10266,4,1.0,medium,medium,low,medium,medium
10267,4,2.0,high,medium,high,medium,medium
10268,4,0.0,medium,medium,medium,medium,medium
10269,4,1.0,medium,medium,medium,medium,medium
10270,4,3.0,high,high,high,high,high
10271,4,2.0,high,high,high,high,high
10272,4,2.0,high,medium,medium,medium,medium
10273,4,0.0,medium,medium,medium,medium,medium
10274,4,0.0,medium,medium,medium,medium,medium
10275,4,1.0,medium,medium,medium,medium,medium
10276,4,1.0,medium,medium,medium,medium,medium
10277,4,2.0,high,medium,high,high,medium
10278,4,2.0,high,high,medium,high,medium
10279,4,1.0,medium,medium,medium,medium,medium
10280,4,1.0,high,high,medium,medium,medium
10281,4,2.0,high,medium,medium,medium,medium
10282,4,0.0,low,low,low,low,low
10283,4,1.0,high,medium,medium,medium,medium
10284,4,1.0,medium,medium,medium,medium,medium
10285,4,0.0,low,low,low,low,low
10286,4,2.0,high,high,high,high,medium
10287,4,0.0,medium,medium,medium,medium,medium
10288,4,1.0,high,high,high,high,high
10289,4,0.0,low,medium,low,low,low
10290,4,1.0,medium,medium,medium,medium,medium
10291,4,2.0,high,high,medium,medium,medium
10292,4,2.0,medium,medium,medium,medium,medium
10293,4,2.0,high,high,high,high,high
10294,4,1.0,medium,medium,medium,medium,medium
10295,4,1.0,medium,medium,medium,medium,medium
10296,4,1.0,medium,medium,low,medium,medium
10297,4,0.0,high,medium,medium,medium,medium
10298,4,3.0,high,high,high,high,medium
10299,4,0.0,medium,medium,low,medium,medium
10300,4,1.0,medium,medium,low,medium,medium
10301,4,0.0,medium,medium,low,medium,medium
10302,4,2.0,medium,medium,medium,medium,medium
10303,4,2.0,high,high,high,high,medium
10304,4,0.0,low,low,low,medium,low
10305,4,2.0,high,high,high,high,high
10306,4,0.0,low,low,low,low,low
10307,4,1.0,medium,medium,medium,medium,medium
10308,4,2.0,high,high,high,high,high
10309,4,0.0,low,low,low,low,low
10310,4,1.0,high,high,high,high,high
10311,4,0.0,low,low,low,low,low
10312,4,0.0,medium,medium,low,medium,medium
10313,4,0.0,high,medium,medium,medium,medium
10314,4,1.0,medium,medium,medium,medium,medium
10315,4,1.0,medium,medium,medium,medium,medium
10316,4,0.0,medium,medium,low,medium,medium
10317,4,0.0,medium,medium,medium,medium,medium
10318,4,2.0,medium,medium,medium,medium,medium
10319,4,2.0,high,high,high,high,medium
10320,4,2.0,high,high,high,high,medium
10321,4,2.0,medium,medium,medium,medium,medium
10322,4,1.0,medium,medium,medium,medium,medium
10323,4,2.0,high,medium,high,medium,medium
10324,4,2.0,medium,medium,medium,medium,medium
10325,4,2.0,high,high,high,high,high
10326,4,1.0,medium,medium,low,medium,medium
10327,4,3.0,high,high,high,high,high
10328,4,0.0,low,low,low,medium,medium
10329,4,1.0,low,medium,low,medium,low
10330,4,0.0,low,medium,medium,medium,medium
10331,4,0.0,low,low,low,low,low
10332,4,1.0,high,medium,medium,medium,medium
10333,4,1.0,medium,high,medium,medium,medium
10334,4,1.0,high,medium,medium,medium,medium
10335,4,2.0,high,medium,medium,medium,medium
10336,4,1.0,high,high,high,high,high
10337,4,1.0,medium,medium,medium,medium,medium
10338,4,3.0,high,medium,medium,medium,medium
10339,4,2.0,low,medium,low,medium,medium
10340,4,0.0,high,medium,medium,medium,medium
10341,4,0.0,medium,medium,low,medium,medium
10342,4,1.0,low,low,low,low,low
10343,4,2.0,medium,medium,medium,medium,medium
10344,4,2.0,high,high,high,high,medium
10345,4,0.0,high,high,medium,medium,medium
10346,4,1.0,medium,medium,medium,medium,medium
10347,4,0.0,medium,medium,medium,medium,medium
10348,4,0.0,low,low,low,low,medium
10349,4,1.0,medium,medium,medium,medium,medium
10350,4,2.0,high,high,high,high,high
10351,4,2.0,high,high,high,high,medium
10352,4,1.0,low,medium,medium,medium,low
10353,4,0.0,low,low,low,low,low
10354,4,2.0,high,medium,medium,medium,medium
10355,4,0.0,low,medium,low,low,medium
10356,4,1.0,medium,medium,medium,medium,medium
10357,4,0.0,medium,medium,medium,medium,medium
10358,4,1.0,medium,medium,medium,medium,medium
10359,4,0.0,medium,medium,medium,medium,medium
10360,4,0.0,medium,medium,medium,medium,medium
10361,4,3.0,high,high,high,high,medium
10362,4,0.0,medium,medium,medium,medium,medium
10363,4,1.0,medium,medium,medium,medium,medium
10364,4,1.0,low,medium,low,low,medium
10365,4,1.0,medium,medium,low,medium,medium
10366,4,1.0,high,high,medium,high,medium
10367,4,2.0,high,medium,medium,medium,medium
10368,4,1.0,medium,medium,low,medium,medium
10369,4,1.0,medium,medium,medium,medium,medium
10370,4,1.0,high,high,medium,high,medium
10371,4,1.0,low,low,low,medium,medium
10372,4,3.0,high,high,high,high,high
10373,4,1.0,low,medium,low,medium,medium
10374,4,0.0,medium,medium,low,medium,medium
10375,4,2.0,high,medium,medium,medium,medium
10376,4,1.0,high,high,medium,medium,medium
10377,4,2.0,high,high,high,high,medium
10378,4,1.0,low,medium,low,medium,medium
10379,4,3.0,high,high,high,high,high
10380,4,0.0,medium,medium,medium,medium,medium
10381,4,1.0,medium,medium,medium,medium,medium
10382,4,3.0,high,high,high,high,medium
10383,4,1.0,high,medium,medium,medium,medium
10384,4,0.0,medium,medium,medium,medium,medium
10385,4,0.0,low,low,low,low,low
10386,4,3.0,high,high,high,high,high
10387,4,2.0,high,high,high,high,high
10388,4,2.0,medium,medium,medium,medium,medium
10389,4,2.0,high,high,high,high,medium
10390,4,0.0,medium,medium,medium,medium,medium
10391,4,0.0,low,medium,low,low,medium
10392,4,3.0,high,high,high,high,medium
10393,4,1.0,low,low,low,low,medium
10394,4,0.0,low,low,low,low,low
10395,4,2.0,medium,medium,medium,medium,medium
10396,4,2.0,high,high,high,medium,medium
10397,4,3.0,medium,medium,medium,medium,medium
10398,4,1.0,high,high,medium,medium,medium
10399,4,2.0,high,high,high,high,medium
10400,4,1.0,medium,medium,medium,medium,medium
10401,4,1.0,medium,medium,low,medium,low
10402,4,2.0,medium,medium,medium,medium,medium
10403,4,2.0,medium,medium,medium,medium,medium
10404,4,3.0,medium,medium,medium,medium,medium
10405,4,0.0,low,low,low,low,medium
10406,4,2.0,medium,medium,medium,medium,medium
10407,4,2.0,high,medium,medium,medium,medium
10408,4,1.0,low,low,low,low,low
10409,4,3.0,high,high,high,high,high
10410,4,2.0,high,high,medium,high,medium
10411,4,3.0,high,high,high,high,high
10412,4,3.0,medium,medium,medium,medium,medium
10413,4,0.0,low,low,low,low,low
10414,4,1.0,medium,medium,low,medium,medium
10415,4,0.0,medium,medium,medium,medium,medium
10416,4,2.0,high,medium,medium,medium,medium
10417,4,3.0,high,high,high,high,high
10418,4,1.0,medium,medium,medium,medium,medium
10420,4,2.0,high,medium,medium,medium,medium
10421,4,0.0,low,medium,low,medium,medium
10422,4,3.0,high,high,high,high,medium
10423,4,1.0,high,medium,medium,medium,medium
10424,4,3.0,high,high,high,high,high
10425,4,2.0,medium,medium,medium,medium,medium
10426,4,2.0,medium,medium,medium,medium,medium
10427,4,2.0,medium,medium,medium,medium,medium
10428,4,1.0,medium,medium,medium,medium,medium
10429,4,3.0,high,high,high,high,high
10430,4,2.0,high,medium,medium,medium,medium
10431,4,0.0,medium,medium,medium,medium,medium
10432,4,1.0,high,medium,medium,medium,medium
10433,4,0.0,low,low,low,low,low
10434,4,2.0,high,medium,medium,medium,medium
10435,4,1.0,medium,medium,low,medium,medium
10436,4,3.0,high,high,high,high,medium
10437,4,0.0,high,high,medium,medium,medium
10438,4,0.0,low,low,low,low,low
10439,4,2.0,high,high,medium,medium,medium
10440,4,1.0,medium,medium,medium,medium,medium
10441,4,2.0,high,high,medium,medium,medium
10442,4,0.0,medium,medium,low,medium,medium
10443,4,1.0,low,medium,low,medium,medium
10444,4,2.0,high,medium,medium,medium,medium
10445,4,1.0,medium,medium,medium,medium,medium
10446,4,2.0,high,high,high,high,medium
10447,4,2.0,high,medium,medium,medium,medium
10448,4,2.0,medium,medium,low,medium,medium
10449,4,2.0,high,medium,medium,medium,medium
10450,4,3.0,high,high,high,high,high
10451,4,2.0,high,high,high,high,medium
10452,4,2.0,high,high,high,high,medium
10453,4,3.0,high,high,high,high,medium
10454,4,0.0,medium,medium,low,medium,medium
10455,4,2.0,high,high,medium,medium,medium
10456,4,1.0,high,high,high,medium,medium
10457,4,0.0,low,medium,low,low,low
10458,4,0.0,low,low,low,low,low
10459,4,0.0,low,low,low,low,low
10460,4,0.0,low,medium,low,medium,medium
10461,4,1.0,high,high,medium,high,medium
10462,4,0.0,low,medium,low,low,medium
10463,4,1.0,high,high,medium,medium,medium
10464,4,1.0,medium,medium,medium,medium,medium
10465,4,3.0,high,high,high,high,medium
10466,4,2.0,medium,medium,medium,medium,medium
10467,4,3.0,high,high,high,high,high
10468,4,2.0,medium,medium,low,medium,medium
10469,4,0.0,low,low,low,low,low
10470,4,1.0,medium,medium,medium,medium,medium
10471,4,1.0,medium,medium,medium,medium,medium
10472,4,0.0,low,low,low,low,low
10473,4,2.0,high,high,high,high,medium
10474,4,3.0,high,high,high,high,high
10475,4,3.0,high,high,high,high,high
10476,4,1.0,low,medium,low,medium,medium
10477,4,3.0,high,high,high,high,medium
10478,4,0.0,medium,medium,low,medium,medium
10479,4,2.0,high,medium,high,high,medium
10480,4,0.0,low,low,low,low,medium
10481,4,0.0,medium,medium,medium,medium,medium
10482,4,1.0,medium,medium,medium,medium,medium
10483,4,3.0,high,high,high,high,medium
10484,4,2.0,high,high,medium,medium,medium
10485,4,2.0,high,high,high,high,high
10486,4,0.0,low,low,low,low,low
10487,4,3.0,high,high,high,high,high
10488,4,1.0,high,medium,medium,medium,medium
10489,4,1.0,high,medium,medium,medium,high
10490,4,0.0,low,medium,low,medium,medium
10491,4,1.0,medium,medium,medium,medium,medium
10492,4,0.0,medium,medium,low,medium,medium
10493,4,2.0,high,high,high,high,medium
10494,4,1.0,medium,medium,medium,medium,medium
10495,4,0.0,low,medium,low,medium,medium
10496,4,1.0,medium,medium,medium,medium,medium
10497,4,3.0,high,high,high,high,high
10498,4,2.0,medium,medium,medium,medium,medium
10499,4,0.0,low,medium,low,low,medium
10500,4,0.0,low,low,low,low,low
10501,4,2.0,high,high,high,high,high
10502,4,1.0,medium,medium,low,medium,medium
10503,4,1.0,medium,medium,medium,medium,medium
10504,4,2.0,high,high,high,high,medium
10505,4,2.0,medium,medium,medium,medium,medium
10506,4,0.0,medium,medium,medium,medium,medium
10507,4,2.0,high,high,medium,medium,medium
10508,4,3.0,high,high,high,high,medium
10509,4,0.0,low,medium,low,medium,medium
10510,4,1.0,low,medium,medium,medium,low
10511,4,0.0,medium,medium,medium,medium,medium
10512,4,2.0,medium,medium,medium,medium,medium
10513,4,2.0,high,high,high,high,high
10514,4,0.0,low,low,low,low,low
10515,4,2.0,high,high,high,high,medium
10517,4,2.0,medium,medium,low,medium,medium
10518,4,2.0,high,high,high,high,high
10519,4,3.0,high,high,high,high,high
10520,4,2.0,medium,medium,medium,medium,medium
10521,4,2.0,high,high,medium,high,medium
10522,4,3.0,medium,medium,medium,medium,medium
10523,4,2.0,high,high,medium,medium,medium
10524,4,2.0,high,high,medium,high,medium
10525,4,1.0,high,medium,medium,medium,medium
10526,4,1.0,medium,medium,medium,medium,medium
10527,4,0.0,medium,medium,medium,medium,medium
10528,4,2.0,high,high,high,high,medium
10529,4,1.0,medium,medium,medium,medium,medium
10530,4,2.0,high,medium,medium,medium,medium
10531,4,0.0,low,medium,low,low,medium
10532,4,2.0,high,high,high,high,high
10533,4,0.0,low,medium,low,low,low
10534,4,1.0,high,high,high,high,medium
10535,4,0.0,medium,medium,medium,medium,medium
10536,4,2.0,high,high,high,high,medium
10537,4,1.0,medium,medium,low,medium,medium
10538,4,0.0,low,low,low,low,low
10539,4,2.0,high,high,medium,medium,medium
10540,4,2.0,high,high,high,high,medium
10541,4,0.0,medium,medium,medium,medium,medium
10542,4,2.0,high,high,medium,high,medium
10543,4,0.0,low,low,low,low,medium
10544,4,0.0,medium,medium,medium,medium,medium
10545,4,3.0,high,high,high,high,high
10546,4,1.0,medium,medium,medium,medium,medium
10547,4,2.0,high,medium,medium,medium,medium
10548,4,3.0,high,high,high,high,medium
10549,4,0.0,low,low,low,low,low
10550,4,0.0,medium,medium,medium,medium,medium
10551,4,1.0,medium,medium,medium,medium,medium
10552,4,0.0,low,low,low,low,low
10553,4,3.0,high,high,medium,medium,medium
10554,4,2.0,high,high,high,high,medium
10555,4,2.0,medium,medium,medium,medium,medium
10556,4,1.0,high,medium,medium,medium,medium
10557,4,1.0,high,high,medium,medium,medium
10558,4,2.0,high,high,high,high,high
10559,4,1.0,medium,medium,medium,medium,medium
10560,4,0.0,low,low,low,low,low
10561,4,0.0,medium,medium,medium,medium,medium
10562,4,1.0,medium,medium,medium,medium,medium
10563,4,1.0,medium,medium,medium,medium,medium
10564,4,2.0,high,medium,high,high,medium
10565,4,0.0,low,medium,low,low,medium
10566,4,0.0,medium,medium,medium,medium,medium
10567,4,0.0,low,low,low,low,medium
10568,4,1.0,high,medium,medium,medium,medium
10569,4,0.0,low,medium,low,low,medium
10570,4,2.0,high,high,high,high,high
10571,4,1.0,medium,medium,medium,medium,medium
10572,4,1.0,high,high,high,high,medium
10573,4,1.0,medium,medium,medium,medium,medium
10574,4,0.0,medium,medium,medium,medium,medium
10575,4,2.0,high,high,high,high,high
10576,4,2.0,high,high,medium,medium,medium
10577,4,1.0,medium,medium,medium,medium,medium
10578,4,3.0,high,high,high,high,medium
10579,4,1.0,medium,medium,medium,medium,medium
10580,4,2.0,high,high,high,high,high
10581,4,2.0,medium,medium,medium,medium,medium
10582,4,1.0,medium,medium,medium,medium,medium
10584,4,1.0,high,medium,medium,medium,medium
10585,4,0.0,low,low,low,low,medium
10586,4,2.0,high,high,high,high,high
10587,4,0.0,low,low,low,low,low
10588,4,2.0,medium,medium,medium,medium,medium
10589,4,2.0,high,high,high,high,medium
10590,4,1.0,medium,medium,medium,medium,medium
10591,4,0.0,medium,medium,medium,medium,medium
10592,4,2.0,high,high,high,high,high
10593,4,0.0,low,low,low,low,low
10594,4,2.0,medium,medium,medium,medium,medium
10595,4,3.0,high,high,high,high,medium
10596,4,1.0,medium,medium,medium,medium,medium
10597,4,1.0,high,medium,medium,medium,medium
10598,4,0.0,medium,medium,low,medium,medium
10599,4,3.0,high,high,high,high,medium
10600,4,0.0,medium,medium,low,medium,medium
10601,4,0.0,high,high,medium,medium,medium
10602,4,2.0,high,medium,high,medium,medium
10603,4,2.0,high,high,medium,high,high
10604,4,3.0,high,high,high,high,high
10605,4,0.0,low,low,low,low,low
10606,4,0.0,medium,medium,medium,medium,medium
10607,4,0.0,low,medium,low,medium,medium
10608,4,0.0,low,medium,low,low,medium
10609,4,3.0,high,high,high,high,medium
10610,4,3.0,high,medium,medium,medium,medium
10611,4,2.0,medium,medium,medium,medium,medium
10612,4,2.0,high,medium,high,medium,medium
10613,4,2.0,high,high,high,high,high
10614,4,3.0,high,high,high,high,high
10615,4,2.0,high,medium,high,medium,medium
10616,4,2.0,high,medium,medium,medium,medium
10617,4,0.0,low,low,low,low,medium
10618,4,1.0,high,medium,medium,medium,medium
10619,4,2.0,medium,medium,medium,medium,medium
10620,4,2.0,medium,medium,medium,medium,medium
10621,4,0.0,low,low,low,low,low
10622,4,1.0,medium,medium,medium,medium,medium
10623,4,1.0,high,medium,high,high,medium
10624,4,0.0,high,high,medium,medium,medium
10625,4,2.0,high,high,medium,medium,medium
10626,4,3.0,high,medium,medium,medium,medium
10627,4,0.0,low,low,low,low,low
10628,4,2.0,high,high,medium,medium,medium
10629,4,0.0,low,low,low,low,low
10630,4,2.0,medium,medium,medium,medium,medium
10631,4,1.0,medium,medium,medium,medium,medium
10632,4,0.0,medium,medium,low,medium,medium
10633,4,2.0,medium,medium,medium,medium,medium
10634,4,2.0,high,high,high,high,high
10635,4,1.0,medium,medium,medium,medium,medium
10636,4,1.0,medium,medium,medium,medium,medium
10637,4,0.0,low,low,low,low,low
10638,4,0.0,low,low,low,low,low
10639,4,1.0,medium,medium,medium,medium,medium
10640,4,1.0,high,high,medium,medium,medium
10641,4,0.0,medium,medium,medium,medium,medium
10642,4,1.0,high,high,medium,high,medium
11827,5,2.0,high,high,high,high,medium
11828,5,3.0,high,high,high,high,high
11829,5,2.0,high,medium,high,medium,medium
11830,5,1.0,low,low,low,low,low
11831,5,4.0,high,high,high,medium,medium
11832,5,3.0,high,medium,medium,medium,medium
11833,5,3.0,high,high,high,high,high
11834,5,4.0,high,high,high,high,high
11835,5,3.0,high,medium,high,medium,medium
11836,5,2.0,high,medium,medium,medium,medium
11837,5,0.0,low,low,low,low,low
11838,5,2.0,high,high,high,high,high
11839,5,2.0,high,high,medium,medium,medium
11840,5,1.0,low,low,low,low,low
11841,5,2.0,high,high,medium,medium,medium
11842,5,3.0,high,high,high,high,medium
11843,5,2.0,high,medium,high,medium,medium
11844,5,3.0,high,high,high,high,medium
11845,5,2.0,high,medium,high,high,medium
11846,5,3.0,high,high,high,high,medium
11847,5,4.0,high,high,high,high,high
11848,5,3.0,high,high,high,high,high
11849,5,3.0,high,high,high,high,high
11850,5,4.0,high,high,high,high,high
11851,5,2.0,medium,medium,medium,medium,medium
11852,5,2.0,high,high,high,medium,medium
11853,5,3.0,high,high,medium,medium,medium
11854,5,1.0,medium,medium,medium,medium,medium
11855,5,2.0,high,high,high,high,medium
11856,5,2.0,high,high,high,high,high
11857,5,2.0,high,high,high,high,medium
11858,5,1.0,high,medium,medium,medium,medium
11859,5,2.0,medium,medium,medium,medium,medium
11860,5,2.0,high,high,high,high,medium
11861,5,2.0,medium,medium,medium,medium,medium
11862,5,2.0,high,high,high,high,high
11863,5,2.0,high,high,high,high,medium
11864,5,3.0,high,high,high,high,high
11865,5,2.0,high,medium,medium,medium,medium
11866,5,4.0,high,high,high,high,medium
11867,5,3.0,medium,medium,medium,medium,medium
11868,5,2.0,high,high,high,high,high
11869,5,2.0,medium,medium,medium,medium,medium
11870,5,2.0,medium,medium,medium,medium,medium
11871,5,1.0,low,low,low,low,low
11872,5,2.0,medium,medium,medium,medium,medium
11873,5,4.0,high,high,high,high,high
11874,5,3.0,high,high,high,high,high
11875,5,3.0,high,high,high,medium,medium
11876,5,2.0,high,high,medium,medium,medium
11877,5,1.0,medium,medium,medium,medium,medium
11878,5,2.0,high,medium,high,high,medium
11879,5,2.0,high,medium,medium,medium,medium
11880,5,1.0,medium,medium,medium,medium,medium
11881,5,2.0,high,medium,medium,medium,medium
11882,5,2.0,medium,medium,medium,medium,medium
11883,5,3.0,high,medium,high,medium,medium
11884,5,4.0,high,high,high,high,medium
11885,5,1.0,low,low,low,low,low
11886,5,4.0,high,high,high,high,high
11887,5,1.0,high,medium,medium,medium,medium
11888,5,2.0,high,high,medium,medium,medium
11889,5,2.0,high,high,high,high,high
11890,5,2.0,high,high,high,high,high
