essay_id,Phraseology_score,question1,question2,question3,question4,question5
07B8F7060A2F,3.0,medium,medium,medium,medium,medium
07E2F8CABADF,3.0,medium,medium,low,low,low
07E5864D604F,3.5,medium,medium,low,low,low
07EA2B30D5B6,3.5,medium,medium,medium,medium,low
0803F2812306,2.0,low,low,low,low,low
0836140D6A63,3.5,medium,medium,medium,low,low
0842E2B6DDC3,3.5,low,low,low,low,low
085798FCBBAD,3.0,low,medium,low,low,low
08D9AEA4067B,3.5,medium,medium,medium,medium,medium
08E2BB17C5EF,3.5,medium,medium,medium,medium,medium
08FE13761B3D,2.5,medium,medium,medium,medium,low
0905D5A094A8,3.5,medium,medium,medium,medium,medium
090CFB3688B7,3.0,medium,medium,medium,medium,medium
093403D63CA6,3.0,low,low,low,low,low
099D0608A3B0,3.0,medium,medium,medium,medium,medium
09A44D53EEAA,3.0,medium,medium,medium,medium,low
09A58AA7FA36,3.5,medium,medium,low,low,low
09ADBEF70E6F,3.0,medium,medium,medium,medium,low
09BEB819F5B9,2.5,medium,medium,low,low,low
09CE6027F7B4,2.0,medium,medium,medium,medium,low
09ED47E3BF27,3.0,low,medium,low,low,low
0A159A97697C,2.0,low,low,low,low,low
0A1B8662B5AC,3.5,medium,high,medium,medium,medium
0A5637A785BA,4.0,medium,medium,medium,medium,medium
0A6313BC210C,3.5,medium,medium,medium,low,low
0A67029FA17C,3.5,low,low,low,low,low
0A7DEB4B5011,3.0,medium,medium,medium,medium,medium
0A80A992E9AA,4.0,medium,medium,medium,medium,medium
0ABCC897F21B,2.0,low,low,low,low,low
0AD29D4C0225,4.0,medium,medium,medium,medium,medium
0AD76E1EE147,3.0,medium,medium,low,low,low
0ADBB145FC2C,3.5,low,low,low,low,low
0B095276FFFB,3.0,medium,medium,medium,medium,low
0B11ADBC2A1A,3.5,medium,medium,medium,medium,medium
0B1733D853E7,4.0,medium,medium,medium,medium,medium
0B34C39B3560,2.0,low,low,low,low,low
0B5C36871E50,3.5,medium,medium,medium,medium,low
0B6C6000D9D3,2.0,low,low,low,low,low
0B8E5B049106,2.5,medium,medium,medium,medium,medium
0BDB87C86FE3,4.0,medium,medium,medium,medium,low
0BE3F2A2835B,2.0,medium,medium,medium,medium,medium
0C00B8C5AFF1,3.0,medium,medium,medium,medium,low
0C02DB524F25,3.5,low,low,low,low,low
0C164408ED84,5.0,medium,medium,medium,low,low
0C2179431D0C,3.5,medium,medium,low,low,low
0C63B6A59CD3,2.5,medium,medium,low,low,low
0C64F0864724,3.0,medium,medium,low,medium,low
0C77F76A1B3A,3.0,medium,medium,low,medium,low
0CA040291656,2.5,low,medium,low,low,low
0CCE646B9491,2.0,low,low,low,low,low
0CD3EF8EFCFF,2.5,medium,medium,medium,low,low
0CE342F791B1,4.5,medium,medium,medium,medium,medium
0CE67A7D9C7B,2.5,medium,medium,medium,medium,medium
0D2F0F08AF68,2.5,medium,medium,medium,medium,medium
0D3071762B38,3.0,medium,medium,medium,low,low
0D480F69D360,3.5,medium,medium,medium,medium,medium
0D53EF7A19C7,2.5,low,low,low,low,low
0D61EF3B59FC,4.0,medium,high,medium,medium,medium
0D83E3704F48,3.0,medium,medium,medium,low,low
0D8C0E1ED0EE,4.0,medium,medium,medium,medium,medium
0D983D66364A,3.0,medium,medium,low,medium,low
0DA397621836,3.0,medium,medium,medium,medium,medium
0DABCF0BA8C0,3.0,medium,medium,medium,medium,medium
0DE1054742E1,2.5,low,medium,low,low,low
0DED60B09E28,3.0,low,low,low,low,low
0DF7BEC9E947,2.5,medium,medium,medium,low,low
0E06044E2717,3.5,medium,medium,medium,medium,low
0E24F8C90CFB,4.5,medium,medium,medium,medium,low
0E263A05732A,2.0,medium,medium,medium,medium,low
0E4059713969,3.5,medium,medium,medium,medium,low
0E42992B3528,2.5,medium,medium,low,medium,low
0E4EFCB6507C,2.5,low,low,low,low,low
0E98D45E677E,2.5,medium,medium,low,low,low
0EA233776340,3.0,medium,medium,medium,medium,medium
0EB2253C397F,4.0,medium,medium,medium,medium,medium
0EBB7A090157,2.0,medium,medium,medium,medium,low
0ED7EC1045A1,3.0,medium,medium,medium,medium,medium
0EDBF71D5CF6,3.5,medium,medium,medium,medium,low
0EFF424C1440,4.5,medium,high,high,high,medium
0F1285CEAE53,2.5,low,medium,low,low,low
0F14FEA19E2A,3.5,low,low,low,low,low
0F2569608FE2,3.0,medium,medium,medium,medium,low
0F2720F5FBED,4.0,high,high,medium,high,medium
0F2786A7E9F7,3.5,medium,medium,medium,medium,medium
0F2A8AAD958D,3.0,medium,medium,medium,medium,low
0F33BBD2B0AA,2.5,medium,medium,medium,medium,medium
0F3BABCD0749,3.5,medium,medium,medium,medium,medium
0F5AC7FE6924,3.0,low,medium,low,low,low
0F6A6478049B,2.0,low,low,low,low,low
0F706EB152E7,3.0,medium,medium,medium,medium,low
0F7376FFC91C,3.0,medium,medium,low,low,low
0F85B38CBFD7,3.5,medium,medium,medium,medium,medium
0F97A7E40E42,4.0,medium,medium,low,medium,low
0F9CBA111D84,3.5,medium,medium,medium,medium,medium
0F9DDF417CDA,4.0,low,low,low,low,low
0FA0B0078686,3.0,medium,medium,medium,medium,low
0FA54A0548E3,3.0,low,medium,low,low,low
0FB8F9758235,3.0,low,low,low,low,low
0FC61E073762,2.5,medium,medium,medium,medium,medium
0FDAFECB3B60,2.0,low,low,low,low,low
0FDB8CC29BEF,2.0,medium,medium,medium,medium,low
101391E396E6,3.0,medium,medium,medium,medium,medium
101C4E5A21DD,2.0,low,low,low,low,low
103F9797FF1F,4.0,medium,medium,medium,medium,medium
1044E1AAD86E,3.5,low,low,low,low,low
10490469631A,3.5,medium,medium,medium,low,low
104DC38A503B,4.5,medium,medium,medium,medium,medium
106D24D5BEA7,2.0,low,low,low,low,low
10711D2187FC,3.0,low,low,low,low,low
1071F1620739,2.0,low,low,low,low,low
1086C314B53B,3.5,medium,medium,medium,medium,medium
108C2B892E48,2.5,medium,medium,low,medium,low
108DFAC2A0B8,2.5,medium,medium,low,low,low
109CBA5203BB,3.5,high,high,high,high,medium
10A0F2059774,3.0,medium,medium,medium,medium,low
10AF43338B59,4.0,medium,medium,medium,medium,low
10B9D8E983B7,4.0,medium,high,high,high,medium
10BA03D3A0BF,3.0,medium,medium,medium,medium,medium
10CA6A380793,3.0,medium,medium,medium,medium,low
10D1D5724C4A,2.5,medium,medium,medium,low,low
111443A063CE,4.0,medium,medium,medium,medium,medium
11150087CEC1,3.5,medium,medium,medium,medium,medium
1115C15B1F71,3.0,medium,medium,low,low,low
112B891A4F41,3.0,medium,medium,low,medium,low
1150728AD3F5,2.0,medium,medium,medium,medium,medium
1151BAA93780,4.0,medium,medium,medium,medium,low
115B8E45C92F,3.5,low,low,low,low,low
118DB132058B,3.0,medium,medium,low,low,low
11926579AB40,3.5,medium,medium,medium,medium,low
11952FBA5AE5,3.5,medium,medium,medium,medium,medium
11B63DAD869A,3.0,medium,medium,medium,medium,medium
11BD08CDC59B,3.0,medium,medium,medium,medium,low
11F4C64AAC2A,2.0,low,low,low,low,low
11F852AB1C96,3.0,low,medium,low,medium,low
120A227A5FFC,2.5,medium,medium,medium,medium,low
122A5CEADEA3,3.0,low,low,low,low,low
123ABDB6A15D,2.5,medium,medium,medium,low,low
123B1451B0B7,3.0,medium,medium,low,low,low
1249421E06AE,2.5,medium,medium,medium,medium,medium
126DE879875A,3.0,medium,medium,low,low,low
1279AD02B635,3.5,medium,medium,medium,medium,low
128612174F5D,3.5,medium,medium,medium,low,low
12A1C0861411,3.0,medium,medium,medium,medium,medium
12AAF9C7C266,3.0,medium,medium,medium,medium,low
12AB334092B9,3.5,medium,medium,medium,medium,medium
12B019A5D2E2,3.0,medium,medium,low,medium,low
12BFF583AC8F,3.5,medium,medium,medium,medium,medium
12F2A2D4AB24,3.0,low,low,low,low,low
12F2FFF56A84,3.0,medium,medium,medium,medium,medium
130FF3CB379E,3.0,medium,medium,medium,medium,medium
133F6664F9C5,3.5,medium,medium,medium,medium,low
134861A9F261,2.0,medium,medium,medium,medium,medium
134E7BD10EC5,3.0,low,low,low,low,low
1358B5C6DB40,2.0,low,low,low,low,low
135E08DB7D61,2.0,low,low,low,low,low
137FC2E422E3,3.5,medium,medium,medium,low,low
1396189A1ACC,2.5,medium,medium,low,low,low
13DC0BD623B8,2.5,medium,medium,medium,medium,low
13E933F916EB,3.0,medium,medium,medium,medium,low
13EDC505534E,3.5,medium,medium,medium,medium,medium
1451C7C0FE44,3.5,low,low,low,low,low
145F5224373C,3.0,medium,medium,low,low,low
14677B7D4801,3.0,medium,medium,medium,medium,medium
146A310BAB23,4.0,medium,medium,medium,medium,medium
14767994A319,2.5,low,low,low,low,low
14951BD57147,3.5,medium,medium,medium,medium,low
149AA9153485,4.0,medium,medium,low,low,low
14B37F955055,4.0,high,high,high,high,medium
14B667544F4E,3.0,medium,medium,medium,medium,medium
14C4130F90C2,2.0,low,low,low,low,low
14C52C79622A,2.5,medium,medium,medium,medium,low
14CB29C9168A,3.0,medium,medium,low,low,low
14CBCA18C124,3.0,medium,medium,low,low,low
14D4A7C1A883,3.0,medium,medium,medium,medium,medium
14F0D1DFE3B1,4.0,medium,medium,medium,medium,medium
1509D8D81A10,3.5,medium,medium,medium,medium,low
150AC6C8E7C6,4.0,medium,medium,medium,medium,medium
150E8EE114A4,3.0,medium,medium,medium,medium,low
1510B46771BE,3.5,medium,medium,medium,medium,medium
151ADAD693F8,3.5,low,low,low,low,low
15298661E315,3.5,medium,medium,medium,medium,low
1553CAF19CEA,3.0,low,medium,low,low,low
1557E40A4AC9,2.5,medium,medium,medium,medium,low
15874CE3A0EC,4.5,medium,medium,medium,medium,medium
158DB6073DBB,2.0,medium,medium,medium,medium,medium
15912A718F26,2.5,medium,medium,medium,medium,medium
1598CF951277,2.0,low,medium,low,low,low
15A1C2AF6A5C,3.0,medium,medium,medium,medium,low
15C22AF8D7A8,2.0,medium,medium,low,medium,low
15EC573C42F8,3.5,medium,medium,medium,medium,medium
1602B1FA1069,3.5,medium,medium,medium,medium,medium
1615D51C4EBE,3.0,medium,medium,medium,medium,medium
1620957B7036,3.5,medium,medium,medium,medium,low
1623E0390923,4.0,medium,medium,medium,medium,low
163640053B57,4.0,medium,medium,medium,medium,medium
16549827D1AF,3.5,medium,medium,medium,low,low
165D9BF20484,4.5,medium,medium,medium,medium,medium
1662A240870C,3.0,low,low,low,low,low
166EC90C5D34,3.5,medium,medium,medium,medium,medium
167D451B5A78,3.5,medium,medium,medium,medium,low
16805109FDAB,4.0,medium,medium,medium,medium,medium
169528C31812,3.5,medium,medium,low,low,low
16BE136AB3A7,2.5,low,low,low,low,low
16CCFBFC2DC2,3.0,medium,medium,medium,medium,low
1706541FCA2C,3.0,medium,medium,medium,medium,medium
170B786B55AC,4.0,medium,high,medium,medium,medium
172539049B09,3.0,medium,medium,medium,medium,low
1732E7BCD28D,2.5,low,low,low,low,low
176419BE305B,2.5,low,low,low,low,low
17671B80CA81,3.0,medium,medium,medium,low,low
176EC75DBB38,4.0,medium,medium,low,low,low
17840D290E28,2.0,low,low,low,low,low
179E8E1AF20C,2.0,low,low,low,low,low
17A9F45E2A88,3.0,medium,medium,medium,medium,medium
17C7C1CAF7E8,3.0,medium,medium,medium,medium,low
17F08C5848AD,2.5,low,low,low,low,low
17F7000992D7,3.0,medium,medium,medium,medium,low
17F7A129F123,2.5,medium,medium,medium,medium,medium
17FC8F322225,3.0,medium,medium,medium,medium,medium
17FDD3D6538B,4.0,medium,high,high,medium,medium
181D23AC5C01,4.0,medium,medium,low,low,low
183C0C0BAA13,4.0,medium,medium,medium,medium,low
183EF065190E,3.0,medium,high,medium,medium,medium
1851AEBD44BB,2.5,medium,medium,low,low,low
186C52E32DB5,3.0,medium,medium,medium,medium,low
18A475AB03D3,3.0,medium,medium,medium,medium,low
190E0A83F82B,3.5,medium,medium,medium,medium,low
191F78EF6D73,3.5,medium,medium,medium,medium,low
195BE5C95449,2.0,low,low,low,low,low
195DDC774453,3.0,medium,medium,medium,medium,medium
19692639977E,3.0,medium,medium,medium,medium,low
199C1E645FB4,3.5,medium,medium,medium,medium,medium
19AF9F3BAC86,3.0,medium,medium,medium,medium,medium
1A0A0175D372,2.5,medium,medium,low,low,low
1A0AD9EDC773,3.0,low,medium,low,low,low
1A11F5E5FD1F,2.5,medium,medium,medium,medium,low
1A2F313C89C8,2.0,medium,medium,medium,medium,medium
1A33A8F30D55,3.5,medium,medium,medium,medium,medium
1A55C7B84E6B,3.5,medium,medium,low,medium,low
1A69B2FC1200,2.5,low,low,low,low,low
1A863F7CC29E,2.5,low,low,low,low,low
1A88F6F7E8CE,3.0,medium,medium,low,low,low
1A8A994EBFDA,3.0,high,high,high,high,medium
1A8D9BF22997,2.5,low,low,low,low,low
1AB7CF99612C,2.5,medium,medium,medium,medium,medium
1AD3A3D99046,3.0,medium,medium,medium,medium,medium
1B127A370E2A,3.0,medium,medium,medium,medium,medium
1B150828BBB5,3.0,medium,medium,medium,medium,medium
1B2B4A98C5E6,1.0,low,low,low,low,low
1B2B5D08014D,3.0,medium,medium,low,low,low
1B5D24F4D307,2.0,medium,medium,medium,medium,low
1B74CCD4F138,2.5,medium,medium,low,low,low
1BA83A25F117,2.5,low,low,low,low,low
1BAB238BF5A6,4.0,medium,medium,low,low,low
1BAE4E235915,2.5,medium,medium,medium,medium,medium
1BC323128EBB,4.0,medium,high,medium,medium,low
1BCF848822B6,3.5,medium,medium,medium,low,low
1C03DC666CB4,2.5,low,low,low,low,low
1C11828DAE4D,3.0,medium,medium,medium,medium,medium
1C32F25C46EE,2.5,medium,medium,low,medium,low
1C4FCEB29DEE,2.5,medium,medium,medium,medium,medium
1C561924CC16,1.5,low,low,low,low,low
1C62037C5F0F,3.0,medium,medium,medium,medium,low
1C8861E0C4EB,3.0,low,low,low,low,low
1C8F6219CF27,4.0,medium,medium,medium,medium,medium
1C9C9859BE4D,2.5,medium,medium,low,low,low
1CDBF6CC97BD,3.5,medium,medium,low,low,low
1CE68763BF59,4.5,medium,medium,medium,medium,medium
1D2467310736,2.5,medium,medium,low,medium,low
1D2EA05CE6FB,2.0,low,low,low,low,low
1D48AC8B7B56,3.5,medium,medium,medium,medium,low
1D4B0097E15F,3.0,high,high,high,medium,medium
1D51BCF69AD3,2.5,medium,medium,medium,medium,medium
1D5E38D95442,4.0,medium,medium,medium,medium,low
1D9E3E96379C,3.0,medium,medium,medium,medium,medium
1D9F4510A90B,3.0,medium,medium,medium,medium,medium
1DA4B652DB8D,3.5,medium,medium,low,low,low
1DAF72D388B1,3.5,low,medium,low,low,low
1DC6D2E78B65,3.0,medium,medium,medium,medium,medium
1DD048B373B3,2.5,medium,medium,low,low,low
1DF74255B4B4,2.0,low,low,low,low,low
1E04733FB3EE,2.0,medium,medium,medium,medium,low
1E072DC647AC,3.5,medium,medium,medium,medium,low
1E0BF3E0FAA7,4.0,medium,medium,medium,medium,medium
1E122D099A1A,2.5,medium,medium,medium,medium,medium
1E175452D3E4,3.0,medium,medium,medium,medium,low
1E29EE6F0C54,2.5,medium,medium,medium,medium,low
1E38AA12D0FA,2.5,low,low,low,low,low
1E55311CA5D6,2.0,medium,medium,medium,medium,low
1E563F170C61,2.5,low,low,low,low,low
1E5ADEC9926E,2.5,low,low,low,medium,low
1E6CDE24A17C,3.5,medium,medium,low,low,low
1E92DFF2A61B,3.0,medium,medium,medium,medium,medium
1E9789CE290E,3.0,medium,medium,medium,medium,medium
1EA990257725,3.5,medium,high,medium,medium,medium
1ED78D6972E3,2.0,medium,medium,medium,medium,medium
1EFFE819A2DC,3.0,medium,medium,medium,medium,low
1F1C6054B6D2,3.5,medium,medium,medium,medium,low
1F1F881729C3,3.0,medium,medium,low,low,low
1F41E6E6CE4D,4.0,medium,high,medium,high,medium
1F4BEAB4F48F,4.0,medium,medium,medium,medium,medium
1F4C4154C034,3.0,medium,medium,low,low,low
1F596143D558,3.5,medium,medium,medium,low,low
1F63F334C9EB,2.5,medium,medium,low,low,low
1F6C8E0F61E3,4.5,low,medium,low,low,low
1F8012FFBEBE,3.0,low,low,low,low,low
1F8441914809,2.5,low,low,low,low,low
1FA3601935E3,2.0,low,low,low,low,low
1FC7F0D3FB27,3.0,low,low,low,low,low
200EFE07465C,3.0,medium,medium,medium,medium,medium
2027260EE12F,3.5,low,low,low,low,low
203A2895F51D,2.0,medium,medium,low,low,low
208612D0F38F,2.5,medium,medium,medium,medium,low
2087926315D7,3.5,medium,medium,low,medium,low
2089E34381BE,4.0,medium,medium,medium,medium,low
20A4E74DE0C3,3.5,low,low,low,low,low
20C2264E6ED2,3.0,medium,medium,medium,medium,medium
20C990A8A5EE,2.0,medium,low,low,low,low
20F8B4E628F3,2.5,medium,medium,low,low,low
20FFD026FD9E,2.5,medium,medium,medium,low,low
210FF7C7E95F,4.5,medium,medium,medium,medium,medium
212EC5537EEB,3.0,medium,medium,low,low,low
214382129B87,2.5,low,low,low,low,low
21460A7F2719,3.0,medium,medium,medium,medium,medium
2147C68A6BE8,3.5,medium,medium,medium,medium,low
2164C24FFAE2,3.0,medium,medium,medium,low,low
216AEAE3EF97,2.0,low,low,low,low,low
2172289E42B2,3.0,medium,medium,medium,medium,medium
218FCD96DF2A,3.5,medium,medium,medium,medium,medium
219C6F6BFF40,3.5,medium,medium,medium,medium,medium
219E44AA7948,3.5,medium,medium,medium,medium,medium
21CCDFC527FA,2.5,low,medium,low,low,low
21D3A66F949D,3.5,medium,medium,medium,medium,medium
21E0043BDE04,4.5,medium,medium,medium,medium,low
220215A7EA1A,3.0,medium,medium,medium,medium,low
220342CABE6C,3.0,low,medium,low,low,low
2208E450D536,4.0,medium,medium,medium,medium,medium
221CEF940262,4.0,medium,medium,medium,medium,low
2225E256AE55,2.5,low,low,low,low,low
2264DA8CFAD7,3.5,medium,medium,medium,low,low
2269E46D240B,3.5,medium,medium,medium,medium,medium
226B6C9C665D,2.5,medium,medium,medium,medium,low
226D3E32B7D0,3.0,medium,medium,medium,medium,medium
226F1296FE54,5.0,medium,high,medium,high,medium
22749E004CE1,2.5,medium,medium,medium,medium,medium
2277064733A4,4.5,medium,medium,low,low,low
2279302C12DC,2.5,medium,medium,medium,medium,medium
22B6586B8AC2,3.5,medium,medium,medium,medium,medium
22CDB1CA3D44,4.0,medium,medium,low,low,low
22D5A49E4AFD,3.5,medium,high,medium,medium,medium
22E58F966EBB,4.5,medium,medium,medium,medium,medium
23058E7FEBF8,4.0,low,low,low,low,low
232CDFBFCCC3,4.0,medium,medium,medium,medium,medium
23393129100A,3.0,medium,medium,medium,medium,medium
2346C80AF13B,3.0,medium,medium,medium,medium,medium
23605BB8BE39,2.5,medium,medium,medium,medium,low
236E12C9FE8C,3.0,medium,medium,low,medium,low
2374830DF968,3.5,medium,medium,medium,medium,medium
23773CCA244E,3.0,low,low,low,low,low
237A3B66F1B2,4.0,medium,medium,medium,medium,medium
23872919A981,2.0,low,low,low,low,low
2390768D5D67,3.0,low,low,low,low,low
23972FBA1934,3.5,medium,medium,medium,medium,low
23A32E1A5042,3.0,medium,medium,medium,medium,medium
23ACC872D2CD,3.0,medium,medium,low,low,low
23D04E7A084C,3.0,medium,low,low,low,low
23DB1CEDA453,2.5,medium,medium,medium,medium,medium
24008FFDB479,3.5,medium,medium,medium,low,low
2402C99EB8C6,3.5,low,medium,low,low,low
242632EC61DF,3.5,medium,medium,medium,low,low
24330A1CE67F,2.5,low,medium,low,low,low
2437988A4110,3.0,medium,medium,medium,medium,medium
24471BA30D9E,3.0,medium,medium,low,low,low
248089DD85F6,3.5,medium,high,medium,medium,medium
2488814B8440,2.0,low,low,low,low,low
248F4D79E0BC,3.5,medium,medium,medium,medium,low
2493DB02D804,3.0,medium,medium,medium,medium,medium
24BBFA26D076,4.0,medium,medium,medium,medium,medium
24E7B40A1CEA,2.5,medium,medium,medium,low,low
24E8B6441F65,3.0,medium,medium,medium,medium,medium
253C0E851756,3.0,medium,medium,medium,medium,medium
256C70D2B3EC,4.0,medium,medium,medium,medium,medium
25787D933FD7,3.0,medium,medium,medium,medium,low
257A7BC3927D,2.0,low,low,low,low,low
2586E95FC8B4,4.0,medium,medium,medium,medium,medium
259BC6C5BCB6,3.5,medium,medium,medium,medium,medium
25A70D6BA605,2.0,low,low,low,low,low
25D2FDAB000B,4.0,medium,medium,medium,medium,medium
2607C272E5FA,4.0,medium,medium,medium,medium,medium
260BADEAC625,2.0,medium,medium,medium,medium,medium
262A8C1625B6,3.0,medium,medium,medium,low,low
2640CD15FE02,3.5,low,low,low,low,low
2643FB528BF2,2.5,medium,medium,medium,medium,low
2652194CF346,4.5,medium,medium,medium,medium,low
2665B100103F,3.0,medium,medium,medium,medium,low
267E1082CE9E,2.5,medium,medium,medium,medium,low
268BDC1DA46F,4.5,medium,medium,medium,medium,low
26BCCFA8C83E,3.5,medium,medium,medium,medium,medium
26DF88270348,3.0,medium,medium,medium,medium,low
26EFC4BC6726,2.5,low,medium,low,low,low
26F8CB2193A6,4.0,medium,medium,medium,medium,medium
26F9A7DAFDB5,3.5,medium,medium,medium,medium,low
274884FF1C04,2.5,low,low,low,low,low
27537D97FEB5,2.5,medium,medium,medium,medium,low
27778596AFD5,2.0,low,low,low,low,low
279FC74EEB27,4.0,medium,medium,medium,medium,low
27A2E22A4634,4.5,medium,medium,medium,medium,medium
27AC24126FA5,4.0,medium,medium,medium,medium,medium
27DBD975EC8E,2.5,low,low,low,low,low
27DE6C2556AF,2.5,low,low,low,low,low
27F5A5200EAE,2.5,medium,medium,low,medium,low
280BED11B625,3.0,low,medium,low,low,low
2823F7B47127,3.5,medium,medium,medium,medium,medium
28246F0B0C4A,3.0,medium,medium,low,low,low
287965E2FCB7,3.5,medium,medium,medium,medium,low
287C03054E67,4.5,medium,medium,medium,medium,medium
287CAE92D7EB,4.0,medium,medium,medium,medium,low
288B3DD0D4F9,2.5,low,low,low,low,low
28B0E4203556,3.0,medium,medium,low,medium,low
28BAB42779B2,3.0,medium,medium,medium,medium,medium
28D86AEC7140,2.5,low,low,low,low,low
292A64D51CE3,3.0,low,low,low,low,low
29595ADA257B,3.5,medium,medium,low,low,low
2960E9477338,5.0,medium,medium,medium,medium,medium
29765A8DA7DC,3.0,medium,medium,medium,medium,low
2986E2782AA3,3.0,medium,medium,medium,medium,medium
298E5C25E843,3.0,medium,medium,medium,medium,medium
29A55100637F,3.5,medium,medium,medium,medium,medium
29B0D696566A,2.0,low,low,low,low,low
29C1E2CE5DB3,3.0,medium,medium,low,low,low
29C7D0FF2114,3.5,medium,medium,low,medium,low
29D398423803,3.5,medium,medium,medium,medium,medium
29DCC61428C0,3.0,medium,medium,low,low,low
2A0EDE1851E3,2.5,medium,medium,medium,medium,medium
2A15E389C462,3.5,medium,medium,low,low,low
2A3C4C1F9B71,3.5,medium,high,medium,medium,low
2A40B9A56907,3.5,medium,medium,medium,medium,medium
2A426B89E8C5,3.5,high,high,high,high,low
2A4D0D22C04D,3.0,medium,medium,medium,medium,medium
2A6C395EAC9A,5.0,medium,medium,medium,medium,medium
2A77599AF25F,3.5,medium,medium,medium,medium,low
2A865237A98F,2.0,low,low,low,low,low
2AA54A1472F2,3.0,low,low,low,low,low
2AA7457093E3,4.0,medium,medium,medium,medium,medium
