essay_id,prompt_id,language_score,question1,question2,question3
12828,5,2,medium,medium,medium
12829,5,2,medium,medium,medium
12830,5,2,medium,medium,medium
12831,5,3,medium,medium,medium
12832,5,2,medium,medium,medium
12833,5,2,medium,medium,medium
12834,5,4,low,medium,medium
12835,5,2,medium,medium,medium
12836,5,1,low,low,low
12837,5,1,medium,medium,medium
12838,5,3,high,medium,medium
12839,5,4,medium,medium,medium
12840,5,4,medium,medium,medium
12841,5,4,medium,medium,medium
12842,5,2,medium,medium,medium
12843,5,2,medium,medium,medium
12844,5,2,medium,medium,medium
12845,5,1,low,low,low
12846,5,3,medium,medium,medium
12847,5,2,medium,medium,medium
12848,5,4,medium,medium,medium
12849,5,2,medium,medium,medium
12850,5,2,medium,medium,medium
12851,5,2,medium,medium,medium
12852,5,3,medium,medium,medium
12853,5,2,medium,medium,medium
12854,5,3,medium,medium,medium
12855,5,2,medium,medium,medium
12856,5,4,medium,medium,medium
12857,5,2,low,low,low
12858,5,2,medium,medium,medium
12859,5,2,low,low,low
12860,5,3,medium,medium,medium
12861,5,2,low,low,low
12862,5,2,medium,medium,medium
12863,5,2,medium,medium,medium
12864,5,3,medium,medium,medium
12865,5,2,medium,medium,medium
12866,5,3,high,medium,medium
12867,5,2,medium,medium,medium
12868,5,0,low,low,low
12869,5,3,medium,medium,medium
12870,5,1,low,low,low
12871,5,2,medium,medium,medium
12872,5,3,medium,medium,medium
12873,5,1,medium,medium,medium
12874,5,2,medium,medium,medium
12875,5,2,medium,medium,medium
12876,5,2,medium,medium,medium
12877,5,2,medium,medium,medium
12878,5,3,medium,medium,medium
12879,5,3,medium,medium,medium
12880,5,0,low,low,low
12881,5,3,medium,medium,medium
12882,5,2,medium,medium,medium
12883,5,2,medium,medium,medium
12884,5,3,medium,medium,medium
12885,5,2,medium,medium,medium
12886,5,3,medium,medium,medium
12887,5,2,medium,medium,medium
12888,5,2,medium,medium,medium
12889,5,2,medium,medium,medium
12890,5,3,medium,medium,medium
12891,5,4,medium,medium,medium
12892,5,2,medium,medium,medium
12893,5,2,medium,medium,medium
12894,5,3,medium,medium,medium
12895,5,2,medium,medium,medium
12896,5,2,medium,medium,medium
12897,5,2,medium,medium,medium
12898,5,2,medium,medium,medium
12899,5,2,medium,medium,medium
12900,5,3,medium,low,medium
12901,5,2,medium,low,low
12902,5,1,low,low,low
12903,5,2,medium,medium,medium
12904,5,2,medium,low,low
12905,5,2,low,low,low
12906,5,0,low,low,low
12907,5,2,medium,medium,medium
12908,5,3,medium,medium,medium
12909,5,4,medium,medium,medium
12910,5,2,medium,medium,medium
12911,5,2,medium,medium,medium
12912,5,2,high,medium,medium
12913,5,2,medium,medium,medium
12914,5,1,medium,medium,medium
12915,5,2,medium,medium,medium
12916,5,3,medium,medium,medium
12917,5,4,medium,medium,medium
12918,5,3,medium,medium,medium
12919,5,3,medium,medium,medium
12920,5,3,medium,medium,medium
12921,5,1,low,low,low
12922,5,2,medium,medium,medium
12923,5,2,medium,medium,medium
12924,5,3,medium,medium,medium
12925,5,2,medium,medium,medium
12926,5,1,medium,medium,medium
12927,5,1,low,medium,low
12928,5,2,medium,medium,medium
12929,5,2,medium,medium,medium
12930,5,2,medium,medium,medium
12931,5,3,medium,medium,medium
12932,5,1,medium,medium,medium
12933,5,2,medium,low,low
12934,5,2,low,low,low
12935,5,2,low,low,low
12936,5,2,medium,medium,medium
12937,5,2,low,low,low
12938,5,2,medium,medium,medium
12939,5,0,low,low,low
12940,5,1,medium,low,low
12941,5,2,medium,medium,medium
12942,5,0,medium,low,low
12943,5,4,medium,medium,medium
12944,5,1,medium,low,medium
12945,5,3,medium,medium,medium
12946,5,2,medium,medium,medium
12947,5,2,medium,medium,medium
12948,5,2,medium,medium,medium
12949,5,2,medium,medium,medium
12950,5,0,low,low,low
12951,5,3,medium,medium,medium
12952,5,2,medium,low,medium
12953,5,0,medium,low,medium
12954,5,3,medium,medium,medium
12955,5,3,medium,medium,medium
12956,5,2,medium,medium,medium
12957,5,3,medium,medium,medium
12958,5,3,medium,medium,medium
12959,5,3,medium,medium,medium
12960,5,2,medium,medium,medium
12961,5,3,medium,medium,medium
12962,5,1,medium,medium,medium
12963,5,2,medium,medium,medium
12964,5,2,medium,medium,medium
12965,5,2,medium,medium,medium
12966,5,2,low,low,low
12967,5,2,medium,low,medium
12968,5,4,high,medium,medium
12969,5,0,low,low,low
12970,5,2,low,medium,low
12971,5,2,medium,medium,medium
12972,5,3,medium,medium,medium
12973,5,3,medium,medium,medium
12974,5,1,medium,medium,medium
12975,5,2,medium,medium,medium
12976,5,1,high,medium,medium
12977,5,2,medium,medium,medium
12978,5,2,medium,medium,medium
12979,5,2,medium,medium,medium
12980,5,3,medium,medium,medium
12981,5,4,medium,medium,medium
12982,5,2,medium,medium,medium
12983,5,3,high,medium,medium
12984,5,2,medium,medium,medium
12985,5,4,medium,medium,medium
12986,5,2,medium,medium,medium
12987,5,4,medium,medium,medium
12988,5,2,medium,medium,medium
12989,5,3,medium,medium,medium
12990,5,2,medium,medium,medium
12991,5,3,medium,medium,medium
12992,5,3,medium,medium,medium
12993,5,4,medium,medium,medium
12994,5,2,low,medium,medium
12995,5,2,medium,medium,medium
12996,5,2,medium,medium,medium
12997,5,3,medium,medium,medium
12998,5,3,medium,medium,medium
12999,5,3,medium,medium,medium
13000,5,2,medium,medium,medium
13001,5,2,low,low,low
13002,5,2,low,low,low
13003,5,2,medium,medium,medium
13004,5,4,medium,medium,medium
13005,5,2,medium,medium,medium
13006,5,1,low,low,low
13007,5,2,medium,medium,medium
13008,5,2,medium,medium,medium
13009,5,2,medium,medium,medium
13010,5,1,medium,low,low
13011,5,1,medium,low,low
13012,5,2,low,low,low
13013,5,2,medium,medium,medium
13014,5,2,medium,medium,medium
13015,5,2,medium,medium,medium
13016,5,3,medium,medium,medium
13017,5,0,low,low,low
13018,5,3,medium,medium,medium
13019,5,4,medium,medium,medium
13020,5,3,medium,medium,medium
13021,5,3,medium,medium,medium
13022,5,4,medium,medium,medium
13023,5,2,medium,medium,medium
13024,5,4,medium,medium,medium
13025,5,2,medium,medium,medium
13026,5,2,medium,medium,medium
13027,5,2,medium,medium,medium
13028,5,3,medium,medium,medium
13029,5,3,medium,medium,medium
13030,5,2,medium,medium,medium
13031,5,2,medium,medium,medium
13032,5,2,medium,medium,medium
13033,5,1,low,low,low
13034,5,3,medium,medium,medium
13035,5,2,medium,medium,medium
13036,5,4,medium,medium,medium
13037,5,2,medium,medium,medium
13038,5,3,medium,medium,medium
13039,5,2,medium,medium,medium
13040,5,2,medium,medium,medium
13041,5,3,medium,medium,medium
13042,5,1,medium,low,low
13043,5,3,medium,medium,medium
13044,5,2,medium,low,low
13045,5,2,medium,medium,medium
13046,5,2,medium,medium,medium
13047,5,3,medium,medium,medium
13048,5,3,medium,medium,medium
13049,5,1,medium,medium,medium
13050,5,4,medium,medium,medium
13051,5,3,medium,medium,medium
13052,5,2,medium,medium,medium
13053,5,2,medium,medium,medium
13054,5,2,medium,medium,medium
13055,5,2,medium,medium,medium
13056,5,2,medium,medium,medium
13057,5,3,medium,medium,medium
13058,5,2,medium,medium,medium
13059,5,2,medium,medium,medium
13060,5,2,low,low,low
13061,5,1,low,low,low
13062,5,2,medium,medium,medium
13063,5,1,medium,medium,medium
13064,5,2,medium,medium,medium
13065,5,1,medium,low,medium
13066,5,0,low,low,low
13067,5,1,medium,medium,medium
13068,5,3,medium,medium,medium
13069,5,2,medium,medium,medium
13070,5,2,medium,medium,medium
13071,5,3,high,medium,medium
13072,5,2,medium,medium,medium
13073,5,2,medium,medium,medium
13074,5,4,medium,medium,medium
13075,5,2,low,low,low
13076,5,3,medium,medium,medium
13077,5,0,low,low,low
13078,5,3,medium,medium,medium
13079,5,4,medium,medium,medium
13080,5,3,medium,medium,medium
13081,5,3,medium,medium,medium
13082,5,0,low,low,low
13083,5,3,medium,medium,medium
13084,5,2,medium,medium,medium
13085,5,3,medium,medium,medium
13086,5,2,medium,medium,medium
13087,5,2,medium,medium,medium
13088,5,2,medium,medium,medium
13089,5,2,low,low,low
13090,5,3,low,medium,medium
13091,5,2,low,low,low
13092,5,1,medium,low,low
13093,5,4,medium,medium,medium
13094,5,1,medium,medium,medium
13095,5,1,medium,medium,medium
13096,5,2,medium,medium,medium
13097,5,2,medium,medium,medium
13098,5,0,low,low,low
13099,5,3,medium,medium,medium
13100,5,2,medium,medium,medium
13101,5,2,medium,medium,medium
13102,5,1,medium,medium,medium
13103,5,2,medium,medium,medium
13104,5,3,medium,medium,medium
13105,5,2,medium,medium,medium
13106,5,2,medium,medium,medium
13107,5,2,medium,medium,medium
13108,5,2,medium,medium,medium
13109,5,2,medium,medium,medium
13110,5,4,medium,medium,medium
13111,5,3,medium,medium,medium
13112,5,2,medium,medium,medium
13113,5,2,medium,medium,medium
13114,5,2,medium,medium,medium
13115,5,3,medium,medium,medium
13116,5,0,medium,medium,medium
13117,5,0,medium,medium,medium
13118,5,2,medium,medium,medium
13119,5,2,medium,medium,medium
13120,5,0,medium,low,medium
13121,5,3,medium,medium,medium
13122,5,3,medium,medium,medium
13123,5,2,medium,medium,medium
13124,5,2,medium,medium,medium
13125,5,2,medium,medium,medium
13126,5,1,medium,medium,medium
13127,5,2,low,low,low
13128,5,2,low,low,low
13129,5,3,medium,medium,medium
13130,5,1,medium,medium,medium
13131,5,2,medium,medium,medium
13132,5,4,medium,medium,medium
13133,5,2,medium,medium,medium
13134,5,2,medium,medium,medium
13135,5,0,low,low,low
13136,5,2,medium,medium,medium
13137,5,2,low,low,low
13138,5,3,medium,medium,medium
13139,5,2,medium,medium,medium
13140,5,2,medium,medium,medium
13141,5,3,medium,medium,medium
13142,5,0,medium,medium,medium
13143,5,2,medium,medium,medium
13144,5,3,medium,medium,medium
13145,5,3,medium,medium,medium
13146,5,3,medium,medium,medium
13147,5,4,medium,medium,medium
13148,5,1,medium,medium,medium
13149,5,4,medium,medium,medium
13150,5,2,medium,medium,medium
13151,5,2,medium,medium,medium
13152,5,1,medium,medium,medium
13153,5,4,medium,medium,medium
13154,5,1,medium,medium,medium
13155,5,3,medium,medium,medium
13156,5,4,medium,medium,medium
13157,5,0,low,low,low
13158,5,3,medium,medium,medium
13159,5,1,low,low,low
13160,5,2,medium,medium,medium
13161,5,2,medium,medium,medium
13162,5,0,low,low,low
13163,5,4,medium,medium,medium
13164,5,1,medium,medium,medium
13165,5,1,low,low,low
13166,5,2,medium,medium,medium
13167,5,2,medium,medium,medium
13168,5,2,medium,medium,medium
13169,5,4,medium,medium,medium
13170,5,2,medium,medium,medium
13171,5,1,medium,medium,medium
13172,5,4,medium,medium,medium
13173,5,2,medium,medium,medium
13174,5,0,low,low,low
13175,5,3,medium,medium,medium
13176,5,2,medium,medium,medium
13177,5,2,medium,medium,medium
13178,5,2,medium,medium,medium
13179,5,2,medium,medium,medium
13180,5,2,low,medium,medium
13181,5,2,medium,medium,medium
13182,5,2,medium,medium,medium
13183,5,2,low,low,low
13184,5,3,medium,low,medium
13185,5,0,low,low,low
13186,5,2,medium,medium,medium
13187,5,3,medium,medium,medium
13188,5,1,medium,medium,medium
13189,5,2,high,medium,medium
13190,5,2,medium,medium,medium
13191,5,3,medium,medium,medium
13192,5,2,medium,medium,medium
13193,5,2,medium,medium,medium
13194,5,4,medium,medium,medium
13195,5,2,medium,medium,medium
13196,5,3,medium,medium,medium
13197,5,2,medium,medium,medium
13198,5,3,medium,medium,medium
13199,5,3,medium,medium,medium
13200,5,2,medium,medium,medium
13201,5,1,low,low,low
13202,5,1,medium,medium,medium
13203,5,3,low,medium,medium
13204,5,2,medium,medium,medium
13205,5,1,medium,medium,medium
13206,5,2,medium,medium,medium
13207,5,2,medium,medium,medium
13208,5,3,medium,medium,medium
13209,5,1,low,low,low
13210,5,2,medium,medium,medium
13211,5,3,medium,medium,medium
13212,5,2,medium,medium,medium
13213,5,2,medium,medium,medium
13214,5,1,low,low,low
13215,5,2,medium,medium,medium
13216,5,3,medium,medium,medium
13217,5,2,medium,medium,medium
13218,5,2,medium,medium,medium
13219,5,2,medium,medium,medium
13220,5,2,medium,medium,medium
13221,5,3,medium,medium,medium
13222,5,2,medium,medium,medium
13223,5,2,medium,medium,medium
13224,5,1,low,low,low
13225,5,2,medium,medium,medium
13226,5,2,medium,medium,medium
13227,5,3,medium,medium,medium
13228,5,2,low,low,low
13229,5,2,medium,medium,medium
13230,5,2,medium,medium,medium
13231,5,2,medium,medium,medium
13232,5,4,medium,medium,medium
13233,5,1,medium,medium,medium
13234,5,2,medium,medium,medium
13235,5,1,medium,medium,medium
13236,5,2,medium,medium,medium
13237,5,2,low,low,low
13238,5,2,medium,medium,medium
13239,5,1,low,low,low
13240,5,2,medium,medium,medium
13241,5,2,medium,medium,medium
13242,5,3,high,medium,medium
13243,5,3,medium,medium,medium
13244,5,2,medium,medium,medium
13245,5,0,low,low,low
13246,5,4,medium,medium,medium
13247,5,2,medium,medium,medium
13248,5,3,low,low,low
13249,5,2,medium,medium,medium
13250,5,3,medium,medium,medium
13251,5,2,medium,medium,medium
13252,5,2,medium,medium,medium
13253,5,3,medium,medium,medium
13254,5,2,low,low,low
13255,5,3,medium,medium,medium
13256,5,2,medium,medium,medium
13257,5,3,medium,medium,medium
13258,5,2,medium,medium,medium
13259,5,2,medium,medium,medium
13260,5,3,medium,medium,medium
13261,5,0,low,low,low
13262,5,0,medium,medium,medium
13263,5,3,medium,medium,medium
13264,5,2,medium,medium,medium
13265,5,2,medium,medium,medium
13266,5,2,medium,medium,medium
13267,5,2,medium,medium,medium
13268,5,4,medium,medium,medium
13269,5,2,medium,medium,medium
13270,5,2,high,medium,medium
13271,5,2,medium,medium,medium
13272,5,2,medium,medium,medium
13273,5,3,medium,medium,medium
13274,5,2,low,low,low
13275,5,2,medium,medium,medium
13276,5,2,medium,medium,medium
13277,5,1,medium,medium,medium
13278,5,2,low,low,low
13279,5,2,medium,medium,medium
13280,5,3,medium,medium,medium
13281,5,3,medium,medium,medium
13282,5,2,medium,medium,medium
13283,5,1,medium,medium,medium
13284,5,2,medium,medium,medium
13285,5,2,medium,medium,medium
13286,5,3,medium,medium,medium
13287,5,0,low,low,low
13288,5,2,medium,medium,low
13289,5,2,medium,medium,medium
13290,5,2,medium,medium,medium
13291,5,3,medium,medium,medium
13292,5,3,medium,medium,medium
13293,5,2,medium,medium,medium
13294,5,2,medium,medium,medium
13295,5,3,medium,medium,medium
13296,5,0,low,low,low
13297,5,3,medium,medium,medium
13298,5,2,medium,medium,medium
13299,5,2,medium,medium,medium
13300,5,2,medium,medium,medium
13301,5,2,medium,medium,medium
13302,5,2,medium,medium,medium
13303,5,1,low,medium,low
13304,5,2,medium,medium,medium
13305,5,2,medium,medium,medium
13306,5,3,medium,medium,medium
13307,5,3,medium,medium,medium
13308,5,0,low,low,low
13309,5,2,medium,medium,medium
13310,5,2,medium,medium,medium
13311,5,2,medium,medium,medium
13312,5,3,medium,medium,medium
13313,5,4,high,medium,medium
13314,5,3,medium,medium,medium
13315,5,2,medium,medium,medium
13316,5,2,medium,medium,medium
13317,5,2,medium,medium,medium
13318,5,2,medium,medium,medium
13319,5,3,low,medium,medium
13320,5,1,medium,medium,medium
13321,5,2,medium,medium,medium
13322,5,3,medium,medium,medium
13323,5,2,medium,medium,medium
13324,5,3,medium,medium,medium
13325,5,3,medium,medium,medium
13326,5,2,medium,medium,medium
13327,5,4,medium,medium,medium
13328,5,2,medium,medium,medium
13329,5,2,medium,medium,medium
13330,5,3,medium,medium,medium
13331,5,2,medium,medium,medium
13332,5,1,low,low,low
13333,5,3,medium,medium,medium
13334,5,4,medium,medium,medium
13335,5,2,medium,medium,medium
13336,5,2,medium,medium,medium
13337,5,2,medium,medium,medium
13338,5,2,medium,medium,medium
13339,5,3,medium,medium,medium
13340,5,0,low,low,low
13341,5,2,medium,medium,medium
13342,5,2,medium,medium,medium
13343,5,2,medium,medium,medium
13344,5,4,medium,medium,medium
13345,5,4,medium,medium,medium
13346,5,2,medium,medium,medium
13347,5,3,medium,medium,medium
13348,5,2,low,low,low
13349,5,2,medium,medium,medium
13350,5,2,medium,medium,medium
13351,5,1,medium,medium,medium
13352,5,2,medium,medium,medium
13353,5,1,medium,medium,medium
13354,5,2,low,low,low
13355,5,4,medium,medium,medium
13356,5,2,medium,medium,medium
13357,5,3,medium,medium,medium
13358,5,1,low,low,low
13359,5,2,medium,medium,medium
13360,5,2,medium,medium,medium
13361,5,3,medium,medium,medium
13362,5,2,medium,medium,medium
13363,5,3,medium,medium,medium
13364,5,2,low,low,low
13365,5,2,medium,medium,medium
13366,5,0,medium,medium,medium
13367,5,0,low,low,low
13368,5,2,medium,medium,medium
13369,5,2,medium,medium,medium
13370,5,0,low,low,low
13371,5,2,medium,medium,medium
13372,5,3,medium,medium,medium
13373,5,3,medium,medium,medium
13374,5,4,medium,medium,medium
13375,5,0,medium,low,medium
13376,5,3,medium,medium,medium
13377,5,2,medium,medium,medium
13378,5,3,medium,medium,medium
13379,5,2,low,low,low
13380,5,2,medium,medium,medium
13381,5,2,medium,low,low
13382,5,2,medium,medium,medium
13383,5,2,medium,medium,medium
13384,5,0,low,low,low
13385,5,3,medium,medium,medium
13386,5,4,medium,medium,medium
13387,5,2,medium,medium,medium
13388,5,2,medium,medium,medium
13389,5,3,medium,medium,medium
13390,5,3,high,medium,medium
13391,5,2,medium,medium,medium
13392,5,0,medium,low,medium
13393,5,2,medium,medium,medium
13394,5,3,medium,medium,medium
13395,5,2,medium,medium,medium
13396,5,3,medium,medium,medium
13397,5,4,medium,medium,medium
13398,5,2,medium,medium,medium
13399,5,3,low,medium,medium
13400,5,2,medium,medium,medium
13401,5,3,medium,medium,medium
13402,5,2,medium,medium,medium
13403,5,3,low,low,low
13404,5,3,high,medium,medium
13405,5,2,low,low,low
13406,5,1,medium,medium,medium
13407,5,2,medium,medium,medium
13408,5,3,medium,medium,medium
13409,5,2,medium,medium,medium
13410,5,2,medium,medium,medium
13411,5,3,low,low,low
13412,5,2,medium,medium,medium
13413,5,0,medium,low,low
13414,5,0,low,low,low
13415,5,3,medium,medium,medium
13416,5,3,medium,medium,medium
13417,5,2,low,low,low
13418,5,3,medium,medium,medium
13419,5,2,medium,medium,medium
13420,5,1,low,low,low
13421,5,2,medium,medium,medium
13422,5,2,low,medium,medium
13423,5,2,low,low,low
13424,5,2,low,low,low
13425,5,3,medium,medium,medium
13426,5,3,medium,medium,medium
13427,5,2,medium,medium,medium
13428,5,2,medium,medium,medium
13429,5,2,medium,medium,medium
13430,5,3,medium,medium,medium
13431,5,3,medium,medium,medium
13432,5,2,medium,medium,medium
13433,5,2,medium,medium,medium
13434,5,3,medium,medium,medium
13435,5,2,medium,medium,medium
13436,5,2,medium,medium,medium
13437,5,2,medium,medium,medium
13438,5,3,medium,medium,medium
13439,5,2,low,low,low
13440,5,2,medium,medium,medium
13441,5,1,medium,medium,medium
13442,5,3,medium,medium,medium
13443,5,2,low,medium,low
13444,5,2,medium,medium,medium
13445,5,2,medium,medium,medium
13446,5,0,low,low,low
13447,5,3,medium,medium,medium
13448,5,0,medium,low,low
13449,5,3,medium,medium,medium
