essay_id,Vocabulary_score,question1,question2,question3,question4,question5,question6
E0EBA1995BCB,3.0,low,low,low,low,medium,low
E0ED97D6F88B,3.5,medium,medium,medium,medium,medium,medium
E0EEC1CE4679,3.0,medium,medium,medium,medium,medium,medium
E103955391AB,3.0,medium,medium,medium,medium,medium,medium
E110443F5184,3.0,medium,medium,medium,medium,medium,medium
E11139259D4E,3.5,medium,medium,medium,medium,medium,medium
E12401B92C3B,3.0,medium,medium,medium,medium,medium,medium
E12450BAE343,4.0,medium,medium,medium,medium,medium,medium
E13F3C0CB738,3.5,medium,medium,medium,medium,medium,medium
E17E9E75ECEB,4.0,medium,low,medium,medium,medium,medium
E18675E47293,4.0,medium,medium,medium,medium,medium,medium
E1898E71ABD6,3.0,medium,medium,medium,medium,medium,medium
E1920CC1D734,2.5,medium,medium,medium,medium,medium,medium
E19CE100743C,4.0,medium,medium,medium,high,low,medium
E19E1BEB08EA,4.0,medium,medium,medium,medium,medium,medium
E1ACA6A0198E,3.5,medium,low,low,low,medium,low
E1AE7FDD072F,3.5,medium,medium,medium,medium,medium,medium
E1B279EE81AE,3.0,medium,medium,medium,medium,medium,medium
E1B30D0F1F11,3.5,medium,low,medium,medium,medium,medium
E1B9CAF68CA7,3.5,medium,medium,medium,medium,medium,medium
E1CAFEEB258E,3.0,medium,medium,medium,medium,medium,medium
E1D1EFCFD8CD,3.0,low,low,low,low,medium,low
E1DB041DD77B,3.0,medium,low,medium,low,low,low
E1E09D32484D,4.0,medium,medium,medium,medium,medium,medium
E1EC4869981F,4.5,medium,medium,medium,medium,medium,medium
E20DE200FEA8,3.5,medium,medium,medium,medium,medium,medium
E21038BEF290,3.0,low,low,low,low,low,low
E218D28DBF0E,2.0,low,low,low,low,medium,low
E21BAA47A9F4,4.0,low,low,medium,low,medium,medium
E21C97204867,3.0,medium,low,medium,medium,medium,medium
E21D14227555,3.5,medium,medium,medium,medium,medium,medium
E22AC96B8B1D,3.0,low,low,low,low,medium,low
E22F1FD54169,2.5,low,low,low,low,low,low
E231B7832E0C,3.0,low,low,low,low,medium,low
E23EF596D2B8,3.0,medium,medium,medium,medium,medium,medium
E2456BDC6648,3.0,medium,medium,medium,medium,medium,medium
E24A6E61B08D,3.5,medium,medium,medium,medium,medium,medium
E24ADB91F6D3,3.0,low,low,low,low,low,low
E25FE9E05F36,4.5,high,high,medium,high,medium,medium
E263EB3FBC22,3.0,low,low,medium,low,medium,medium
E2687856AA7D,4.0,medium,medium,medium,medium,medium,medium
E28221F47AE3,3.5,medium,low,medium,low,medium,medium
E282639E23F5,3.5,low,low,low,low,medium,low
E2A60C034849,2.5,medium,low,medium,low,medium,low
E2B6281D99BD,3.0,medium,medium,medium,medium,medium,low
E2C3F26AB94D,4.5,medium,medium,medium,medium,medium,medium
E2D7273C427B,3.5,medium,medium,medium,medium,medium,medium
E2E3D86A8CF8,2.0,low,low,low,low,low,low
E2E6984894BC,2.5,low,low,low,low,medium,low
E2E99090C7D5,3.5,medium,medium,medium,medium,medium,medium
E2F31005AF32,3.0,medium,low,low,low,medium,low
E2F71EA3C3FE,3.0,low,low,low,low,low,low
E2F767441B44,4.0,medium,medium,medium,medium,medium,medium
E2FC55BF5005,3.5,medium,medium,medium,medium,medium,medium
E2FC7B4466C5,3.0,medium,medium,medium,medium,medium,medium
E3096B04916A,4.0,medium,medium,medium,medium,medium,medium
E3097287CBD1,3.0,low,low,low,low,low,low
E312449DF480,3.0,medium,medium,medium,medium,medium,medium
E31B2A06C28C,3.0,medium,medium,medium,medium,medium,medium
E33FFA17ED69,3.0,medium,medium,high,medium,medium,medium
E34E1B7D1691,4.5,high,high,high,medium,medium,medium
E353A05E7C8C,3.0,medium,low,medium,low,medium,medium
E3611716918E,3.0,low,low,low,low,low,low
E362F08345FE,2.5,medium,medium,medium,low,medium,low
E36B406AFE70,4.0,medium,medium,medium,medium,medium,medium
E376D913FA25,3.0,medium,low,low,low,medium,low
E382BBC2D88E,3.0,low,low,low,low,low,low
E3CCA8712549,4.0,medium,medium,medium,medium,medium,medium
E3D9EE7C68F1,2.5,medium,medium,medium,medium,medium,medium
E3DBC3B092A7,3.0,low,low,low,low,medium,low
E3DF63035440,3.0,medium,medium,medium,medium,medium,medium
E3E6D43F34B2,3.5,medium,medium,medium,medium,medium,medium
E4051C85D12E,3.0,medium,medium,medium,medium,medium,medium
E4124757C2B0,3.0,medium,medium,medium,medium,medium,medium
E4298EE64777,3.0,low,low,low,low,medium,low
E429DAB69106,3.5,medium,medium,medium,medium,medium,medium
E433745B3F87,3.5,medium,medium,medium,medium,medium,medium
E43EB471951D,2.0,low,low,low,low,medium,low
E446D60AD551,3.5,low,low,low,low,low,low
E4596B010B9B,3.5,medium,medium,medium,medium,medium,medium
E45C9BFE63FA,2.5,low,low,low,low,low,low
E4643D2ADD0A,3.5,medium,medium,medium,medium,medium,medium
E47A7E497F78,3.0,medium,medium,medium,medium,medium,medium
E481AA5C2F0B,2.5,medium,medium,medium,low,medium,low
E48441F53011,3.5,medium,medium,medium,medium,medium,medium
E4905D0DD050,3.0,low,low,medium,low,medium,low
E4BBB2E44D64,4.0,medium,medium,medium,medium,medium,medium
E4C49D70C330,3.5,medium,medium,high,medium,medium,medium
E4DCBE75344D,3.0,medium,medium,medium,medium,medium,medium
E4F813D54870,3.0,medium,medium,medium,medium,medium,medium
E4FF635779B8,3.5,medium,medium,medium,medium,medium,medium
E501D2D7FC83,2.5,medium,medium,medium,low,medium,medium
E508BAFC3BF9,3.0,medium,medium,medium,medium,medium,low
E51754AD1D38,2.5,medium,medium,medium,medium,medium,medium
E52ADC86DFFC,3.0,medium,medium,medium,medium,medium,medium
E52BA6E4D7EE,3.0,medium,low,medium,low,medium,low
E52BD4FC3FF0,2.5,medium,medium,medium,medium,medium,medium
E52C094A1DAA,3.5,medium,medium,medium,medium,medium,medium
E545B850725F,3.0,medium,medium,medium,medium,medium,medium
E54E238C6DDB,3.5,medium,low,medium,medium,medium,medium
E55289EA6492,2.5,medium,low,low,low,medium,low
E5621447B675,2.0,low,low,low,low,medium,low
E566F0D20F98,3.5,medium,low,medium,medium,medium,medium
E56AA3BD89AD,3.0,medium,low,medium,low,medium,low
E56D4253DFE7,2.0,low,low,low,low,medium,low
E56D7CC27444,3.5,medium,medium,medium,medium,medium,medium
E57E60E07425,3.0,medium,medium,medium,medium,medium,medium
E587CBD5D1E4,3.5,medium,medium,medium,medium,medium,medium
E597A35FA323,2.5,low,low,low,low,low,low
E5B3346016BA,3.5,medium,medium,medium,medium,medium,medium
E5C9AD14EB2D,3.0,low,low,low,low,medium,low
E5F1CCC31762,3.5,low,low,low,low,low,low
E6122E9ABFA3,3.0,medium,medium,medium,medium,medium,medium
E6338A929654,4.0,medium,low,medium,low,medium,medium
E6346D434004,4.0,high,high,high,high,high,high
E64FBE962223,3.0,low,low,low,low,low,low
E65D5A2616D2,3.5,medium,medium,medium,medium,medium,medium
E660157F81B4,3.0,medium,medium,medium,medium,medium,medium
E69D5E1FEAB4,2.5,medium,medium,medium,medium,medium,medium
E69E62149A87,3.0,medium,medium,medium,medium,medium,medium
E6A0D625F9C3,2.5,medium,medium,medium,low,medium,medium
E6CF2D3B4FA2,4.0,medium,low,medium,low,medium,medium
E6EF69520940,4.0,medium,medium,medium,medium,medium,medium
E70DD00622DB,5.0,medium,medium,medium,medium,medium,medium
E71DABB44645,3.5,medium,medium,medium,medium,medium,medium
E71EFBE547CF,4.0,medium,medium,medium,medium,medium,medium
E7328989C861,3.0,low,low,low,low,medium,low
E733508EEB84,3.5,medium,medium,medium,medium,medium,medium
E738D8E24101,2.5,medium,medium,low,medium,medium,low
E73CF852AC12,3.5,medium,medium,medium,medium,medium,medium
E7510A2A4F0A,3.0,medium,low,medium,low,medium,low
E7585113D7EC,2.5,low,low,low,low,medium,low
E76B3F5205CD,1.5,low,low,low,low,low,low
E770240CAEE1,3.0,medium,medium,medium,medium,medium,medium
E78C1D3328E3,2.0,low,low,low,low,low,low
E792CBEB06C5,3.0,medium,medium,medium,low,medium,medium
E7A370A15B49,3.0,medium,medium,medium,medium,medium,medium
E7A76C48340D,3.0,low,low,low,low,low,low
E7A9FD471BE3,3.0,medium,low,medium,low,medium,low
E7C8F254C841,2.0,low,low,low,low,low,low
E7DB2DC8B151,4.0,medium,medium,medium,medium,medium,medium
E7E6102C559E,4.0,medium,medium,medium,medium,medium,low
E7EBDBDD703F,3.5,medium,low,medium,medium,medium,medium
E7EFD51B632F,5.0,high,high,high,high,medium,high
E7F9A77683D2,3.0,medium,low,medium,low,medium,medium
E80B0AD2A9D7,2.0,low,low,low,low,medium,low
E80C88E9837C,2.5,medium,medium,medium,medium,medium,medium
E812CBED82E3,3.0,low,low,low,low,low,low
E81B50098AAC,3.0,medium,low,medium,low,medium,low
E8257C027079,3.0,medium,medium,medium,medium,medium,medium
E83134C87EFA,3.5,medium,medium,medium,medium,medium,medium
E83BE2C46D0D,3.5,low,low,low,low,low,low
E8445DB18983,2.5,low,low,low,low,low,low
E847B658E4DA,3.5,medium,medium,medium,medium,medium,medium
E8485EFFC9A2,3.5,medium,medium,medium,medium,medium,medium
E853D5DD528D,3.5,medium,low,medium,low,medium,low
E877D5AD16DA,3.0,medium,medium,medium,medium,medium,medium
E8795A1AA404,3.5,medium,low,low,low,medium,low
E883A8265183,3.0,medium,medium,medium,medium,medium,medium
E88DDF2C81EB,3.5,medium,medium,medium,medium,medium,medium
E897534557AF,3.0,medium,medium,medium,medium,medium,medium
E89C57CE37A6,2.5,low,low,low,low,low,low
E8AB23A796F1,3.0,medium,low,medium,low,medium,low
E8B0698217A3,4.0,medium,medium,medium,high,medium,medium
E8B836196ADB,3.0,medium,low,medium,medium,medium,medium
E8BF036DCFA5,3.0,medium,medium,medium,medium,medium,medium
E8BFE6D45E41,3.0,low,low,medium,low,medium,low
E8C3FA5907B0,3.0,medium,medium,medium,medium,medium,medium
E8C554B25F19,3.0,low,low,low,low,low,low
E8DAB90C65F7,3.0,medium,low,medium,medium,medium,medium
E8E07D453C9B,3.0,medium,medium,medium,medium,medium,medium
E8E60E149B48,3.0,medium,medium,medium,medium,medium,medium
E8EE54F7A2AD,3.0,medium,medium,medium,medium,medium,medium
E8F6D6EA06F1,3.5,medium,medium,medium,medium,medium,medium
E8F77B7EB4D9,3.5,medium,medium,medium,medium,medium,medium
E91431653DE3,3.0,low,low,low,low,low,low
E91D1A0039C3,3.5,medium,medium,medium,medium,medium,medium
E91F2E8986B2,3.5,medium,medium,medium,medium,medium,medium
E926BE6F104E,3.5,medium,medium,medium,medium,medium,medium
E952F0EB5083,3.0,medium,low,medium,low,medium,medium
E966121134B7,3.0,low,low,low,low,low,low
E969EF7D2D8A,3.0,medium,medium,medium,medium,medium,medium
E96C0F9CE5E3,3.0,medium,medium,medium,medium,medium,medium
E96C123FAC95,4.0,medium,low,medium,low,medium,medium
E9705A9C0FE5,3.0,medium,medium,medium,medium,medium,medium
E974548BFD00,3.5,medium,medium,medium,medium,medium,medium
E98862049B2E,4.0,medium,medium,medium,medium,medium,medium
E98FABC326F7,3.5,medium,medium,medium,medium,medium,medium
E9947D032E7B,3.0,low,low,low,low,low,low
E9BFBEA772EF,4.0,medium,medium,medium,medium,medium,medium
E9CE2D1B2D50,3.0,low,low,medium,low,medium,low
E9CE67114F63,4.0,medium,medium,medium,medium,medium,medium
E9E68651B168,3.5,low,low,medium,low,medium,low
E9F50492B159,3.0,low,low,medium,low,medium,low
E9FC757ED1E3,3.0,low,low,medium,low,medium,low
EA03135D3C88,4.5,medium,medium,medium,medium,medium,medium
EA04020F5ECD,2.0,low,low,low,low,low,low
EA105A8B8699,3.0,medium,low,low,medium,medium,low
EA1B7D05FE81,3.5,medium,medium,medium,medium,medium,medium
EA37D9C12C91,2.0,low,low,medium,low,medium,low
EA40087521CC,3.5,medium,high,high,high,low,medium
EA42A6028804,3.5,medium,medium,medium,medium,medium,medium
EA4AED3BFE34,3.0,low,low,low,low,medium,low
EA5B3C8E09D1,3.5,medium,medium,medium,medium,medium,medium
EA857E7CEFD9,3.0,low,low,low,low,medium,low
EA8BE9778AA9,3.5,medium,medium,medium,medium,medium,medium
EA970C38817C,4.0,high,high,medium,high,medium,medium
EAB299C6ECED,2.5,medium,medium,medium,medium,medium,medium
EAB3924FD98F,3.0,low,low,medium,low,medium,low
EAB74EEE65B3,3.0,medium,medium,medium,medium,medium,medium
EACD6F08F69C,4.0,medium,medium,medium,medium,medium,medium
EAD2625A1711,4.0,medium,medium,medium,medium,medium,medium
EAE70CCAFC13,3.0,low,low,low,low,medium,low
EAE71A9E0247,2.5,low,low,low,low,low,low
EAEE04B1F712,3.0,medium,medium,medium,medium,medium,medium
EB03C897F7E8,2.5,medium,medium,medium,medium,low,medium
EB0F373C1D2A,4.5,high,high,high,medium,medium,high
EB1500B8EA75,3.0,low,low,medium,low,medium,medium
EB3D751AD980,3.0,medium,medium,medium,medium,medium,medium
EB403A2AA1DB,3.5,medium,medium,medium,medium,medium,medium
EB5924FBD25C,4.0,low,low,low,low,medium,low
EB67209E0468,4.0,medium,medium,medium,medium,medium,medium
EB8030177678,3.5,medium,medium,medium,medium,medium,medium
EBA7A8A0384C,3.0,low,low,medium,low,medium,low
EBCC0B6D36D0,3.0,low,low,low,low,low,low
EBD07D2D103C,3.5,medium,medium,medium,medium,medium,medium
EBD559A9576C,3.0,medium,medium,medium,medium,medium,medium
EBD586EB3AA8,4.0,medium,low,medium,low,medium,low
EBE0730AFF0E,3.5,medium,medium,medium,medium,medium,medium
EBE636368EBC,2.5,medium,low,medium,medium,medium,medium
EBEFF43F46EE,4.0,medium,medium,medium,medium,medium,medium
EBF9131A638F,3.5,medium,low,medium,medium,medium,medium
EC047D97041F,2.5,low,low,low,low,low,low
EC07B11B2CF3,3.0,medium,medium,medium,medium,medium,medium
EC0B04508F7C,3.0,medium,low,medium,low,medium,low
EC2758A5B74E,4.5,high,high,high,high,medium,high
EC35456D4E07,2.5,medium,medium,medium,low,medium,medium
EC3B982A622A,3.0,medium,medium,medium,medium,medium,medium
EC3F3F26E635,3.0,medium,medium,medium,medium,medium,medium
EC5138D8C9D6,3.0,low,low,low,low,low,low
EC64EE12DBB4,3.0,low,low,medium,low,medium,medium
EC773C38B72C,3.0,low,low,low,low,low,low
EC7A73638669,4.0,medium,medium,medium,medium,medium,medium
EC82975E75DA,2.5,low,low,low,low,low,low
EC8590A774E6,3.0,medium,medium,medium,medium,medium,medium
ECA6E86705B6,3.0,medium,medium,medium,medium,medium,low
ECB127F00953,3.5,medium,medium,medium,medium,medium,medium
ECC9E84CD3D1,3.0,medium,medium,medium,medium,medium,medium
ECCAD55DE7BA,3.5,low,low,medium,low,medium,low
ECE377D2E967,3.0,medium,medium,medium,low,medium,medium
ECEE1FB05BDE,3.5,medium,low,medium,medium,medium,medium
ECF0CBAE7E06,3.0,medium,low,medium,low,medium,low
ECF265A73C7E,3.5,medium,medium,medium,medium,medium,medium
ED06CD30103F,3.5,medium,medium,medium,medium,medium,medium
ED0A8E614649,4.0,medium,high,medium,medium,medium,medium
ED185DEBD213,2.5,low,low,low,low,low,low
ED35A1FF5ACC,3.5,medium,medium,medium,medium,medium,medium
ED40DCB2F669,3.5,medium,low,medium,low,medium,medium
ED4CAEB0D7A3,3.0,low,low,low,low,medium,low
ED57CFEC1CF1,2.5,low,low,low,low,medium,low
ED6070D470FF,5.0,medium,medium,medium,medium,medium,medium
ED74D2C2403B,2.5,low,low,low,low,low,low
ED81EC443A69,3.5,medium,medium,medium,medium,medium,medium
ED8E7F6A56DD,4.0,medium,medium,medium,medium,medium,medium
ED937FC56246,3.5,medium,medium,medium,medium,medium,medium
ED9C6EDC5601,4.0,medium,low,medium,medium,medium,medium
EDA0DCA3FC41,4.0,medium,medium,medium,medium,medium,medium
EDA3FF6D2DCA,2.0,low,low,low,low,medium,low
EDD899D4131D,3.5,medium,medium,medium,medium,medium,medium
EDDAE2D4080B,2.0,low,low,low,low,low,low
EDE0A58B0B47,3.0,medium,medium,medium,medium,medium,medium
EDFFA0E4D88C,4.0,medium,low,medium,low,medium,medium
EE392BB6CFD1,2.5,low,low,low,low,low,low
EE3E133A2D55,3.0,high,high,high,high,medium,high
EE58A33AD551,3.0,low,low,low,low,low,low
EE6114478ECF,2.5,medium,medium,medium,medium,medium,medium
EE6ECB910EB2,3.0,medium,low,medium,medium,medium,medium
EE855A723FE0,2.5,low,low,low,low,low,low
EE99F74CAE44,3.0,low,low,low,low,low,low
EE9EA950AAE1,2.5,medium,medium,medium,medium,medium,medium
EEB113169637,3.0,low,low,low,low,medium,low
EEB4D170D513,4.0,medium,medium,medium,medium,medium,medium
EEB58B11D40C,3.5,low,low,low,low,medium,low
EEB5AAA18E11,3.0,low,low,low,low,low,low
EEDD6AC8DC5B,3.0,medium,medium,medium,low,medium,medium
EEDF62EFA5D7,3.5,medium,medium,medium,medium,medium,medium
EEE6067CF9B5,2.5,low,low,low,low,medium,low
EEE7731E8A57,2.5,low,low,low,low,medium,low
EEED5054938E,3.0,low,low,low,low,medium,low
EEEEC24C9AE7,3.0,medium,low,medium,low,medium,medium
EEEF07B3D146,4.5,medium,medium,medium,medium,medium,medium
EEEF81C2E133,3.5,medium,low,medium,low,medium,medium
EF1CF9E844F7,2.0,medium,medium,medium,medium,medium,medium
EF2E939F92B2,3.5,medium,medium,medium,medium,medium,medium
EF36F9497E96,3.0,medium,medium,medium,medium,medium,medium
EF3A72193AAF,3.0,medium,medium,medium,medium,medium,medium
EF455BB07922,2.0,low,low,low,low,low,low
EF45D0314A20,3.5,medium,medium,medium,medium,medium,medium
EF47AB98271A,4.0,medium,low,low,low,medium,low
EF4966D17FFB,3.0,medium,medium,medium,medium,medium,low
EF5922BDE9E5,3.5,medium,medium,medium,low,medium,medium
EF5B4AE52BE6,3.0,medium,medium,medium,medium,medium,medium
EF6B8CD5EDE9,2.5,medium,medium,medium,medium,medium,medium
EF7E0CBD62D2,3.0,low,low,low,low,medium,low
EF8047505E53,2.5,medium,medium,medium,medium,medium,medium
EF9677DEFA79,3.5,medium,medium,medium,medium,medium,medium
EF9D616EAC4E,3.0,medium,low,medium,low,medium,medium
EFACA593A52B,4.0,low,low,low,low,medium,low
EFB208F9EF60,2.5,medium,medium,medium,medium,medium,medium
EFBD506FC8F2,4.0,high,high,high,high,medium,medium
EFBF293CC2AF,4.0,low,low,low,low,medium,low
EFCC45260444,3.0,medium,low,medium,medium,medium,medium
EFD563DFAC60,3.5,medium,medium,medium,medium,medium,medium
EFD7D87EF4C9,4.0,high,high,high,high,medium,high
EFDAD69E103B,4.0,medium,medium,medium,medium,medium,medium
EFDC396D9F7A,3.0,low,low,low,low,low,low
EFE2BC73A573,3.0,medium,medium,medium,medium,medium,medium
EFF1803E4B81,3.0,medium,low,medium,medium,medium,medium
F0078F48B6D1,3.5,medium,medium,medium,medium,medium,medium
F0116D8BA334,3.0,low,low,low,low,low,low
F032D40816C0,3.0,low,low,low,low,low,low
F0524CAE23DC,3.0,medium,medium,medium,medium,medium,medium
F05D3802BC94,5.0,medium,medium,high,medium,medium,medium
F06699DB73E0,2.5,low,low,low,low,low,low
F069420C6DB7,3.0,low,low,medium,low,medium,low
F06D9612B900,3.0,medium,medium,medium,medium,medium,medium
F074C2FEC1AF,3.5,low,low,low,low,medium,low
F075F9AD2AA4,2.5,medium,medium,medium,medium,medium,medium
F07EB7B6F40E,3.5,medium,medium,medium,medium,medium,medium
F093FCEEC17E,3.5,medium,high,medium,medium,medium,medium
F094225CAE4F,3.0,medium,medium,medium,medium,medium,medium
F0B44890C961,3.0,medium,medium,medium,low,medium,medium
F0BB52DD1DB6,4.0,medium,medium,medium,medium,medium,medium
F0E76CC2EF7A,2.5,medium,low,medium,medium,medium,medium
F0EA44C34C13,3.0,medium,medium,medium,medium,medium,medium
F0EECEC5C84B,3.0,low,low,low,low,medium,low
F100483B6259,4.0,medium,medium,medium,medium,medium,medium
F11E6745A8DA,3.0,low,low,low,low,medium,low
F123CF0BF9DB,2.5,low,low,low,low,low,low
F1270F8362F8,4.5,medium,medium,medium,medium,medium,medium
F12B9AF96175,3.5,medium,medium,medium,medium,medium,medium
F12C7794CDCB,4.0,medium,medium,medium,medium,medium,medium
F12EC7A7D168,3.5,medium,medium,medium,medium,medium,medium
F12FEB0FE5B6,3.0,low,low,medium,low,medium,low
F131A67F5B95,3.5,medium,medium,medium,medium,medium,low
F1329DA98283,4.0,medium,medium,medium,medium,medium,medium
F13C7EC54868,3.0,medium,low,medium,medium,medium,medium
F144EA4BE505,2.0,low,low,low,low,low,low
F1596AB60E72,4.0,medium,medium,medium,medium,medium,medium
F160E7B1FD96,3.0,medium,medium,medium,medium,medium,medium
F1620489BEB3,4.0,medium,medium,medium,medium,medium,medium
F166A6757369,3.0,low,low,medium,low,medium,medium
F167D1995565,2.0,medium,medium,medium,medium,medium,medium
F16AFE936F49,3.0,medium,medium,medium,medium,medium,medium
F17A4EF296EB,3.0,low,low,low,low,low,low
F17D56052066,3.0,medium,medium,medium,medium,medium,medium
F17DDEB77A2A,4.0,medium,medium,medium,medium,medium,medium
F17E1C91D1DC,3.5,low,low,low,low,low,low
F17F4DF6095D,2.5,medium,medium,medium,medium,medium,medium
F1883C3A8C1E,2.5,medium,medium,medium,medium,medium,medium
F1933BF43F45,3.0,low,low,low,low,medium,low
F19CD0CE3534,2.5,medium,medium,medium,medium,medium,medium
F1A4167422E2,3.5,medium,medium,medium,medium,medium,medium
F1A5FE43ADD0,3.0,medium,medium,medium,medium,medium,medium
F1AAB82CE621,2.5,low,low,low,low,low,low
F1B1760AD63F,3.0,medium,medium,medium,medium,medium,medium
F1B4090C8B06,3.0,medium,medium,medium,medium,medium,medium
F1B4412674FE,4.0,medium,medium,medium,medium,medium,medium
F1BB39C5E549,2.0,low,low,low,low,medium,low
F1CB29904BBD,2.5,medium,medium,medium,medium,medium,medium
F1DF4F89F70D,3.0,medium,medium,medium,medium,medium,medium
F1F6D7CAE400,3.0,medium,medium,medium,medium,medium,medium
F2029DDE1D2B,2.5,medium,medium,medium,medium,medium,medium
F2165F132C87,4.0,medium,medium,medium,low,medium,medium
F21B26DBED29,5.0,medium,medium,medium,medium,medium,medium
F22B25257E47,3.5,medium,medium,medium,medium,medium,medium
