essay_id,prompt_id,narrativity_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
10490,4,0,low,medium,medium,medium,medium,low,low,medium,low,medium
10491,4,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10492,4,0,medium,medium,medium,medium,medium,low,low,medium,medium,medium
10493,4,2,medium,high,high,high,medium,high,low,high,high,high
10494,4,2,medium,medium,high,medium,medium,medium,low,medium,medium,medium
10495,4,0,low,medium,medium,medium,low,low,low,medium,low,medium
10496,4,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10497,4,3,high,high,high,high,high,high,low,high,high,high
10498,4,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10499,4,0,low,medium,medium,medium,low,low,low,low,low,low
10500,4,0,low,low,medium,low,low,low,low,low,low,low
10501,4,2,high,high,high,high,high,high,high,high,high,high
10502,4,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10503,4,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10504,4,3,medium,high,high,high,medium,medium,low,high,high,high
10505,4,2,medium,medium,medium,medium,medium,medium,low,medium,high,medium
10506,4,0,medium,medium,high,medium,medium,medium,medium,medium,medium,medium
10507,4,2,medium,high,high,high,medium,medium,medium,high,high,medium
10508,4,3,high,high,high,high,medium,medium,medium,high,high,high
10509,4,0,low,medium,medium,medium,medium,medium,low,medium,low,medium
10510,4,1,low,medium,medium,low,low,low,low,medium,low,low
10511,4,0,medium,medium,high,medium,medium,medium,medium,medium,medium,medium
10512,4,2,medium,medium,high,medium,medium,medium,low,medium,medium,medium
10513,4,2,high,high,high,high,high,high,high,high,high,high
10514,4,0,low,low,medium,low,low,low,low,low,low,low
10515,4,2,medium,high,high,high,medium,medium,medium,medium,high,high
10517,4,3,medium,high,high,medium,medium,medium,low,medium,medium,medium
10518,4,3,high,high,high,high,high,high,low,high,high,high
10519,4,3,high,high,high,high,high,high,medium,high,high,high
10520,4,2,medium,medium,medium,medium,medium,low,low,medium,medium,medium
10521,4,3,medium,high,high,high,medium,medium,low,high,high,high
10522,4,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10523,4,2,medium,medium,medium,medium,medium,medium,medium,high,high,medium
10524,4,2,medium,high,high,high,medium,medium,low,high,high,high
10525,4,1,medium,medium,high,medium,medium,medium,medium,medium,high,medium
10526,4,1,medium,medium,high,medium,medium,medium,low,medium,medium,medium
10527,4,0,medium,medium,medium,medium,medium,low,low,medium,medium,medium
10528,4,2,medium,high,high,high,medium,medium,medium,high,high,high
10529,4,2,medium,medium,medium,medium,medium,medium,low,medium,high,medium
10530,4,2,medium,medium,medium,medium,medium,medium,low,high,high,medium
10531,4,0,low,medium,medium,medium,low,low,low,low,low,medium
10532,4,2,high,high,high,high,high,high,medium,high,high,high
10533,4,0,low,medium,medium,medium,low,low,medium,medium,low,medium
10534,4,1,medium,high,high,high,high,high,medium,high,high,high
10535,4,0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10536,4,2,medium,high,high,high,high,medium,medium,high,high,high
10537,4,1,low,medium,medium,medium,medium,medium,medium,medium,medium,low
10538,4,0,low,low,medium,low,low,low,low,low,low,low
10539,4,3,medium,medium,medium,medium,medium,medium,medium,high,high,medium
10540,4,2,medium,high,high,high,medium,medium,medium,high,high,high
10541,4,0,medium,medium,medium,medium,medium,low,low,medium,medium,medium
10542,4,2,medium,high,high,high,medium,high,medium,high,high,medium
10543,4,0,low,low,medium,low,low,low,low,low,low,low
10544,4,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10545,4,2,high,high,high,high,high,medium,high,high,high,high
10546,4,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10547,4,2,medium,high,medium,medium,medium,medium,medium,high,high,medium
10548,4,3,medium,high,high,high,medium,medium,medium,high,high,high
10549,4,0,low,low,medium,low,low,low,low,low,low,low
10550,4,0,medium,medium,high,medium,medium,medium,medium,medium,medium,medium
10551,4,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10552,4,0,low,low,low,low,low,low,low,low,low,low
10553,4,3,medium,high,high,high,medium,medium,low,high,high,medium
10554,4,2,high,high,high,high,high,medium,medium,high,high,high
10555,4,2,medium,medium,high,high,medium,medium,low,medium,medium,medium
10556,4,1,medium,medium,high,medium,medium,medium,medium,high,high,medium
10557,4,1,medium,high,high,high,medium,medium,low,high,high,high
10558,4,3,medium,high,high,high,medium,high,medium,high,high,high
10559,4,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10560,4,0,low,low,high,low,low,low,low,low,low,low
10561,4,0,medium,medium,high,medium,medium,low,low,medium,medium,medium
10562,4,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10563,4,1,medium,medium,medium,medium,medium,low,low,medium,medium,medium
10564,4,2,medium,high,high,high,medium,high,low,high,high,medium
10565,4,0,low,medium,medium,medium,medium,low,low,medium,low,medium
10566,4,0,medium,medium,high,high,medium,medium,high,medium,high,medium
10567,4,1,low,medium,medium,medium,low,low,low,low,low,medium
10568,4,1,medium,high,medium,medium,medium,medium,medium,medium,high,medium
10569,4,0,low,medium,medium,medium,low,low,low,low,low,medium
10570,4,2,high,high,high,high,high,medium,low,high,high,high
10571,4,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10572,4,1,medium,high,high,high,medium,medium,medium,high,high,high
10573,4,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10574,4,1,medium,medium,high,medium,medium,low,medium,medium,medium,medium
10575,4,1,high,high,high,high,medium,high,low,high,high,high
10576,4,2,medium,medium,high,high,medium,medium,medium,medium,high,high
10577,4,1,medium,medium,high,medium,medium,medium,low,medium,medium,medium
10578,4,3,medium,high,high,high,medium,high,medium,high,high,high
10579,4,1,medium,medium,high,medium,medium,low,medium,medium,medium,medium
10580,4,2,high,high,high,high,high,high,medium,high,high,high
10581,4,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10582,4,1,medium,medium,high,medium,medium,medium,low,medium,medium,medium
10584,4,1,medium,medium,high,medium,medium,medium,low,medium,high,medium
10585,4,0,low,medium,medium,medium,low,low,low,low,low,low
10586,4,2,high,high,high,high,high,high,medium,high,high,high
10587,4,0,low,low,high,low,low,low,low,low,low,low
10588,4,1,medium,high,high,medium,medium,medium,medium,medium,high,medium
10589,4,2,medium,high,high,high,medium,high,medium,high,high,medium
10590,4,1,medium,medium,high,medium,medium,medium,medium,medium,high,medium
10591,4,2,medium,medium,medium,medium,medium,medium,low,medium,high,medium
10592,4,2,high,high,high,high,high,high,medium,high,high,high
10593,4,0,low,medium,high,medium,low,low,low,low,low,low
10594,4,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10595,4,3,high,high,high,high,high,medium,low,high,high,high
10596,4,1,medium,medium,medium,medium,medium,medium,medium,medium,high,medium
10597,4,2,medium,medium,high,medium,medium,medium,low,medium,medium,medium
10598,4,0,low,medium,medium,medium,medium,low,low,medium,low,medium
10599,4,3,medium,high,high,high,medium,high,low,high,high,high
10600,4,1,medium,medium,high,medium,medium,low,low,medium,medium,medium
10601,4,0,medium,medium,high,high,medium,low,medium,high,high,high
10602,4,2,medium,medium,medium,medium,medium,medium,medium,medium,high,medium
10603,4,2,high,high,high,high,medium,high,low,high,high,high
10604,4,3,high,high,high,high,high,high,low,high,high,high
10605,4,0,low,low,low,low,low,low,low,low,low,low
10606,4,0,medium,medium,high,high,medium,medium,low,medium,high,medium
10607,4,0,medium,medium,high,medium,low,low,low,low,low,medium
10608,4,0,low,medium,medium,medium,medium,low,low,medium,medium,medium
10609,4,3,medium,high,high,high,medium,medium,medium,high,high,high
10610,4,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10611,4,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10612,4,1,medium,medium,high,medium,medium,high,medium,medium,high,medium
10613,4,2,high,high,high,high,high,high,medium,high,high,high
10614,4,3,high,high,high,high,high,high,medium,high,high,high
10615,4,2,medium,high,high,medium,medium,medium,medium,high,high,medium
10616,4,2,medium,medium,high,high,medium,medium,low,medium,high,medium
10617,4,0,low,medium,medium,low,low,low,low,low,low,low
10618,4,0,medium,medium,high,medium,medium,medium,medium,medium,high,medium
10619,4,2,medium,medium,high,medium,medium,medium,medium,medium,medium,medium
10620,4,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10621,4,0,low,medium,medium,low,low,low,low,low,low,low
10622,4,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10623,4,2,medium,high,high,high,medium,medium,low,medium,high,medium
10624,4,2,medium,medium,high,high,medium,low,low,medium,high,medium
10625,4,1,medium,high,high,medium,medium,medium,low,medium,high,medium
10626,4,3,medium,medium,medium,medium,medium,medium,medium,medium,high,medium
10627,4,0,low,low,medium,low,low,low,low,low,low,low
10628,4,2,medium,high,high,high,medium,medium,medium,high,high,medium
10629,4,0,low,medium,medium,low,low,low,low,low,low,low
10630,4,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10631,4,2,medium,medium,high,medium,medium,medium,low,medium,medium,medium
10632,4,1,medium,medium,medium,medium,medium,low,low,medium,medium,medium
10633,4,2,medium,medium,high,medium,medium,low,medium,medium,medium,medium
10634,4,3,high,high,high,high,high,high,medium,high,high,high
10635,4,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
10636,4,2,medium,medium,high,medium,medium,medium,medium,medium,medium,medium
10637,4,0,low,low,low,low,low,low,low,low,low,low
10638,4,0,low,low,medium,low,low,low,low,low,low,low
10639,4,2,medium,medium,high,medium,medium,medium,low,medium,medium,medium
10640,4,2,medium,high,high,high,high,medium,medium,medium,high,medium
10641,4,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
10642,4,2,medium,high,high,high,medium,medium,medium,high,high,high
11827,5,2,medium,high,high,high,medium,medium,medium,medium,high,medium
11828,5,3,medium,high,high,high,medium,medium,medium,medium,high,high
11829,5,2,medium,high,high,high,medium,medium,low,medium,high,medium
11830,5,1,low,low,medium,low,low,low,low,low,low,low
11831,5,4,medium,high,high,high,medium,medium,low,medium,high,medium
11832,5,3,medium,high,medium,medium,medium,medium,low,medium,high,medium
11833,5,3,medium,high,high,high,medium,high,low,low,high,medium
11834,5,3,medium,high,high,high,medium,high,low,low,high,high
11835,5,3,medium,high,high,high,medium,medium,low,low,high,medium
11836,5,2,medium,medium,high,high,medium,medium,medium,low,high,medium
11837,5,0,low,medium,high,low,low,low,low,low,low,low
11838,5,2,medium,high,high,high,medium,high,low,low,high,medium
11839,5,2,medium,high,high,high,medium,medium,medium,medium,high,medium
11840,5,1,low,low,low,low,low,low,low,low,low,low
11841,5,2,medium,high,high,high,medium,medium,low,medium,high,medium
11842,5,3,medium,high,high,high,medium,medium,medium,medium,high,high
11843,5,2,medium,high,high,high,medium,high,low,low,high,medium
11844,5,3,medium,high,high,high,medium,medium,medium,medium,high,medium
11845,5,2,medium,high,high,high,medium,medium,low,medium,high,medium
11846,5,3,medium,high,high,high,medium,medium,medium,medium,high,medium
11847,5,4,high,high,high,high,high,high,medium,high,high,high
11848,5,3,medium,high,high,high,medium,medium,low,high,high,high
11849,5,3,high,high,high,high,high,high,low,low,high,high
11850,5,3,medium,high,high,high,medium,high,low,low,high,high
11851,5,2,medium,medium,medium,medium,medium,medium,low,low,medium,medium
11852,5,3,medium,high,high,high,medium,medium,low,medium,high,medium
11853,5,3,medium,high,high,high,medium,medium,low,medium,high,medium
11854,5,1,medium,medium,high,medium,medium,low,low,low,medium,medium
11855,5,2,medium,high,high,high,medium,high,medium,medium,high,high
11856,5,3,medium,high,high,high,medium,high,medium,medium,high,high
11857,5,2,medium,high,high,high,medium,medium,low,low,high,medium
11858,5,1,medium,high,high,high,medium,medium,low,low,high,medium
11859,5,2,medium,medium,medium,medium,medium,medium,low,low,medium,medium
11860,5,2,medium,high,high,high,medium,high,low,medium,high,medium
11861,5,2,low,medium,medium,medium,medium,medium,low,low,medium,medium
11862,5,2,high,high,high,high,medium,high,low,medium,high,high
11863,5,3,medium,high,high,high,medium,medium,medium,low,high,medium
11864,5,3,medium,high,high,high,medium,high,low,low,high,high
11865,5,2,medium,medium,medium,medium,medium,medium,low,low,medium,medium
11866,5,4,medium,high,high,high,medium,high,low,high,high,medium
11867,5,3,medium,medium,high,medium,medium,medium,low,medium,medium,medium
11868,5,2,medium,high,high,high,medium,high,low,medium,high,high
11869,5,3,medium,medium,medium,medium,medium,medium,low,low,medium,medium
11870,5,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
11871,5,1,low,low,medium,low,low,low,low,low,low,low
11872,5,2,medium,medium,medium,medium,medium,medium,low,low,medium,medium
11873,5,4,medium,high,high,high,medium,high,medium,medium,high,high
11874,5,3,medium,high,high,high,medium,medium,medium,low,high,medium
11875,5,2,medium,high,high,high,medium,medium,low,low,high,medium
11876,5,2,medium,high,high,high,medium,medium,low,low,high,medium
11877,5,1,medium,medium,high,high,low,low,low,low,medium,medium
11878,5,2,medium,high,high,high,medium,medium,low,low,high,medium
11879,5,2,medium,high,high,high,medium,medium,low,low,high,medium
11880,5,1,medium,high,high,high,medium,medium,low,low,high,medium
11881,5,2,medium,high,high,medium,medium,medium,medium,medium,high,medium
11882,5,2,low,medium,medium,low,low,low,low,low,medium,low
11883,5,3,medium,medium,medium,medium,medium,medium,low,low,medium,medium
11884,5,4,medium,high,high,high,medium,high,low,medium,high,medium
11885,5,2,low,low,high,low,low,low,low,low,low,low
11886,5,3,medium,high,high,high,medium,high,low,low,high,high
11887,5,2,medium,high,high,medium,medium,medium,low,medium,high,medium
11888,5,2,medium,high,high,high,medium,medium,low,medium,high,medium
11889,5,3,high,high,high,high,medium,high,medium,low,high,high
11890,5,3,medium,high,high,high,medium,medium,medium,medium,high,high
11891,5,3,high,high,high,high,medium,high,medium,medium,high,high
11892,5,2,medium,high,high,high,medium,medium,low,medium,high,medium
11893,5,3,medium,high,high,high,medium,medium,medium,medium,high,high
11894,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
11895,5,2,medium,medium,high,high,medium,medium,low,low,high,medium
11896,5,3,high,high,high,high,medium,high,medium,medium,high,high
11897,5,3,medium,medium,high,medium,medium,medium,low,low,high,medium
11898,5,2,low,medium,high,medium,low,low,low,low,medium,medium
11899,5,2,medium,high,high,high,medium,medium,low,medium,high,high
11900,5,3,medium,high,high,high,medium,medium,medium,medium,high,medium
