essay_id,prompt_id,conventions_score,question1,question2,question3,question4,question5,question6,question7,question8,question9
4299,2,3,low,low,low,low,low,low,low,low,low
4300,2,5,medium,medium,low,low,medium,high,medium,low,medium
4301,2,3,medium,medium,low,low,low,low,low,low,medium
4302,2,2,low,low,low,low,low,low,low,low,low
4303,2,5,low,medium,low,low,low,low,low,low,medium
4304,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4305,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4306,2,3,medium,medium,medium,low,medium,medium,low,low,medium
4307,2,3,medium,low,low,low,low,medium,low,low,medium
4308,2,3,medium,low,low,low,low,medium,low,low,medium
4309,2,1,medium,low,low,medium,low,low,low,low,medium
4310,2,2,low,low,low,low,low,low,low,low,low
4311,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4312,2,3,medium,low,low,low,low,medium,low,medium,medium
4313,2,2,medium,low,low,low,low,medium,low,low,medium
4314,2,3,low,low,low,low,low,low,low,low,medium
4315,2,3,medium,medium,medium,medium,medium,medium,low,low,medium
4316,2,3,medium,medium,low,low,low,low,low,low,medium
4317,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4318,2,4,medium,medium,low,medium,low,medium,medium,low,medium
4319,2,3,low,low,low,low,low,low,low,low,low
4320,2,1,low,low,low,low,low,low,low,low,low
4321,2,3,medium,low,low,low,low,low,low,low,medium
4322,2,2,low,low,low,low,low,low,low,low,low
4323,2,3,medium,low,low,low,low,medium,low,low,low
4324,2,2,medium,low,low,low,low,medium,low,low,medium
4325,2,3,low,low,low,low,low,low,low,low,low
4326,2,4,medium,medium,medium,medium,medium,medium,low,low,medium
4327,2,2,low,low,low,low,low,low,low,low,low
4328,2,2,medium,medium,low,low,medium,medium,low,low,medium
4329,2,4,medium,medium,medium,medium,medium,medium,high,medium,medium
4330,2,2,low,low,low,low,low,low,low,low,low
4331,2,1,low,low,low,low,low,low,low,low,low
4332,2,5,medium,medium,low,low,medium,medium,medium,low,medium
4333,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4334,2,2,medium,medium,low,low,low,low,low,low,medium
4335,2,3,medium,medium,low,medium,low,low,low,low,medium
4336,2,2,medium,low,low,low,low,medium,low,low,low
4337,2,5,high,high,high,low,high,high,high,low,high
4338,2,2,medium,medium,medium,medium,medium,medium,medium,medium,medium
4339,2,1,low,low,low,low,low,low,low,low,low
4340,2,3,low,low,low,low,low,low,low,low,low
4341,2,2,low,low,low,low,low,low,low,low,low
4342,2,3,low,low,low,low,low,low,low,low,low
4343,2,1,low,low,low,low,low,low,low,low,low
4344,2,4,medium,medium,low,low,low,medium,low,low,medium
4345,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
4346,2,3,medium,medium,medium,medium,low,medium,low,low,medium
4347,2,3,medium,medium,low,medium,medium,medium,medium,low,medium
4348,2,3,high,high,high,medium,medium,high,medium,medium,medium
4349,2,4,medium,low,low,low,low,medium,low,low,medium
4350,2,4,medium,medium,low,low,low,medium,low,low,medium
4351,2,4,high,high,low,high,high,high,high,high,high
4352,2,3,medium,medium,medium,medium,medium,medium,low,low,medium
4353,2,1,low,low,low,low,low,low,low,low,low
4354,2,3,medium,medium,medium,low,low,low,low,low,medium
4355,2,6,high,high,high,high,high,high,high,high,high
4356,2,1,low,low,low,low,low,low,low,low,low
4357,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4358,2,3,medium,medium,low,low,medium,medium,low,low,medium
4359,2,3,low,low,low,low,medium,medium,low,low,medium
4360,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4361,2,3,medium,medium,low,low,low,medium,low,low,medium
4362,2,1,low,low,low,low,low,low,low,low,medium
4363,2,2,low,low,low,low,low,low,low,low,low
4364,2,2,low,low,low,low,low,low,low,low,low
4365,2,0,medium,medium,low,low,medium,medium,medium,low,medium
4366,2,3,low,low,low,low,low,low,low,low,low
4367,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4368,2,2,low,low,low,low,low,low,low,low,low
4369,2,1,low,low,low,low,low,low,low,low,low
4370,2,3,low,low,low,low,low,low,low,low,low
4371,2,4,low,medium,low,low,low,low,low,low,medium
4372,2,4,medium,low,low,low,low,medium,low,low,medium
4373,2,4,medium,medium,medium,low,medium,medium,medium,low,medium
4374,2,1,low,low,low,low,low,low,low,low,low
4375,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4376,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4377,2,3,low,low,low,low,low,medium,low,low,low
4378,2,3,medium,low,low,low,low,low,low,low,medium
4379,2,4,medium,medium,low,low,medium,medium,medium,low,medium
4380,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
4381,2,2,low,low,low,low,low,low,low,low,low
4382,2,1,low,low,low,low,low,low,low,low,low
4383,2,2,medium,low,low,low,low,medium,low,low,medium
4384,2,3,medium,medium,medium,medium,medium,low,medium,low,medium
4385,2,4,medium,medium,medium,medium,medium,high,medium,medium,medium
4386,2,2,low,low,low,low,low,low,low,low,low
4387,2,2,medium,low,low,low,low,low,low,low,medium
4388,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
4389,2,3,low,low,low,low,low,medium,low,low,low
4390,2,4,medium,medium,low,low,low,medium,low,low,medium
4391,2,3,low,low,low,low,low,low,low,low,low
4392,2,3,low,low,low,low,low,low,low,low,low
4393,2,3,low,low,low,low,low,low,low,low,low
4394,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4395,2,3,medium,low,medium,low,low,medium,low,low,medium
4396,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4397,2,3,medium,medium,low,low,medium,medium,medium,low,medium
4398,2,4,medium,medium,medium,medium,low,low,medium,low,medium
4399,2,3,low,low,low,low,low,low,low,low,low
4400,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4401,2,4,medium,medium,low,low,low,medium,medium,low,medium
4402,2,2,low,low,low,low,low,low,low,low,low
4403,2,4,medium,medium,low,medium,medium,medium,medium,low,medium
4404,2,3,medium,low,low,low,low,medium,low,low,medium
4405,2,3,low,low,low,low,low,low,low,low,low
4406,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4407,2,3,low,low,low,low,low,low,low,low,low
4408,2,3,medium,medium,low,low,medium,medium,medium,low,medium
4409,2,2,medium,medium,low,low,low,low,low,low,medium
4410,2,4,medium,medium,low,low,medium,high,high,low,medium
4411,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4412,2,4,medium,medium,low,low,medium,medium,medium,medium,medium
4413,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4414,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
4415,2,4,medium,medium,low,low,medium,medium,low,low,medium
4416,2,4,medium,medium,low,medium,medium,medium,medium,low,medium
4417,2,5,high,high,low,medium,medium,high,high,low,medium
4418,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4419,2,4,low,low,low,low,low,low,low,low,low
4420,2,4,high,high,low,low,high,high,high,high,high
4421,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4422,2,3,medium,medium,medium,low,medium,medium,medium,low,medium
4423,2,3,medium,medium,low,low,low,low,low,low,medium
4424,2,1,low,low,low,low,low,low,low,low,low
4425,2,3,medium,medium,low,low,medium,medium,medium,low,medium
4426,2,2,low,low,low,low,low,low,low,low,low
4427,2,3,medium,medium,medium,medium,low,medium,medium,low,medium
4428,2,4,medium,high,high,medium,medium,medium,medium,medium,medium
4429,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4430,2,5,high,high,high,high,high,high,high,high,high
4431,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4432,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4433,2,3,low,low,low,low,low,low,low,low,low
4434,2,3,medium,medium,medium,medium,medium,medium,low,low,medium
4435,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4436,2,3,high,high,high,high,medium,medium,high,low,high
4437,2,2,medium,medium,medium,medium,medium,medium,medium,low,medium
4438,2,2,low,low,low,low,low,low,low,low,low
4439,2,3,medium,medium,low,medium,medium,medium,high,low,medium
4440,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
4441,2,3,medium,medium,low,low,medium,medium,medium,low,medium
4442,2,3,medium,medium,high,medium,medium,medium,medium,medium,medium
4443,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4444,2,2,low,low,low,low,low,low,low,low,low
4445,2,3,low,low,low,low,low,low,low,low,low
4446,2,3,medium,medium,medium,low,medium,medium,medium,low,medium
4447,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4448,2,4,low,low,low,low,low,low,low,low,low
4449,2,3,medium,low,low,low,low,medium,low,low,medium
4450,2,2,low,low,low,low,low,low,low,low,low
4451,2,4,medium,medium,low,low,low,low,low,low,medium
4452,2,2,medium,medium,low,low,low,medium,low,low,medium
4453,2,3,medium,medium,low,low,medium,medium,low,low,medium
4454,2,1,low,low,low,low,low,low,low,low,low
4455,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4456,2,2,low,low,low,low,low,low,low,low,low
4457,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4458,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4459,2,5,medium,medium,medium,medium,medium,medium,medium,low,medium
4460,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4461,2,4,medium,medium,low,low,low,medium,low,low,medium
4462,2,3,low,low,low,low,low,low,low,low,low
4463,2,3,medium,low,low,low,low,high,low,low,medium
4464,2,1,low,low,low,low,low,low,low,low,low
4465,2,3,low,low,low,low,low,low,low,low,low
4466,2,2,medium,medium,medium,medium,medium,medium,medium,medium,medium
4467,2,2,medium,low,low,low,low,medium,low,low,medium
4468,2,4,medium,high,high,medium,medium,medium,medium,medium,medium
4469,2,4,high,high,high,high,medium,high,high,medium,high
4470,2,3,low,low,low,low,low,low,low,low,low
4471,2,5,medium,medium,medium,medium,medium,medium,medium,low,medium
4472,2,3,low,low,low,low,low,low,low,low,low
4473,2,3,medium,medium,medium,medium,medium,medium,low,low,medium
4474,2,4,medium,medium,low,low,medium,medium,medium,low,medium
4475,2,3,low,low,low,low,low,low,low,low,low
4476,2,2,medium,low,low,low,medium,medium,low,low,medium
4477,2,2,medium,medium,medium,medium,medium,medium,low,low,medium
4478,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
4479,2,4,medium,medium,low,low,low,medium,medium,low,low
4480,2,5,medium,medium,medium,low,medium,medium,low,low,medium
4481,2,3,medium,medium,low,low,low,low,low,low,medium
4482,2,2,low,low,low,low,low,medium,low,low,medium
4483,2,2,low,low,low,low,low,low,low,low,low
4484,2,3,medium,medium,medium,medium,medium,medium,low,low,medium
4485,2,2,low,low,low,low,low,low,low,low,low
4486,2,3,medium,low,low,low,low,medium,low,low,medium
4487,2,2,low,low,low,low,low,low,low,low,low
4488,2,3,medium,medium,low,low,low,low,low,low,medium
4489,2,3,medium,medium,medium,low,low,medium,medium,low,medium
4490,2,4,low,low,low,low,low,low,low,low,medium
4491,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4492,2,2,low,low,low,low,low,low,low,low,low
4493,2,3,low,low,low,low,low,low,low,low,low
4494,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4495,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4496,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4497,2,5,medium,medium,medium,medium,medium,medium,medium,low,medium
4498,2,3,low,medium,low,low,low,low,low,low,medium
4499,2,3,low,low,low,low,low,low,low,low,low
4500,2,1,low,low,low,low,low,low,low,low,low
4501,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4502,2,3,low,low,low,low,low,low,low,low,low
4503,2,3,low,low,low,low,low,low,low,low,low
4504,2,4,medium,medium,low,medium,low,low,low,low,medium
4505,2,3,low,low,low,low,low,low,low,low,low
4506,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4507,2,2,low,low,low,low,low,low,low,low,low
4508,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
4509,2,1,medium,low,low,low,low,low,low,low,medium
4510,2,3,low,low,low,low,low,low,low,low,low
4511,2,4,medium,medium,low,low,low,medium,medium,low,medium
4512,2,5,medium,medium,medium,medium,medium,high,medium,medium,medium
4513,2,3,high,medium,medium,medium,medium,medium,high,low,medium
4514,2,4,medium,medium,medium,medium,medium,medium,high,medium,medium
4515,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4516,2,2,medium,medium,low,low,medium,medium,low,low,medium
4517,2,3,medium,medium,low,medium,medium,medium,low,low,medium
4518,2,2,low,low,low,low,low,medium,low,low,medium
4519,2,4,medium,medium,low,low,low,medium,low,low,medium
4520,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
4521,2,3,medium,medium,low,low,low,medium,low,low,low
4522,2,2,low,low,low,low,low,low,low,low,low
4523,2,5,medium,medium,medium,medium,medium,medium,medium,low,medium
4524,2,2,medium,medium,medium,low,medium,medium,low,low,medium
4525,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4526,2,2,low,low,low,low,low,medium,low,low,medium
4527,2,4,medium,medium,low,low,low,medium,medium,low,medium
4528,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium
4529,2,2,low,low,low,low,low,low,low,low,low
4530,2,2,low,low,low,low,low,medium,low,low,low
4531,2,3,medium,low,low,low,low,low,low,low,medium
4532,2,4,low,low,low,low,low,low,low,low,low
4533,2,2,low,low,low,low,low,low,low,low,low
4534,2,4,low,low,low,low,low,low,low,low,low
4535,2,3,medium,medium,low,low,medium,medium,low,low,medium
4536,2,4,medium,medium,low,low,medium,medium,medium,low,medium
4537,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4538,2,3,low,low,low,low,low,low,low,low,low
4539,2,4,low,low,low,low,low,low,low,low,low
4540,2,6,medium,medium,low,low,medium,medium,high,low,medium
4541,2,5,high,high,high,high,medium,high,high,medium,high
4542,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
4543,2,4,low,low,low,low,low,low,low,low,low
4544,2,2,low,low,low,low,low,low,low,low,low
4545,2,3,medium,medium,medium,low,low,medium,low,low,medium
4546,2,4,high,high,high,high,high,high,high,medium,high
4547,2,1,low,low,low,low,low,low,low,low,low
4548,2,1,low,low,low,low,low,low,low,low,low
4549,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4550,2,3,low,low,low,low,low,low,low,low,medium
4551,2,2,low,low,low,low,low,low,low,low,low
4552,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4553,2,4,medium,medium,low,medium,medium,medium,medium,medium,medium
4554,2,4,medium,medium,low,low,low,medium,low,low,medium
4555,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium
4556,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium
4557,2,3,medium,medium,medium,low,low,low,low,low,medium
4558,2,3,low,low,low,low,low,low,low,low,low
4559,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium
4560,2,1,low,low,low,low,low,low,low,low,low
4561,2,2,medium,low,low,low,low,low,low,low,low
4562,2,4,medium,medium,low,low,medium,medium,high,low,medium
4563,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4564,2,3,medium,medium,low,low,low,medium,low,low,medium
4565,2,4,medium,medium,low,medium,medium,medium,medium,medium,medium
4566,2,2,low,low,low,low,low,low,low,low,low
4567,2,4,medium,medium,medium,medium,medium,medium,high,low,medium
4568,2,3,medium,medium,medium,medium,medium,medium,high,low,medium
4569,2,4,medium,medium,medium,medium,medium,medium,medium,low,medium
4570,2,1,low,low,low,low,low,low,low,low,low
4571,2,3,low,low,low,low,low,low,low,low,low
4572,2,2,low,low,low,low,low,low,low,low,low
4573,2,2,medium,medium,low,low,low,medium,low,low,medium
4574,2,3,low,low,low,low,low,low,low,low,low
4575,2,4,low,low,low,low,low,low,low,low,low
4576,2,4,low,low,low,low,low,low,low,low,low
4577,2,4,low,low,low,low,low,low,low,low,low
4578,2,3,medium,medium,low,low,low,low,low,low,medium
4579,2,3,medium,medium,medium,medium,low,medium,medium,low,medium
4580,2,1,low,low,low,low,low,low,low,low,low
4581,2,3,low,low,low,low,low,low,low,low,low
4582,2,2,low,low,low,low,low,low,low,low,low
4583,2,3,low,low,low,low,low,low,low,low,low
4584,2,3,medium,medium,low,low,medium,medium,low,low,medium
4585,2,3,medium,low,low,low,low,medium,low,low,medium
4586,2,5,medium,medium,medium,medium,medium,medium,medium,medium,medium
4587,2,3,medium,medium,low,low,low,low,low,low,medium
4588,2,4,high,high,high,high,medium,high,high,low,medium
4589,2,3,low,low,low,low,low,low,low,low,low
4590,2,2,low,low,low,low,low,low,low,low,low
4591,2,2,low,low,low,low,low,low,low,low,low
4592,2,3,low,medium,low,low,low,low,low,low,low
4593,2,2,low,low,low,low,low,low,low,low,low
4594,2,2,low,low,low,low,low,low,low,low,low
4595,2,3,medium,medium,medium,low,low,low,low,low,medium
4596,2,2,low,low,low,low,low,low,low,low,low
4597,2,2,low,low,low,low,low,low,low,low,low
4598,2,4,medium,medium,low,low,medium,medium,low,low,medium
4599,2,2,medium,medium,low,medium,medium,medium,medium,low,medium
4600,2,3,medium,medium,low,low,low,medium,medium,low,medium
4601,2,4,medium,medium,low,low,low,medium,medium,low,medium
4602,2,4,low,low,low,low,low,low,low,low,low
4603,2,2,low,low,low,low,low,low,low,low,low
4604,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4605,2,3,low,low,low,low,low,low,low,low,low
4606,2,2,medium,medium,low,low,low,low,low,low,medium
4607,2,3,medium,medium,medium,medium,medium,medium,medium,low,medium
4608,2,3,low,low,low,low,low,low,low,low,low
4609,2,4,high,high,high,medium,high,high,high,medium,high
4610,2,2,medium,medium,medium,medium,low,medium,low,low,medium
