essay_id,prompt_id,sentence_fluency_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12,question13
3940,2,3,medium,medium,medium,low,medium,low,medium,low,low,low,low,low,low
3941,2,3,medium,medium,low,low,medium,low,low,low,low,low,low,medium,low
3942,2,2,low,low,low,low,low,low,low,low,low,low,low,low,low
3943,2,5,medium,medium,medium,low,medium,low,low,low,low,low,low,low,low
3944,2,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,medium,low
3945,2,4,medium,medium,low,low,low,low,medium,low,low,low,low,low,low
3946,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3947,2,2,low,low,low,low,low,low,low,low,low,low,low,high,high
3948,2,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
3949,2,5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3950,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
3951,2,6,high,high,high,high,high,high,high,high,high,high,high,high,high
3952,2,2,low,low,low,low,low,low,low,low,low,low,low,high,low
3953,2,4,low,low,low,low,low,low,low,low,low,low,low,low,low
3954,2,4,medium,medium,medium,low,medium,low,low,low,low,low,low,low,low
3955,2,4,medium,medium,medium,low,medium,low,medium,low,low,low,low,medium,low
3956,2,3,medium,medium,medium,low,medium,medium,medium,medium,medium,low,low,low,low
3957,2,3,low,low,low,low,low,low,low,low,low,low,low,medium,low
3958,2,4,medium,medium,low,low,low,low,low,low,low,low,low,low,low
3959,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
3960,2,4,medium,medium,medium,low,medium,low,medium,medium,low,low,low,medium,low
3961,2,4,medium,medium,medium,low,medium,medium,medium,low,low,low,low,low,low
3962,2,4,high,high,medium,medium,medium,medium,high,medium,medium,low,medium,medium,medium
3963,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3964,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
3965,2,4,medium,medium,medium,low,low,medium,medium,medium,low,low,low,low,low
3966,2,3,low,low,low,low,low,low,low,low,low,low,low,high,low
3967,2,3,medium,medium,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,medium
3968,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
3969,2,2,low,medium,medium,low,low,low,low,low,low,low,low,high,low
3970,2,5,medium,medium,low,low,low,low,medium,low,low,low,low,low,low
3971,2,3,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3972,2,4,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,medium,medium
3973,2,2,medium,medium,medium,low,medium,medium,medium,medium,medium,medium,medium,low,medium
3974,2,1,low,low,low,low,low,low,low,low,low,high,low,high,high
3975,2,4,low,low,low,low,low,low,low,low,low,low,low,low,low
3976,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3977,2,5,high,high,medium,medium,medium,medium,high,medium,medium,low,medium,low,medium
3978,2,4,medium,medium,medium,low,medium,low,medium,medium,low,low,medium,low,low
3979,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,low
3980,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
3981,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3982,2,3,medium,medium,medium,low,medium,low,medium,medium,medium,low,low,medium,low
3983,2,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
3984,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3985,2,2,low,low,low,low,low,low,low,low,low,low,low,high,low
3986,2,4,medium,medium,medium,low,low,low,medium,low,low,low,low,low,low
3987,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
3988,2,5,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
3989,2,3,low,low,low,low,low,low,low,low,low,low,low,high,low
3990,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3991,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
3992,2,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,low,low,low
3993,2,3,medium,medium,low,low,medium,low,low,low,low,low,low,medium,low
3994,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
3995,2,3,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,medium,medium
3996,2,3,low,medium,low,low,low,low,low,low,low,low,low,low,low
3997,2,3,medium,medium,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,medium
3998,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
3999,2,4,medium,medium,medium,low,medium,low,medium,low,low,low,low,low,low
4000,2,2,low,low,low,low,low,low,low,low,low,low,low,low,low
4001,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4002,2,3,medium,medium,medium,low,medium,low,low,low,low,low,low,medium,low
4003,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
4004,2,3,low,low,low,low,low,low,low,low,low,low,low,high,low
4005,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
4006,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4007,2,2,low,low,low,low,low,low,low,low,low,low,low,low,low
4008,2,1,low,low,low,low,low,low,low,low,low,low,low,high,high
4009,2,1,low,low,low,low,low,low,low,low,low,low,low,high,high
4010,2,4,low,medium,low,low,low,low,low,low,low,low,low,low,low
4011,2,4,medium,medium,medium,low,medium,low,medium,medium,low,low,low,low,low
4012,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4013,2,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,low,medium,medium
4014,2,4,medium,medium,medium,low,medium,low,medium,medium,low,low,low,low,low
4015,2,4,medium,medium,low,low,medium,low,low,low,low,low,low,low,low
4016,2,4,medium,medium,medium,low,medium,low,medium,medium,medium,low,low,medium,low
4017,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4018,2,4,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,high,high
4019,2,3,low,low,low,low,low,low,low,low,low,low,low,high,low
4020,2,3,medium,medium,low,low,medium,low,low,low,low,low,low,medium,low
4021,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4022,2,5,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,medium,medium
4023,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4024,2,1,low,low,low,low,low,low,low,low,low,high,low,high,high
4025,2,3,medium,medium,medium,low,medium,low,medium,medium,low,low,medium,low,low
4026,2,5,high,high,high,medium,high,high,high,high,high,high,high,high,high
4027,2,3,medium,medium,low,low,low,low,low,medium,low,low,low,low,low
4028,2,4,medium,medium,medium,low,medium,low,medium,medium,low,low,medium,low,low
4029,2,3,medium,medium,low,low,medium,low,low,low,low,low,low,low,low
4030,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4031,2,2,medium,medium,low,low,medium,low,low,low,medium,low,low,medium,low
4032,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4033,2,6,high,high,medium,medium,medium,high,high,high,medium,medium,medium,medium,medium
4034,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4035,2,5,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,medium
4036,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4037,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4038,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4039,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4040,2,4,low,low,low,low,low,low,low,low,low,low,low,low,low
4041,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4042,2,3,medium,medium,low,low,medium,low,low,medium,low,low,low,low,low
4043,2,4,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,medium,medium
4044,2,6,high,high,medium,medium,medium,medium,high,medium,medium,high,medium,high,medium
4045,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4046,2,5,low,low,low,low,low,low,low,low,low,low,low,low,low
4047,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4048,2,3,medium,medium,medium,low,medium,medium,medium,medium,medium,low,low,medium,medium
4049,2,5,medium,medium,medium,low,low,low,medium,low,low,low,low,low,low
4050,2,3,low,low,low,low,low,low,low,low,low,low,low,high,low
4051,2,2,medium,medium,low,low,low,low,low,low,low,low,low,low,low
4052,2,4,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,medium,medium
4053,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4054,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4055,2,4,medium,medium,medium,low,medium,low,medium,medium,low,low,low,medium,medium
4056,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4057,2,3,medium,medium,medium,low,medium,low,medium,low,low,low,low,low,low
4058,2,3,medium,medium,low,low,low,low,medium,low,low,low,low,low,low
4059,2,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,low,low,low
4060,2,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
4061,2,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
4062,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4063,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4064,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4065,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4066,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4067,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4068,2,3,low,medium,low,low,low,low,low,low,low,low,low,low,low
4069,2,4,medium,medium,medium,low,medium,low,medium,medium,low,low,medium,medium,low
4070,2,3,medium,medium,medium,low,low,low,low,medium,low,low,low,low,low
4071,2,4,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,medium,medium
4072,2,5,high,medium,medium,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4073,2,5,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4074,2,5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4075,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
4076,2,5,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,medium,medium
4077,2,3,medium,medium,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,medium
4078,2,5,medium,medium,medium,low,medium,low,medium,low,low,low,low,low,low
4079,2,3,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,medium,low
4080,2,4,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4081,2,3,medium,medium,medium,low,medium,medium,medium,medium,medium,low,low,low,low
4082,2,4,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,medium,medium
4083,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4084,2,3,medium,medium,medium,low,medium,low,medium,medium,low,low,low,medium,low
4085,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4086,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4087,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4088,2,5,high,high,medium,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4089,2,3,medium,medium,low,low,low,low,low,low,low,low,low,low,low
4090,2,4,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,low,medium
4091,2,3,medium,medium,low,low,low,low,low,low,low,low,low,medium,low
4092,2,4,low,low,low,low,low,low,low,low,low,low,low,low,low
4093,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
4094,2,3,medium,medium,medium,low,low,low,low,low,low,low,low,low,low
4095,2,4,medium,medium,low,low,low,low,medium,low,low,low,low,low,low
4096,2,2,low,low,low,low,low,low,low,low,low,low,low,low,low
4097,2,1,low,low,low,low,low,low,low,low,low,low,low,low,low
4098,2,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4099,2,4,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4100,2,2,low,low,low,low,low,low,low,low,low,low,low,high,low
4101,2,4,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4102,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4103,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4104,2,3,medium,low,low,low,low,low,low,low,low,low,low,low,low
4105,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4106,2,3,medium,medium,medium,low,low,low,low,low,low,low,low,low,low
4107,2,2,low,low,low,low,low,low,low,low,low,low,low,high,low
4108,2,6,high,high,high,high,high,high,high,high,high,high,high,high,high
4109,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4110,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4111,2,3,high,high,medium,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
4112,2,1,low,low,low,low,low,low,low,low,low,low,low,high,high
4113,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4114,2,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,medium,low
4115,2,1,low,low,low,low,low,low,low,low,low,high,low,high,high
4116,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4117,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4118,2,3,medium,medium,medium,low,medium,medium,medium,medium,low,medium,medium,medium,low
4119,2,2,medium,medium,low,low,low,low,medium,medium,low,low,low,high,low
4120,2,3,medium,medium,medium,low,low,low,medium,medium,low,low,low,medium,low
4121,2,3,medium,medium,medium,low,medium,low,medium,medium,low,low,low,low,low
4122,2,3,medium,medium,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,medium
4123,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
4124,2,1,medium,medium,medium,low,medium,low,low,medium,medium,medium,low,medium,low
4125,2,5,high,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
4126,2,5,high,high,high,low,medium,high,high,low,low,low,low,low,low
4127,2,4,medium,medium,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,medium
4128,2,4,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4129,2,4,low,low,low,low,low,low,low,low,low,low,low,low,low
4130,2,4,low,low,low,low,low,low,low,low,low,low,low,low,low
4131,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4132,2,2,low,low,low,low,low,low,low,low,low,low,low,high,low
4133,2,5,high,high,medium,medium,medium,medium,high,medium,medium,medium,medium,high,medium
4134,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4135,2,2,low,low,low,low,low,low,low,low,low,low,low,low,low
4136,2,3,low,low,low,low,low,low,low,low,low,high,low,high,high
4137,2,3,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,medium,low
4138,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4139,2,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,medium
4140,2,2,low,low,low,low,low,low,low,low,low,low,low,high,low
4141,2,4,medium,high,medium,low,medium,medium,high,medium,low,low,medium,high,medium
4142,2,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4143,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4144,2,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
4145,2,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,low,low,low
4146,2,3,low,low,low,low,low,low,low,low,low,low,low,low,low
4147,2,3,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,medium,medium
