essay_id,prompt_id,narrativity_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
12617,5,2,medium,low,medium,medium,medium,medium,medium,low,medium,medium
12618,5,2,high,medium,high,high,high,high,high,medium,high,high
12619,5,2,high,medium,high,high,medium,medium,medium,medium,high,high
12620,5,3,high,medium,high,high,high,high,high,high,high,high
12621,5,0,low,low,low,medium,low,low,low,low,low,medium
12622,5,2,high,medium,high,high,high,high,medium,low,high,high
12623,5,1,high,medium,high,high,high,high,medium,high,high,high
12624,5,2,medium,low,medium,medium,medium,medium,medium,low,medium,medium
12625,5,2,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
12626,5,2,high,high,high,high,high,high,high,high,high,high
12627,5,2,high,medium,high,high,medium,high,medium,medium,high,high
12628,5,3,high,medium,high,high,high,high,high,high,high,high
12629,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12630,5,1,medium,low,medium,medium,medium,medium,low,low,medium,medium
12631,5,2,high,medium,high,high,high,high,medium,medium,high,high
12632,5,2,high,medium,high,high,high,high,medium,medium,high,high
12633,5,4,high,medium,high,high,high,medium,medium,medium,high,high
12634,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12635,5,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12636,5,1,medium,low,low,medium,medium,medium,low,low,medium,medium
12637,5,4,high,high,high,high,high,high,high,high,high,high
12638,5,3,high,high,high,high,high,high,high,high,high,high
12639,5,3,medium,medium,high,high,high,high,medium,medium,high,high
12640,5,1,medium,medium,medium,medium,medium,medium,medium,high,medium,medium
12641,5,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12642,5,1,high,medium,medium,high,high,high,medium,low,medium,high
12643,5,2,high,medium,medium,high,high,medium,medium,medium,medium,high
12644,5,4,high,high,high,high,high,high,high,high,high,high
12645,5,2,high,medium,high,high,high,high,high,medium,high,high
12646,5,2,high,high,high,high,high,high,high,high,high,high
12647,5,2,high,medium,high,high,high,high,medium,medium,high,high
12648,5,1,high,medium,high,high,high,high,medium,medium,high,high
12649,5,2,high,medium,high,high,high,high,high,medium,high,high
12650,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,high
12651,5,2,medium,low,medium,high,medium,medium,medium,low,medium,high
12652,5,1,high,medium,medium,high,high,high,medium,medium,high,high
12653,5,3,high,medium,high,high,high,high,high,high,high,high
12654,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,high
12655,5,2,high,medium,high,high,high,high,high,high,high,high
12656,5,2,high,medium,high,high,high,high,high,medium,high,high
12657,5,3,high,high,high,high,high,high,high,high,high,high
12658,5,2,high,high,high,high,high,high,high,high,high,high
12659,5,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12660,5,2,high,medium,high,high,high,high,high,high,high,high
12661,5,1,medium,low,low,medium,medium,low,low,low,low,medium
12662,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,high
12663,5,1,medium,low,medium,high,medium,medium,medium,high,medium,high
12664,5,1,medium,medium,medium,high,medium,medium,medium,low,medium,medium
12665,5,2,high,medium,high,high,high,high,high,high,high,high
12666,5,2,medium,medium,medium,high,high,high,medium,medium,medium,high
12667,5,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12668,5,1,medium,low,low,medium,medium,low,low,low,medium,medium
12669,5,2,high,medium,high,high,high,medium,high,medium,high,high
12670,5,2,high,medium,high,high,high,high,medium,medium,high,high
12671,5,3,high,medium,high,medium,high,high,high,medium,high,high
12672,5,3,high,medium,high,high,high,high,medium,low,high,high
12673,5,3,high,medium,high,high,high,high,high,high,high,high
12674,5,4,high,high,high,high,high,high,high,high,high,high
12675,5,2,high,medium,high,high,high,high,medium,medium,high,high
12676,5,1,low,low,low,low,low,low,low,low,low,low
12677,5,1,medium,medium,medium,high,high,high,medium,high,medium,high
12678,5,2,medium,low,low,medium,medium,medium,low,low,medium,medium
12679,5,2,medium,low,medium,medium,medium,medium,medium,low,medium,medium
12680,5,2,high,medium,high,medium,medium,medium,medium,medium,high,high
12681,5,1,medium,low,low,medium,medium,medium,low,low,low,medium
12682,5,2,medium,medium,medium,high,medium,medium,medium,medium,medium,medium
12683,5,2,high,medium,high,high,high,high,medium,medium,high,high
12684,5,2,high,high,high,high,high,high,high,high,high,high
12685,5,3,high,high,high,high,high,high,high,high,high,high
12686,5,2,high,medium,high,high,high,medium,medium,low,high,high
12687,5,1,high,low,medium,high,high,high,medium,high,high,high
12688,5,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12689,5,2,medium,low,medium,medium,low,medium,low,low,medium,medium
12690,5,2,high,medium,high,medium,medium,medium,medium,medium,high,high
12691,5,1,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
12692,5,2,high,medium,high,high,high,medium,high,high,high,high
12693,5,2,high,high,high,high,high,high,high,high,high,high
12694,5,2,high,high,high,high,high,high,high,medium,high,high
12695,5,2,high,medium,high,high,high,high,medium,medium,high,high
12696,5,2,high,low,medium,medium,medium,medium,medium,low,high,high
12697,5,2,high,medium,high,high,high,high,high,medium,high,high
12698,5,2,medium,medium,medium,medium,medium,medium,medium,medium,high,medium
12699,5,4,high,high,high,high,high,high,high,high,high,high
12700,5,2,high,medium,high,high,high,high,high,high,high,high
12701,5,2,medium,low,medium,high,medium,medium,medium,low,medium,high
12702,5,2,high,medium,high,high,high,high,high,low,high,high
12703,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12704,5,2,high,medium,high,high,high,high,medium,low,high,high
12705,5,3,medium,medium,high,high,high,high,high,medium,high,high
12706,5,3,high,high,high,high,high,high,high,high,high,high
12707,5,2,low,low,low,low,low,low,low,low,low,low
12708,5,2,low,low,low,low,low,low,low,low,low,low
12709,5,2,high,medium,high,medium,high,high,high,medium,high,high
12710,5,3,high,high,high,high,high,high,high,medium,high,high
12711,5,1,medium,low,medium,high,medium,high,medium,low,medium,high
12712,5,2,medium,medium,medium,medium,medium,high,medium,medium,high,high
12713,5,2,medium,medium,high,high,medium,medium,medium,medium,high,high
12714,5,0,low,low,low,low,low,low,low,low,low,low
12715,5,2,medium,low,high,medium,medium,medium,medium,low,high,high
12716,5,1,medium,low,medium,medium,medium,medium,low,low,medium,medium
12717,5,1,low,low,low,low,low,low,low,low,low,low
12718,5,1,medium,low,medium,medium,medium,medium,low,low,medium,medium
12719,5,2,high,medium,high,high,high,high,medium,low,high,high
12720,5,1,high,medium,high,high,high,high,medium,medium,high,high
12721,5,2,high,medium,high,high,high,high,medium,medium,high,high
12722,5,2,medium,medium,high,medium,medium,high,medium,medium,high,high
12723,5,2,high,medium,high,high,high,high,high,low,high,high
12724,5,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12725,5,2,high,medium,high,high,high,high,high,high,high,high
12726,5,0,medium,low,low,medium,medium,medium,low,low,low,medium
12727,5,2,high,medium,high,medium,high,medium,medium,low,high,high
12728,5,2,high,medium,high,medium,medium,medium,medium,medium,high,high
12729,5,4,high,high,high,high,high,high,high,high,high,high
12730,5,2,high,medium,high,high,high,high,high,medium,high,high
12731,5,0,medium,low,medium,medium,medium,high,medium,high,medium,high
12732,5,2,high,medium,high,high,high,high,medium,medium,high,high
12733,5,2,high,medium,medium,high,medium,high,medium,medium,medium,high
12734,5,1,medium,medium,medium,high,medium,high,medium,high,medium,high
12735,5,3,medium,medium,medium,medium,medium,medium,medium,medium,high,high
12736,5,3,medium,medium,high,medium,medium,medium,medium,low,high,high
12737,5,2,high,medium,high,high,high,high,high,medium,high,high
12738,5,3,medium,medium,high,medium,medium,medium,medium,low,high,high
12739,5,2,high,medium,high,high,high,high,high,high,high,high
12740,5,2,high,low,high,high,high,high,medium,low,high,high
12741,5,2,high,medium,medium,medium,medium,medium,medium,medium,high,high
12742,5,2,high,medium,high,high,high,high,medium,high,high,high
12743,5,3,high,medium,high,high,high,high,medium,medium,high,high
12744,5,2,medium,low,medium,medium,medium,medium,low,low,medium,medium
12745,5,2,high,medium,high,high,medium,medium,medium,medium,high,high
12746,5,0,medium,low,low,medium,low,low,low,low,low,medium
12747,5,2,high,medium,medium,high,medium,medium,medium,medium,high,high
12748,5,2,high,medium,high,high,medium,high,medium,medium,high,high
12749,5,3,high,medium,high,high,high,high,high,high,high,high
12750,5,3,high,medium,high,high,high,high,medium,low,high,high
12751,5,2,high,medium,high,high,high,high,medium,low,high,high
12752,5,2,medium,low,medium,medium,medium,medium,medium,low,medium,medium
12753,5,2,high,medium,high,high,medium,high,medium,medium,high,high
12754,5,1,medium,low,low,high,medium,medium,low,low,low,medium
12755,5,2,high,medium,high,high,medium,high,medium,medium,high,high
12756,5,2,medium,low,low,high,low,low,low,low,medium,medium
12757,5,2,high,low,high,high,high,high,medium,low,high,high
12758,5,1,medium,low,high,high,high,high,medium,high,high,high
12759,5,2,high,medium,high,medium,high,medium,high,medium,high,high
12760,5,3,high,medium,high,high,high,high,medium,medium,high,high
12761,5,4,high,medium,high,high,high,high,medium,low,high,high
12762,5,2,medium,low,medium,medium,medium,medium,medium,low,medium,medium
12763,5,1,medium,low,low,medium,medium,medium,medium,low,medium,medium
12764,5,4,high,high,high,high,high,high,high,high,high,high
12765,5,2,high,medium,high,high,high,high,medium,medium,high,high
12766,5,2,high,medium,high,high,high,high,high,high,high,high
12767,5,2,high,medium,high,high,high,high,high,high,high,high
12768,5,3,high,medium,medium,high,high,medium,medium,medium,medium,high
12769,5,2,high,medium,high,high,high,high,high,medium,high,high
12770,5,3,high,medium,high,medium,medium,high,medium,medium,high,high
12771,5,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12772,5,1,medium,low,low,medium,low,low,low,low,low,medium
12773,5,2,high,medium,high,high,high,high,medium,high,high,high
12774,5,2,medium,low,medium,high,medium,high,medium,low,medium,medium
12775,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12776,5,2,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
12777,5,2,medium,low,medium,medium,low,low,low,low,medium,medium
12778,5,4,high,high,high,high,high,high,high,high,high,high
12779,5,3,high,high,high,high,high,high,high,high,high,high
12780,5,3,high,medium,high,high,high,high,high,low,high,high
12781,5,2,high,medium,high,high,high,high,high,medium,high,high
12782,5,2,medium,low,medium,medium,medium,medium,low,low,medium,medium
12783,5,1,medium,low,low,medium,medium,medium,low,low,medium,medium
12784,5,2,high,medium,high,high,high,high,high,medium,high,high
12785,5,2,high,high,high,high,high,high,high,high,high,high
12786,5,3,high,medium,high,high,high,high,high,medium,high,high
12787,5,3,high,medium,high,high,high,high,high,medium,high,high
12788,5,1,medium,low,low,medium,medium,medium,medium,low,medium,medium
12789,5,2,medium,low,low,medium,low,low,low,low,low,low
12790,5,1,low,low,low,low,low,low,low,low,low,low
12791,5,3,high,medium,high,high,high,high,medium,high,high,high
12792,5,1,low,low,low,low,low,low,low,low,low,low
12793,5,3,high,medium,high,high,high,high,high,high,high,high
12794,5,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
12795,5,1,high,medium,medium,high,medium,medium,medium,medium,medium,high
12796,5,1,medium,medium,medium,medium,medium,medium,medium,low,medium,medium
12797,5,3,high,medium,high,high,high,high,high,medium,high,high
12798,5,2,high,medium,high,high,high,high,medium,medium,high,high
12799,5,1,medium,low,medium,medium,medium,medium,low,low,medium,medium
12800,5,3,high,medium,high,high,high,high,high,medium,high,high
12801,5,2,high,low,high,medium,medium,medium,medium,low,high,high
12802,5,2,medium,medium,medium,high,medium,medium,medium,medium,high,high
12803,5,2,medium,low,medium,medium,medium,medium,medium,low,medium,medium
12804,5,2,medium,medium,medium,medium,medium,medium,medium,low,medium,high
12805,5,2,high,medium,high,high,high,high,medium,medium,medium,high
12806,5,3,high,medium,high,high,high,high,high,medium,high,high
12807,5,3,high,high,high,high,high,high,high,high,high,high
12808,5,1,medium,low,low,high,medium,medium,low,high,medium,medium
12809,5,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12810,5,4,high,high,high,high,high,high,high,high,high,high
12811,5,1,medium,low,medium,medium,medium,medium,medium,low,medium,medium
12812,5,3,high,medium,high,high,high,high,medium,medium,high,high
12813,5,2,high,low,high,medium,high,medium,medium,low,high,high
12814,5,2,high,medium,high,high,high,high,high,medium,high,high
12815,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12816,5,2,high,high,high,high,high,high,high,high,high,high
12817,5,4,high,high,high,high,high,high,high,high,high,high
12818,5,3,high,medium,high,high,high,high,medium,medium,high,high
12819,5,2,high,medium,high,high,high,high,high,medium,high,high
12820,5,1,medium,medium,medium,high,medium,high,medium,high,medium,medium
12821,5,1,medium,low,medium,medium,medium,low,low,low,medium,medium
12822,5,3,high,medium,high,high,high,high,high,medium,high,high
12823,5,3,high,medium,high,high,high,high,high,medium,high,high
12824,5,2,high,medium,high,high,high,high,high,high,high,high
12825,5,2,high,medium,high,high,high,high,medium,low,high,high
12826,5,2,medium,low,low,high,medium,medium,medium,low,low,medium
12827,5,2,high,medium,medium,medium,medium,medium,medium,low,high,high
12828,5,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12829,5,1,high,medium,medium,high,high,high,medium,low,medium,high
12830,5,2,high,medium,high,high,high,high,medium,medium,high,high
12831,5,3,high,medium,high,high,medium,medium,medium,medium,high,high
12832,5,2,high,medium,high,high,high,high,medium,medium,high,high
12833,5,2,high,medium,high,high,high,high,medium,medium,high,high
12834,5,4,high,medium,high,medium,medium,medium,medium,medium,high,high
12835,5,2,medium,low,medium,medium,medium,medium,medium,low,low,high
12836,5,1,low,low,low,low,low,low,low,low,low,low
12837,5,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
12838,5,2,high,high,high,high,high,high,high,high,high,high
12839,5,3,high,high,high,high,high,high,high,high,high,high
12840,5,3,high,high,high,high,high,high,high,high,high,high
