essay_id,prompt_id,conventions_score,question1,question2,question3,question4,question5,question6
18174,7,3,low,low,low,low,low,high
18175,7,3,low,low,low,medium,low,high
18177,7,2,medium,medium,medium,medium,medium,high
18178,7,3,medium,medium,medium,medium,medium,medium
18179,7,1,low,low,low,low,low,high
18180,7,3,low,low,low,medium,medium,high
18181,7,2,low,low,low,low,low,high
18182,7,2,low,low,low,low,low,high
18183,7,2,medium,medium,medium,medium,medium,medium
18184,7,1,low,low,low,low,low,high
18185,7,1,low,low,low,low,low,high
18186,7,2,low,low,low,medium,low,high
18187,7,3,low,low,low,medium,medium,high
18189,7,3,low,low,low,low,low,high
18190,7,2,low,low,low,medium,medium,high
18191,7,2,low,low,low,low,low,high
18192,7,3,low,low,low,low,low,high
18193,7,2,medium,medium,medium,medium,medium,high
18194,7,3,low,low,low,low,low,high
18195,7,1,low,low,low,low,low,high
18196,7,1,low,low,low,low,low,high
18197,7,2,medium,low,low,medium,medium,high
18198,7,3,low,low,low,medium,medium,high
18200,7,3,low,low,low,low,low,high
18201,7,3,low,low,low,low,low,high
18202,7,3,medium,medium,medium,medium,medium,high
18203,7,1,low,low,low,low,low,high
18205,7,3,low,low,low,low,low,high
18206,7,2,low,low,low,medium,low,high
18207,7,1,low,low,low,low,low,high
18208,7,3,low,low,low,medium,medium,high
18209,7,2,low,low,low,medium,low,high
18210,7,3,medium,low,low,medium,medium,high
18211,7,3,low,low,low,medium,medium,high
18212,7,3,medium,medium,low,medium,low,high
18213,7,3,medium,medium,medium,medium,medium,high
18215,7,2,low,low,low,low,low,high
18217,7,3,low,low,low,low,low,high
18218,7,2,low,low,low,low,medium,high
18219,7,1,low,low,low,low,low,high
18220,7,3,medium,medium,medium,medium,medium,high
18221,7,2,medium,high,high,medium,medium,high
18222,7,3,medium,medium,low,medium,medium,high
18223,7,2,low,low,low,low,low,high
18225,7,2,low,low,low,medium,medium,high
18226,7,3,medium,medium,medium,medium,medium,medium
18227,7,3,low,low,low,medium,medium,high
18228,7,3,medium,medium,medium,medium,medium,high
18229,7,3,low,low,low,low,low,high
18230,7,2,low,low,low,low,low,high
18231,7,3,medium,medium,medium,medium,medium,medium
18232,7,3,medium,medium,low,medium,medium,high
18233,7,2,low,low,low,low,low,high
18234,7,3,low,low,low,low,low,high
18235,7,2,low,low,low,low,low,high
18236,7,3,low,low,low,low,low,high
18237,7,2,low,low,low,low,low,high
18238,7,2,medium,medium,medium,medium,medium,high
18239,7,1,low,low,low,low,low,high
18240,7,2,low,low,low,low,low,high
18241,7,3,medium,medium,medium,medium,medium,medium
18242,7,3,medium,medium,medium,medium,medium,high
18243,7,3,high,high,high,high,high,medium
18244,7,2,medium,medium,medium,medium,medium,medium
18245,7,2,low,low,low,low,low,high
18246,7,2,low,low,low,low,low,high
18247,7,1,low,low,low,medium,medium,high
18248,7,3,low,low,low,medium,low,high
18249,7,3,medium,medium,medium,medium,medium,high
18250,7,3,low,low,low,medium,medium,high
18251,7,2,low,low,low,medium,medium,high
18252,7,2,low,low,low,low,low,high
18253,7,2,medium,medium,medium,medium,medium,high
18254,7,3,low,low,low,medium,medium,high
18255,7,3,low,low,low,medium,medium,high
18256,7,3,low,low,low,low,low,high
18257,7,3,low,low,low,low,low,high
18258,7,1,low,low,low,medium,medium,high
18259,7,1,medium,medium,medium,medium,medium,medium
18260,7,3,low,low,low,low,low,high
18261,7,3,low,low,low,low,low,low
18262,7,2,medium,medium,medium,medium,medium,high
18263,7,1,low,low,low,low,medium,high
18264,7,2,low,low,low,low,low,high
18265,7,2,low,low,low,medium,medium,high
18266,7,3,low,low,low,medium,medium,high
18267,7,2,medium,medium,medium,medium,medium,high
18268,7,1,medium,medium,medium,medium,medium,high
18269,7,2,low,low,low,low,low,high
18271,7,3,medium,medium,low,medium,medium,high
18272,7,2,medium,medium,low,medium,medium,high
18273,7,3,medium,low,low,medium,medium,high
18275,7,3,low,low,low,low,low,high
18276,7,3,medium,medium,medium,medium,medium,medium
18277,7,3,medium,medium,medium,medium,medium,high
18278,7,2,medium,low,low,medium,medium,high
18279,7,3,medium,medium,medium,medium,medium,medium
18280,7,2,medium,medium,medium,medium,medium,high
18281,7,3,low,low,low,low,low,high
18282,7,3,medium,medium,medium,medium,medium,medium
18283,7,3,low,low,low,low,low,high
18284,7,3,low,low,low,low,low,high
18285,7,2,medium,high,high,medium,medium,medium
18286,7,3,medium,low,low,medium,medium,high
18287,7,3,medium,medium,medium,medium,medium,high
18288,7,1,medium,low,low,medium,medium,high
18289,7,2,low,low,low,low,low,high
18290,7,1,medium,low,low,medium,medium,high
18291,7,3,medium,medium,low,medium,medium,high
18292,7,2,medium,high,medium,medium,medium,medium
18293,7,2,medium,medium,medium,medium,medium,high
18294,7,3,low,low,low,low,low,high
18295,7,2,medium,medium,medium,medium,medium,medium
18296,7,1,medium,medium,medium,medium,medium,medium
18297,7,3,low,low,low,low,low,high
18298,7,2,low,low,low,medium,medium,high
18300,7,3,low,low,low,low,low,high
18301,7,2,medium,medium,medium,medium,medium,medium
18302,7,2,low,low,low,low,low,high
18303,7,2,low,low,low,medium,medium,high
18304,7,3,low,low,low,medium,medium,high
18305,7,2,low,low,low,low,low,high
18306,7,2,low,low,low,low,low,high
18307,7,3,medium,medium,medium,medium,medium,high
18308,7,3,low,low,low,medium,medium,high
18309,7,3,low,low,low,medium,medium,high
18310,7,1,low,low,low,low,low,high
18311,7,3,low,low,low,low,low,high
18312,7,3,low,low,low,medium,medium,high
18314,7,3,low,low,low,low,low,high
18317,7,2,medium,low,low,medium,medium,high
18318,7,2,low,low,low,low,low,high
18319,7,3,low,low,low,medium,low,high
18320,7,2,low,medium,low,medium,medium,high
18321,7,3,medium,medium,low,medium,medium,medium
18322,7,3,low,low,low,low,low,high
18324,7,3,medium,medium,low,medium,medium,high
18325,7,2,medium,medium,low,medium,medium,high
18326,7,2,medium,medium,low,medium,low,high
18327,7,2,medium,medium,medium,medium,medium,high
18329,7,3,low,low,low,low,low,high
18330,7,1,low,low,low,low,low,high
18331,7,2,low,low,low,medium,low,high
18332,7,3,low,low,low,low,low,high
18333,7,2,low,low,low,low,low,high
18334,7,2,low,low,low,low,low,high
18335,7,2,low,low,low,low,low,high
18336,7,3,medium,medium,low,medium,medium,high
18337,7,2,low,low,low,low,low,high
18338,7,3,medium,medium,medium,medium,medium,high
18339,7,3,low,low,low,medium,medium,high
18340,7,2,low,low,low,low,low,high
18341,7,3,low,low,low,low,low,high
18342,7,2,low,low,low,low,low,high
18343,7,3,low,low,low,medium,medium,high
18344,7,2,medium,medium,low,medium,medium,high
18345,7,2,medium,low,low,medium,medium,high
18346,7,3,medium,medium,low,medium,medium,high
18347,7,2,medium,medium,medium,medium,medium,medium
18348,7,1,medium,medium,medium,medium,medium,high
18349,7,3,medium,medium,low,medium,medium,medium
18350,7,2,low,low,low,low,low,high
18352,7,3,medium,high,high,medium,medium,medium
18353,7,2,low,low,low,low,low,high
18354,7,2,medium,medium,medium,medium,medium,medium
18355,7,1,medium,medium,medium,medium,medium,high
18356,7,2,medium,medium,medium,medium,medium,high
18357,7,2,medium,medium,low,medium,medium,high
18358,7,2,medium,medium,medium,medium,medium,high
18361,7,2,low,low,low,low,low,high
18362,7,3,low,low,low,low,low,high
18363,7,3,low,low,low,low,low,high
18364,7,2,low,low,low,low,low,high
18365,7,2,medium,medium,medium,medium,medium,high
18366,7,2,medium,medium,low,medium,medium,high
18367,7,2,medium,medium,medium,medium,medium,high
18368,7,2,low,low,low,low,low,high
18369,7,3,low,low,low,low,low,high
18370,7,1,low,low,low,low,low,high
18371,7,2,low,low,low,low,low,high
18373,7,2,high,high,high,high,medium,medium
18374,7,1,medium,medium,medium,medium,medium,medium
18375,7,1,medium,low,low,medium,medium,high
18376,7,2,low,low,low,low,low,high
18377,7,3,low,low,low,low,medium,high
18378,7,2,medium,medium,low,medium,medium,high
18379,7,2,medium,medium,medium,medium,medium,medium
18380,7,3,medium,medium,medium,medium,medium,high
18381,7,3,low,low,low,low,low,high
18383,7,2,low,medium,low,medium,low,high
18384,7,2,low,low,low,low,low,high
18386,7,3,low,low,low,low,low,high
18387,7,2,medium,medium,medium,medium,medium,medium
18388,7,3,low,low,low,low,low,high
18389,7,3,low,low,low,low,low,high
18390,7,2,low,low,low,low,low,high
18391,7,3,medium,medium,medium,medium,medium,medium
18392,7,2,low,low,low,low,low,high
18393,7,3,medium,high,high,high,medium,medium
18394,7,2,low,low,low,low,low,high
18395,7,3,low,low,low,low,low,high
18396,7,2,low,low,low,medium,medium,high
18398,7,3,medium,low,low,medium,medium,high
18399,7,3,medium,medium,medium,medium,medium,medium
18401,7,2,medium,medium,medium,medium,medium,high
18402,7,2,low,low,low,low,low,high
18403,7,2,low,low,low,low,low,high
18404,7,2,medium,medium,medium,medium,medium,medium
18405,7,2,medium,medium,low,medium,medium,high
18406,7,2,low,low,low,low,low,high
18407,7,3,low,low,low,low,low,high
18408,7,3,medium,medium,low,medium,medium,high
18409,7,2,medium,medium,medium,medium,medium,medium
18411,7,2,medium,high,high,medium,medium,medium
18412,7,2,medium,medium,low,medium,medium,high
18413,7,1,low,low,low,low,low,high
18414,7,2,low,low,low,medium,medium,high
18415,7,1,low,low,low,low,low,high
18416,7,3,medium,medium,medium,medium,medium,medium
18417,7,2,low,low,low,low,low,high
18418,7,3,medium,medium,medium,medium,medium,medium
18419,7,3,medium,medium,low,medium,medium,high
18421,7,2,medium,medium,medium,medium,medium,high
18422,7,3,medium,medium,low,medium,medium,high
18423,7,3,medium,low,low,medium,medium,high
18424,7,3,medium,medium,low,medium,medium,high
18426,7,2,medium,high,high,high,medium,medium
18427,7,2,medium,medium,medium,medium,medium,medium
18428,7,2,low,low,low,low,low,high
18429,7,3,low,low,low,low,low,high
18430,7,3,medium,medium,medium,medium,medium,medium
18432,7,2,medium,low,low,medium,medium,high
18433,7,3,low,low,low,low,low,high
18434,7,3,medium,medium,medium,medium,medium,medium
18435,7,3,low,low,low,low,low,high
18436,7,1,low,low,low,low,medium,high
18438,7,3,low,low,low,low,low,high
18441,7,2,medium,medium,medium,medium,low,high
18442,7,3,medium,medium,low,medium,medium,medium
18444,7,2,medium,high,medium,medium,medium,medium
18445,7,2,medium,medium,medium,medium,medium,high
18446,7,1,low,low,low,low,low,high
18448,7,3,medium,medium,low,medium,medium,medium
18449,7,2,low,low,low,medium,medium,high
18450,7,3,medium,high,high,high,medium,medium
18451,7,3,low,low,low,low,low,high
18453,7,2,medium,medium,low,medium,medium,high
18454,7,3,medium,high,high,medium,medium,medium
18455,7,1,low,low,low,low,medium,high
18456,7,2,low,low,low,low,low,high
18458,7,3,medium,medium,low,medium,medium,medium
18459,7,2,low,low,low,low,low,high
18460,7,2,medium,low,low,medium,medium,high
18461,7,2,low,low,low,low,low,high
18463,7,0,low,low,low,low,low,high
18464,7,2,low,low,low,low,low,high
18465,7,2,medium,medium,low,medium,medium,high
18466,7,2,low,low,low,low,low,high
18467,7,3,low,low,low,low,low,high
18468,7,2,low,low,low,low,low,high
18471,7,3,low,low,low,medium,medium,high
18472,7,2,medium,medium,medium,medium,medium,high
18473,7,3,low,low,low,low,low,high
18474,7,3,medium,medium,low,medium,medium,medium
18475,7,3,medium,low,low,medium,medium,high
18476,7,3,low,low,low,low,low,high
18477,7,3,medium,low,low,medium,low,high
18478,7,2,medium,low,low,medium,medium,high
18479,7,3,low,low,low,low,low,high
18480,7,3,medium,high,high,medium,medium,medium
18481,7,2,medium,medium,medium,medium,medium,medium
18482,7,3,low,low,low,low,low,high
18484,7,2,medium,medium,medium,medium,medium,high
18485,7,3,medium,medium,low,medium,medium,high
18488,7,1,low,low,low,low,low,high
18489,7,3,medium,high,low,medium,medium,medium
18490,7,2,medium,high,high,medium,medium,medium
18491,7,2,medium,low,low,medium,medium,high
18492,7,3,medium,medium,low,medium,medium,high
18494,7,2,medium,medium,low,medium,medium,medium
18495,7,2,low,low,low,low,low,high
18496,7,1,low,low,low,low,low,high
18497,7,3,low,low,low,low,low,high
18498,7,3,medium,medium,low,medium,medium,high
18499,7,3,medium,medium,low,medium,medium,high
18500,7,3,low,low,low,low,low,high
18501,7,2,low,low,low,low,low,high
18502,7,3,low,low,low,low,low,high
18503,7,2,medium,medium,medium,medium,medium,high
18504,7,1,low,low,low,low,low,high
18505,7,2,medium,medium,low,medium,medium,medium
18506,7,2,medium,medium,medium,medium,medium,medium
18507,7,3,low,low,low,low,low,high
18508,7,3,medium,low,low,medium,medium,high
18509,7,2,medium,medium,medium,medium,medium,high
18510,7,2,low,low,low,medium,low,high
18511,7,1,low,low,low,low,low,high
18512,7,2,low,low,low,low,low,high
18513,7,2,medium,medium,medium,medium,medium,high
18514,7,2,medium,medium,low,medium,medium,high
18515,7,3,medium,high,medium,medium,medium,medium
18516,7,2,medium,medium,medium,medium,medium,medium
18517,7,2,medium,medium,medium,medium,medium,medium
18518,7,2,low,medium,low,medium,low,high
18519,7,2,medium,low,low,medium,medium,high
18520,7,3,low,low,low,medium,medium,high
18521,7,3,medium,medium,medium,medium,medium,high
18522,7,1,low,low,low,low,low,high
18523,7,3,low,low,low,low,low,high
18524,7,2,medium,medium,low,medium,medium,high
18525,7,3,medium,medium,medium,medium,medium,high
18526,7,2,low,low,low,low,low,high
18527,7,2,low,low,low,low,low,high
18528,7,3,medium,low,low,medium,medium,high
18529,7,2,low,low,low,low,low,high
18530,7,2,low,low,low,low,low,high
18531,7,1,low,low,low,medium,medium,high
18533,7,1,low,low,low,low,low,high
18534,7,3,low,low,low,medium,low,high
18535,7,2,medium,medium,medium,medium,medium,medium
18536,7,3,low,low,low,low,low,high
18537,7,2,low,low,low,low,low,high
18538,7,3,medium,medium,medium,medium,medium,high
18539,7,2,low,low,low,low,low,high
18540,7,2,medium,medium,low,medium,medium,high
18541,7,3,low,low,low,medium,medium,high
18542,7,3,low,low,low,low,low,high
18544,7,2,low,low,low,medium,medium,high
18545,7,2,low,low,low,low,low,high
18546,7,2,low,low,low,low,low,high
18547,7,2,low,low,low,low,low,high
18548,7,2,low,low,low,low,low,high
18549,7,3,low,low,low,medium,medium,high
18550,7,2,low,low,low,medium,low,high
18551,7,2,low,low,low,low,low,high
18552,7,2,low,low,low,medium,medium,high
18553,7,2,medium,medium,medium,medium,medium,high
18554,7,2,low,low,low,low,low,high
18556,7,3,low,low,low,low,low,high
18557,7,3,medium,medium,medium,medium,medium,high
18558,7,3,medium,high,high,medium,medium,medium
18559,7,3,medium,medium,medium,medium,medium,medium
18560,7,3,medium,medium,low,medium,medium,high
18561,7,2,low,low,low,medium,medium,high
18562,7,3,medium,low,low,medium,medium,high
18563,7,2,medium,low,low,medium,medium,high
18564,7,2,medium,medium,low,medium,medium,high
18565,7,3,low,low,low,medium,low,high
18566,7,3,low,low,low,low,low,low
18567,7,3,low,low,low,medium,low,high
18569,7,3,medium,medium,medium,medium,medium,medium
18570,7,3,low,low,low,low,low,high
18571,7,2,medium,medium,medium,medium,medium,medium
18572,7,2,low,low,low,low,low,high
18573,7,3,low,low,low,low,low,high
18574,7,1,low,low,low,low,medium,high
18575,7,2,medium,medium,low,medium,medium,high
18576,7,2,low,low,low,low,low,high
18577,7,2,medium,low,low,medium,medium,high
18578,7,3,low,low,low,low,low,high
18579,7,2,low,low,low,low,low,high
18580,7,3,low,low,low,medium,medium,high
18581,7,3,medium,medium,medium,medium,medium,medium
18582,7,3,low,low,low,low,low,high
18583,7,3,low,low,low,low,low,high
18584,7,3,low,low,low,medium,medium,high
18586,7,2,low,low,low,medium,low,high
18587,7,2,low,low,low,low,low,high
18588,7,3,medium,medium,low,medium,medium,high
18590,7,3,low,low,low,low,low,high
18591,7,3,medium,low,low,medium,medium,high
18592,7,1,low,low,low,low,low,high
18593,7,3,low,low,low,low,low,high
18594,7,3,low,low,low,low,low,high
18595,7,2,medium,low,low,medium,medium,high
18596,7,3,medium,low,low,medium,medium,high
18597,7,3,low,low,low,low,low,high
18598,7,3,low,low,low,low,low,high
18599,7,3,low,low,low,medium,low,high
18600,7,3,medium,medium,medium,medium,medium,high
18601,7,2,low,low,low,low,low,high
18602,7,2,low,low,low,low,low,high
18603,7,2,medium,low,low,medium,medium,high
18604,7,3,medium,medium,low,medium,medium,high
18605,7,3,low,low,low,low,low,high
18606,7,2,medium,low,low,medium,medium,high
18607,7,3,medium,low,low,medium,medium,high
18608,7,2,low,low,low,low,low,high
18609,7,3,low,low,low,low,low,high
18610,7,1,medium,low,low,medium,medium,high
18611,7,2,low,low,low,low,low,high
18612,7,2,medium,medium,low,medium,medium,high
18613,7,2,medium,medium,medium,medium,medium,medium
18614,7,2,medium,medium,low,medium,medium,high
18615,7,3,medium,high,high,medium,medium,high
18616,7,3,low,low,low,low,low,high
18617,7,3,medium,medium,medium,medium,medium,high
18618,7,3,medium,medium,medium,medium,medium,medium
18619,7,3,low,low,low,medium,medium,high
18620,7,2,low,low,low,low,low,high
18621,7,2,medium,medium,low,medium,medium,high
18622,7,2,low,low,low,medium,low,high
18624,7,2,medium,medium,medium,medium,medium,medium
18626,7,3,low,low,low,low,low,high
18627,7,3,low,low,low,medium,medium,high
18628,7,3,low,low,low,medium,medium,high
18629,7,3,medium,medium,medium,medium,medium,high
18630,7,2,low,low,low,low,low,high
18631,7,3,low,low,low,low,low,high
18632,7,3,low,low,low,low,low,high
18633,7,2,medium,medium,medium,medium,medium,medium
18634,7,2,low,low,low,medium,low,high
18635,7,2,low,low,low,low,low,high
18636,7,3,high,high,high,high,high,medium
18637,7,3,low,low,low,low,low,high
18638,7,2,medium,medium,medium,medium,medium,high
18639,7,2,low,low,low,low,low,high
18640,7,2,low,low,low,low,low,high
18641,7,3,medium,high,high,medium,medium,medium
18642,7,2,medium,medium,medium,medium,medium,high
18643,7,2,low,low,low,low,low,high
18644,7,3,medium,medium,low,medium,medium,high
18645,7,2,low,low,low,medium,medium,high
18646,7,3,low,low,low,low,low,high
18647,7,3,low,low,low,medium,medium,high
18648,7,3,medium,low,low,medium,medium,high
18649,7,3,low,low,low,low,low,high
18650,7,3,low,low,low,low,low,high
18651,7,3,medium,low,low,medium,medium,high
18652,7,3,low,low,low,low,low,high
18653,7,3,low,low,low,medium,low,high
18654,7,2,medium,medium,medium,medium,medium,high
18655,7,2,low,low,low,medium,medium,high
18656,7,3,medium,medium,low,medium,medium,high
