essay_id,prompt_id,content_score,question1,question2,question3,question4,question5,question6
12881,5,3.0,medium,medium,medium,high,high,high
12882,5,2.0,medium,medium,medium,low,medium,medium
12883,5,2.0,low,low,medium,high,high,high
12884,5,2.0,low,medium,medium,low,medium,high
12885,5,0.0,low,low,low,high,low,high
12886,5,3.0,medium,medium,medium,medium,medium,medium
12887,5,1.0,low,low,medium,low,low,high
12888,5,1.0,medium,medium,medium,low,medium,medium
12889,5,2.0,medium,low,medium,high,low,high
12890,5,3.0,medium,medium,medium,low,medium,high
12891,5,4.0,high,high,high,high,medium,medium
12892,5,1.0,medium,medium,medium,low,high,high
12893,5,1.0,high,medium,high,high,medium,medium
12894,5,3.0,low,low,low,low,high,high
12895,5,1.0,low,low,medium,high,high,high
12896,5,1.0,medium,medium,medium,high,high,high
12897,5,1.0,low,medium,low,high,high,high
12898,5,2.0,medium,medium,medium,high,high,high
12899,5,1.0,medium,medium,medium,low,medium,high
12900,5,2.0,medium,medium,medium,high,high,high
12901,5,2.0,low,low,low,low,low,low
12902,5,1.0,low,low,low,low,low,low
12903,5,2.0,medium,medium,medium,high,medium,high
12904,5,1.0,low,low,low,low,medium,high
12905,5,2.0,low,low,low,high,high,high
12906,5,0.0,low,low,low,low,low,high
12907,5,2.0,low,low,medium,high,high,high
12908,5,3.0,medium,medium,medium,medium,medium,medium
12909,5,4.0,medium,medium,medium,medium,medium,medium
12910,5,3.0,medium,medium,medium,high,medium,medium
12911,5,2.0,medium,medium,medium,medium,medium,medium
12912,5,1.0,medium,low,low,high,low,medium
12913,5,1.0,medium,medium,medium,high,medium,high
12914,5,1.0,medium,low,medium,low,medium,high
12915,5,2.0,medium,medium,medium,high,high,high
12916,5,3.0,medium,medium,medium,high,high,high
12917,5,4.0,medium,medium,medium,low,medium,medium
12918,5,4.0,medium,low,medium,high,high,high
12919,5,3.0,medium,medium,medium,medium,medium,medium
12920,5,3.0,medium,medium,medium,high,medium,medium
12921,5,0.0,low,low,low,low,low,high
12922,5,2.0,low,low,medium,high,medium,high
12923,5,1.0,low,low,low,low,low,high
12924,5,3.0,low,low,low,high,high,high
12925,5,2.0,low,low,low,high,high,high
12926,5,1.0,low,low,low,low,low,high
12927,5,1.0,low,medium,medium,low,medium,high
12928,5,2.0,medium,medium,medium,medium,medium,medium
12929,5,2.0,low,low,medium,low,low,medium
12930,5,2.0,medium,medium,medium,low,medium,medium
12931,5,3.0,low,low,medium,low,medium,high
12932,5,0.0,low,low,low,low,low,high
12933,5,1.0,medium,low,medium,low,medium,high
12934,5,2.0,low,low,low,low,high,high
12935,5,2.0,low,low,low,high,high,high
12936,5,1.0,low,low,low,low,high,high
12937,5,1.0,low,low,low,low,high,high
12938,5,3.0,medium,medium,medium,low,medium,medium
12939,5,0.0,medium,medium,medium,low,medium,high
12940,5,1.0,medium,medium,medium,high,medium,medium
12941,5,2.0,medium,medium,medium,low,medium,medium
12942,5,0.0,low,low,low,high,low,high
12943,5,4.0,medium,medium,medium,low,medium,medium
12944,5,1.0,low,low,low,high,low,high
12945,5,1.0,medium,medium,medium,high,medium,medium
12946,5,2.0,medium,medium,medium,medium,medium,medium
12947,5,2.0,low,medium,medium,low,medium,medium
12948,5,2.0,low,low,medium,high,high,high
12949,5,2.0,low,low,low,low,low,high
12950,5,0.0,low,low,low,low,high,high
12951,5,3.0,low,low,medium,low,medium,high
12952,5,2.0,low,low,low,low,low,high
12953,5,0.0,low,low,low,low,low,high
12954,5,2.0,medium,medium,medium,high,high,high
12955,5,1.0,medium,medium,medium,high,low,high
12956,5,2.0,low,low,medium,high,medium,high
12957,5,1.0,medium,medium,medium,medium,medium,medium
12958,5,3.0,medium,medium,medium,high,medium,medium
12959,5,3.0,medium,medium,medium,high,high,high
12960,5,0.0,low,low,low,high,low,high
12961,5,2.0,medium,low,medium,high,medium,medium
12962,5,0.0,low,low,low,high,low,high
12963,5,2.0,medium,medium,medium,high,medium,medium
12964,5,2.0,medium,medium,medium,low,medium,medium
12965,5,1.0,medium,medium,medium,medium,medium,medium
12966,5,2.0,medium,medium,medium,low,medium,medium
12967,5,0.0,low,low,low,low,high,high
12968,5,4.0,medium,high,high,medium,medium,medium
12969,5,0.0,low,low,low,low,low,low
12970,5,1.0,medium,medium,medium,low,medium,medium
12971,5,1.0,medium,medium,medium,high,medium,high
12972,5,3.0,medium,medium,medium,medium,medium,medium
12973,5,3.0,low,low,low,high,low,high
12974,5,1.0,low,low,low,low,low,high
12975,5,2.0,medium,medium,medium,high,medium,medium
12976,5,1.0,medium,low,medium,low,low,medium
12977,5,1.0,medium,low,medium,high,high,high
12978,5,2.0,low,low,low,low,low,high
12979,5,0.0,low,low,medium,low,medium,high
12980,5,4.0,medium,medium,medium,high,high,high
12981,5,4.0,medium,medium,medium,medium,medium,medium
12982,5,2.0,medium,medium,medium,high,medium,medium
12983,5,3.0,medium,medium,medium,high,medium,medium
12984,5,2.0,medium,medium,medium,medium,medium,medium
12985,5,4.0,medium,medium,medium,high,medium,medium
12986,5,2.0,high,medium,high,high,medium,medium
12987,5,4.0,medium,medium,medium,medium,medium,medium
12988,5,2.0,medium,medium,medium,low,medium,medium
12989,5,3.0,medium,medium,medium,medium,medium,medium
12990,5,2.0,medium,medium,medium,high,medium,medium
12991,5,4.0,medium,medium,medium,medium,medium,medium
12992,5,3.0,high,medium,medium,high,high,medium
12993,5,2.0,low,low,medium,high,high,high
12994,5,2.0,medium,low,medium,low,high,high
12995,5,1.0,medium,medium,medium,low,medium,high
12996,5,2.0,medium,medium,medium,high,medium,high
12997,5,2.0,medium,medium,medium,high,high,high
12998,5,3.0,medium,medium,medium,high,medium,high
12999,5,3.0,medium,low,medium,high,high,high
13000,5,4.0,medium,low,low,high,medium,high
13001,5,0.0,low,low,low,high,low,high
13002,5,1.0,low,low,low,low,low,high
13003,5,2.0,low,low,low,low,high,high
13004,5,3.0,medium,medium,medium,medium,medium,medium
13005,5,2.0,medium,low,medium,high,high,high
13006,5,0.0,low,low,low,low,high,high
13007,5,1.0,medium,medium,medium,low,medium,medium
13008,5,1.0,medium,medium,medium,high,medium,high
13009,5,2.0,medium,low,medium,high,medium,high
13010,5,0.0,low,low,low,high,high,high
13011,5,0.0,low,low,low,high,low,high
13012,5,2.0,low,low,medium,high,high,high
13013,5,2.0,medium,medium,medium,high,medium,medium
13014,5,1.0,low,low,medium,high,high,high
13015,5,2.0,medium,medium,medium,high,high,high
13016,5,2.0,medium,medium,medium,medium,medium,medium
13017,5,0.0,low,low,low,high,high,high
13018,5,3.0,medium,medium,medium,high,medium,medium
13019,5,3.0,medium,medium,medium,medium,medium,medium
13020,5,2.0,low,medium,medium,high,medium,medium
13021,5,3.0,medium,medium,medium,high,high,medium
13022,5,4.0,medium,medium,medium,low,medium,medium
13023,5,2.0,medium,low,medium,high,medium,medium
13024,5,3.0,medium,medium,medium,high,high,high
13025,5,1.0,medium,low,low,high,high,high
13026,5,1.0,medium,medium,medium,high,medium,medium
13027,5,2.0,low,low,low,low,low,high
13028,5,3.0,medium,medium,medium,high,medium,medium
13029,5,2.0,low,low,low,high,high,high
13030,5,2.0,medium,medium,medium,high,medium,medium
13031,5,1.0,medium,low,medium,high,low,high
13032,5,1.0,low,low,low,low,high,high
13033,5,0.0,low,low,low,low,low,high
13034,5,3.0,medium,medium,medium,low,medium,medium
13035,5,2.0,medium,medium,medium,medium,medium,medium
13036,5,3.0,high,medium,medium,high,medium,high
13037,5,2.0,low,low,low,high,high,high
13038,5,2.0,medium,low,medium,high,high,high
13039,5,1.0,low,low,medium,high,low,high
13040,5,2.0,medium,low,medium,high,medium,high
13041,5,3.0,medium,medium,medium,low,medium,medium
13042,5,0.0,low,low,low,high,high,high
13043,5,2.0,medium,low,low,high,high,high
13044,5,1.0,low,low,low,high,high,high
13045,5,2.0,low,low,medium,low,low,medium
13046,5,1.0,medium,medium,medium,medium,medium,medium
13047,5,3.0,medium,medium,medium,high,medium,medium
13048,5,3.0,low,low,low,low,high,high
13049,5,1.0,low,low,low,low,medium,high
13050,5,2.0,medium,medium,medium,high,medium,medium
13051,5,2.0,medium,medium,medium,low,medium,medium
13052,5,1.0,high,high,high,medium,medium,medium
13053,5,2.0,low,low,low,high,high,high
13054,5,2.0,medium,medium,medium,low,medium,medium
13055,5,2.0,low,low,medium,high,low,high
13056,5,2.0,medium,medium,medium,high,high,high
13057,5,3.0,medium,medium,low,high,medium,medium
13058,5,1.0,low,low,low,high,low,high
13059,5,2.0,low,low,low,high,high,high
13060,5,1.0,low,low,medium,high,high,high
13061,5,1.0,low,low,low,low,low,high
13062,5,2.0,medium,medium,medium,high,medium,high
13063,5,1.0,medium,medium,low,low,medium,medium
13064,5,2.0,low,medium,medium,low,medium,high
13065,5,0.0,low,low,low,low,low,high
13066,5,0.0,low,low,low,high,high,high
13067,5,0.0,low,low,low,low,low,high
13068,5,2.0,medium,medium,medium,high,medium,medium
13069,5,2.0,low,low,low,high,high,high
13070,5,1.0,medium,medium,medium,high,high,high
13071,5,3.0,medium,medium,medium,high,medium,high
13072,5,1.0,low,low,low,high,low,high
13073,5,2.0,medium,medium,medium,high,high,medium
13074,5,4.0,medium,medium,medium,high,medium,high
13075,5,2.0,low,low,low,low,low,high
13076,5,3.0,medium,medium,medium,low,medium,medium
13077,5,0.0,low,low,low,low,low,high
13078,5,3.0,medium,medium,medium,high,medium,medium
13079,5,4.0,medium,medium,medium,medium,medium,medium
13080,5,3.0,low,medium,medium,high,high,high
13081,5,3.0,medium,medium,medium,high,high,medium
13082,5,0.0,low,low,low,low,high,high
13083,5,2.0,medium,medium,medium,medium,medium,medium
13084,5,1.0,medium,medium,medium,high,medium,medium
13085,5,2.0,medium,medium,medium,high,high,medium
13086,5,1.0,medium,medium,medium,high,high,high
13087,5,1.0,medium,low,medium,high,high,high
13088,5,1.0,medium,medium,medium,low,medium,high
13089,5,2.0,low,low,low,low,high,high
13090,5,2.0,medium,medium,medium,medium,medium,high
13091,5,1.0,low,low,low,low,high,high
13092,5,1.0,low,low,low,low,low,high
13093,5,4.0,high,medium,high,medium,medium,medium
13094,5,1.0,low,low,low,low,low,high
13095,5,1.0,low,low,low,high,medium,high
13096,5,1.0,low,low,low,low,low,high
13097,5,1.0,low,low,medium,high,medium,high
13098,5,0.0,low,low,low,low,high,high
13099,5,3.0,medium,medium,medium,low,medium,medium
13100,5,2.0,low,low,low,high,low,high
13101,5,1.0,low,low,low,high,medium,high
13102,5,1.0,medium,medium,medium,high,medium,high
13103,5,1.0,medium,low,medium,low,low,high
13104,5,3.0,low,low,low,high,medium,high
13105,5,1.0,medium,medium,medium,high,high,high
13106,5,2.0,low,medium,medium,low,medium,high
13107,5,1.0,low,low,low,high,high,high
13108,5,2.0,medium,low,medium,high,high,high
13109,5,0.0,low,low,low,high,high,high
13110,5,4.0,medium,medium,medium,high,high,high
13111,5,2.0,low,low,medium,low,medium,high
13112,5,2.0,medium,medium,medium,high,medium,medium
13113,5,2.0,medium,medium,medium,high,medium,medium
13114,5,2.0,low,low,medium,low,medium,medium
13115,5,3.0,medium,low,medium,high,high,high
13116,5,0.0,medium,medium,medium,low,low,high
13117,5,0.0,medium,medium,medium,low,high,high
13118,5,1.0,low,low,medium,low,high,high
13119,5,1.0,low,low,low,high,low,high
13120,5,0.0,low,low,medium,low,high,high
13121,5,2.0,medium,medium,medium,high,high,medium
13122,5,3.0,low,low,low,high,low,high
13123,5,2.0,medium,medium,medium,high,medium,medium
13124,5,2.0,medium,medium,medium,high,medium,high
13125,5,1.0,medium,medium,medium,high,high,medium
13126,5,1.0,low,low,low,low,low,high
13127,5,1.0,low,low,low,low,high,high
13128,5,1.0,low,low,low,low,low,high
13129,5,3.0,medium,medium,medium,high,medium,medium
13130,5,0.0,low,low,medium,high,high,high
13131,5,1.0,medium,medium,medium,low,medium,medium
13132,5,3.0,medium,medium,medium,high,medium,high
13133,5,2.0,low,low,low,high,high,high
13134,5,2.0,medium,low,low,high,high,high
13135,5,0.0,low,low,low,low,low,high
13136,5,2.0,medium,low,medium,high,low,high
13137,5,1.0,low,low,medium,high,high,high
13138,5,4.0,medium,medium,medium,high,high,medium
13139,5,1.0,medium,medium,medium,medium,medium,medium
13140,5,1.0,medium,low,medium,high,medium,high
13141,5,3.0,medium,medium,medium,medium,medium,medium
13142,5,0.0,medium,low,medium,low,medium,medium
13143,5,2.0,low,medium,medium,low,medium,medium
13144,5,2.0,medium,medium,medium,medium,medium,medium
13145,5,3.0,medium,medium,medium,medium,medium,medium
13146,5,2.0,low,medium,medium,low,medium,high
13147,5,3.0,medium,medium,medium,medium,medium,medium
13148,5,2.0,low,low,low,low,high,high
13149,5,3.0,low,low,medium,low,low,high
13150,5,2.0,low,low,medium,low,high,high
13151,5,2.0,medium,low,low,high,high,high
13152,5,0.0,medium,medium,medium,high,high,high
13153,5,3.0,medium,medium,medium,low,medium,high
13154,5,0.0,medium,low,low,high,high,high
13155,5,3.0,medium,medium,medium,medium,medium,medium
13156,5,4.0,medium,medium,medium,high,high,medium
13157,5,0.0,low,low,low,low,low,high
13158,5,3.0,medium,low,medium,high,high,high
13159,5,1.0,low,low,low,low,low,high
13160,5,2.0,medium,medium,medium,medium,medium,medium
13161,5,2.0,low,low,medium,high,high,high
13162,5,0.0,low,low,low,low,low,high
13163,5,4.0,medium,medium,medium,high,medium,medium
13164,5,1.0,medium,low,medium,low,medium,high
13165,5,1.0,low,low,low,high,high,high
13166,5,2.0,medium,medium,medium,medium,medium,medium
13167,5,0.0,low,low,low,low,low,high
13168,5,0.0,medium,medium,medium,medium,medium,medium
13169,5,3.0,medium,medium,medium,medium,medium,medium
13170,5,2.0,medium,medium,medium,low,medium,medium
13171,5,1.0,medium,medium,medium,high,low,high
13172,5,3.0,medium,medium,medium,medium,medium,medium
13173,5,1.0,low,low,low,high,low,high
13174,5,0.0,low,low,low,high,low,high
13175,5,3.0,medium,medium,medium,high,medium,medium
13176,5,1.0,medium,low,low,low,low,high
13177,5,2.0,medium,medium,medium,high,medium,medium
13178,5,2.0,medium,medium,medium,medium,medium,medium
13179,5,2.0,medium,medium,medium,high,high,high
13180,5,1.0,medium,low,medium,high,high,high
13181,5,2.0,low,low,low,high,high,high
13182,5,1.0,low,low,medium,low,low,high
13183,5,2.0,low,low,low,high,high,high
13184,5,2.0,low,low,low,high,high,high
13185,5,0.0,medium,low,medium,low,medium,medium
13186,5,1.0,low,low,low,high,high,high
13187,5,3.0,medium,medium,medium,low,medium,medium
13188,5,0.0,low,low,low,low,high,high
13189,5,2.0,medium,medium,high,medium,medium,medium
13190,5,2.0,low,low,low,high,high,high
13191,5,3.0,medium,medium,medium,high,medium,medium
13192,5,2.0,medium,medium,medium,high,high,high
13193,5,2.0,medium,low,medium,low,medium,high
13194,5,3.0,medium,medium,high,medium,medium,medium
13195,5,2.0,low,low,low,high,high,high
13196,5,3.0,medium,medium,medium,medium,medium,medium
13197,5,2.0,low,medium,medium,low,medium,medium
13198,5,3.0,low,low,low,high,high,high
13199,5,3.0,medium,medium,medium,high,high,high
13200,5,2.0,medium,medium,medium,high,high,high
13201,5,0.0,low,low,low,low,low,high
13202,5,1.0,low,low,low,low,low,high
13203,5,3.0,low,low,medium,low,high,high
13204,5,1.0,low,low,low,high,high,high
13205,5,1.0,low,low,medium,low,medium,medium
13206,5,3.0,medium,medium,medium,low,medium,medium
13207,5,2.0,low,low,low,high,high,high
13208,5,3.0,medium,medium,medium,high,high,high
13209,5,1.0,medium,medium,medium,high,medium,medium
13210,5,1.0,medium,medium,medium,low,medium,medium
13211,5,3.0,medium,medium,medium,medium,medium,medium
13212,5,2.0,medium,medium,medium,low,medium,medium
13213,5,3.0,medium,medium,medium,medium,medium,medium
13214,5,0.0,low,low,low,high,high,high
13215,5,3.0,medium,medium,medium,medium,medium,medium
13216,5,3.0,medium,medium,medium,low,medium,medium
13217,5,2.0,medium,medium,medium,low,medium,high
13218,5,2.0,medium,medium,medium,low,medium,medium
13219,5,1.0,medium,medium,medium,high,medium,high
13220,5,1.0,low,low,low,high,low,high
13221,5,3.0,medium,medium,medium,medium,medium,medium
13222,5,3.0,low,low,low,high,high,high
13223,5,2.0,high,medium,medium,high,medium,high
13224,5,0.0,low,low,low,low,high,high
13225,5,1.0,medium,medium,medium,low,medium,medium
13226,5,2.0,low,low,low,low,medium,medium
13227,5,2.0,medium,medium,medium,high,medium,high
13228,5,1.0,low,low,low,low,high,high
13229,5,1.0,medium,low,medium,low,low,high
13230,5,1.0,medium,medium,medium,high,medium,high
13231,5,1.0,medium,low,medium,high,medium,high
13232,5,4.0,high,medium,medium,medium,medium,medium
13233,5,1.0,medium,medium,medium,high,medium,high
13234,5,2.0,medium,low,medium,high,high,high
13235,5,1.0,low,low,medium,low,low,high
13236,5,2.0,medium,medium,medium,high,medium,medium
13237,5,2.0,low,low,low,low,high,high
13238,5,1.0,medium,low,medium,high,medium,high
13239,5,1.0,low,low,low,low,low,high
13240,5,2.0,low,low,medium,high,high,high
13241,5,1.0,medium,medium,medium,medium,medium,medium
13242,5,3.0,high,medium,high,high,medium,medium
13243,5,2.0,medium,medium,medium,high,high,high
13244,5,1.0,low,low,medium,low,medium,medium
13245,5,0.0,low,low,low,low,low,high
13246,5,3.0,low,low,medium,low,medium,high
13247,5,1.0,low,low,low,high,high,high
13248,5,3.0,medium,low,low,high,high,high
13249,5,1.0,low,low,low,high,high,high
13250,5,3.0,medium,medium,medium,medium,medium,medium
13251,5,1.0,medium,medium,medium,high,medium,medium
13252,5,3.0,low,low,low,low,low,high
13253,5,2.0,medium,medium,medium,high,medium,high
13254,5,2.0,low,low,low,low,high,high
13255,5,3.0,medium,medium,medium,high,medium,medium
13256,5,2.0,medium,medium,medium,low,medium,medium
13257,5,2.0,low,low,low,high,low,high
13258,5,1.0,low,low,low,high,high,high
13259,5,2.0,low,medium,medium,high,medium,medium
13260,5,2.0,medium,medium,medium,medium,medium,medium
13261,5,0.0,medium,medium,medium,medium,high,medium
13262,5,0.0,low,low,low,high,high,high
13263,5,3.0,medium,medium,medium,medium,medium,medium
13264,5,2.0,medium,medium,medium,low,medium,medium
13265,5,1.0,low,low,medium,low,low,high
13266,5,2.0,medium,medium,medium,high,high,high
13267,5,1.0,medium,low,medium,low,medium,high
13268,5,4.0,medium,medium,medium,medium,medium,medium
13269,5,2.0,high,medium,medium,high,high,high
13270,5,2.0,medium,medium,medium,low,medium,high
13271,5,3.0,medium,low,medium,high,high,high
13272,5,3.0,medium,medium,medium,medium,medium,medium
13273,5,3.0,medium,medium,medium,low,medium,high
13274,5,0.0,low,low,medium,low,medium,high
13275,5,2.0,medium,medium,medium,high,high,high
13276,5,3.0,medium,medium,medium,low,medium,medium
13277,5,1.0,medium,medium,medium,high,high,high
13278,5,2.0,low,low,medium,high,high,high
13279,5,2.0,medium,medium,medium,high,medium,medium
